yaw,pitch,roll,accelx,accely,accelz
105.81,0.04,-20.03,1.04,-1.56,6.48
105.92,0.44,-13.75,1.3,-0.9,6.06
106.32,5.61,-5.16,2.93,-0.04,8.22
105.79,8.53,2.99,2.78,0.31,9.51
104.73,10.6,9.59,2.53,0.13,9.76
102.49,11.07,14.54,2.68,-0.33,9.8
97.56,11.01,17.15,1.5,-0.34,9.8
92.6,10.27,18.19,0.73,-0.04,9.81
88.23,9.37,17.42,0.34,-0.18,9.81
84.58,8.23,16.99,0.0,-0.02,9.81
81.28,7.21,16.55,-0.83,0.13,9.81
78.93,4.63,16.0,-1.74,0.46,9.81
78.73,1.3,14.45,-2.22,0.76,9.8
80.97,-1.95,13.42,-2.02,1.08,9.8
84.87,-5.9,12.57,-1.4,1.3,9.81
89.53,-9.31,11.48,-1.22,1.58,9.81
95.25,-12.28,10.06,-0.62,1.8,9.81
101.44,-13.99,8.55,0.0,1.61,9.81
107.79,-15.44,7.18,0.82,1.61,9.81
114.07,-16.6,4.44,1.44,1.2,9.81
120.57,-15.52,0.77,1.96,0.68,9.77
126.33,-13.17,-2.39,2.89,0.02,9.12
129.43,-10.9,-3.97,2.44,-0.23,8.5
130.45,-8.58,-4.18,1.75,-0.06,7.75
129.72,-6.81,-2.54,1.51,0.2,6.88
127.33,-4.93,2.12,0.83,0.97,7.08
125.11,-2.04,7.93,0.67,1.85,6.96
123.41,2.12,16.13,0.88,2.91,6.91
122.92,6.51,27.25,0.48,4.39,8.33
125.37,11.04,38.14,0.14,5.38,9.35
130.87,14.7,48.55,1.43,5.81,9.73
135.28,16.43,56.77,1.92,5.54,9.79
136.96,16.92,61.19,1.82,5.3,9.8
136.52,16.46,63.1,1.17,4.67,9.81
135.01,15.21,61.96,0.58,4.43,9.81
132.5,13.18,58.36,0.96,4.41,9.44
128.97,11.54,53.32,1.56,4.37,8.32
124.08,9.82,49.09,1.22,4.16,7.54
120.33,8.42,45.7,0.55,4.25,7.42
118.87,7.47,42.64,0.7,4.35,7.41
118.2,7.15,39.72,1.12,4.34,7.59
116.83,6.65,36.74,1.31,4.22,7.39
115.07,5.69,34.35,1.03,4.23,7.39
114.0,4.77,32.08,0.95,4.2,7.2
113.77,4.42,30.55,0.94,4.07,7.31
113.64,3.78,29.33,0.96,3.91,8.07
113.09,3.18,27.12,1.0,3.8,8.48
112.15,1.94,24.41,0.83,3.67,8.58
111.67,1.53,21.04,0.69,3.52,8.58
111.03,-1.34,17.63,0.41,3.53,9.38
110.87,-3.87,11.09,0.53,3.31,9.17
110.91,-2.63,3.9,0.65,2.62,8.85
110.51,-1.99,-1.01,0.39,1.92,8.37
110.57,-1.47,-2.56,0.36,1.49,8.8
110.62,-0.78,-3.25,0.62,1.33,9.35
110.08,-0.69,-3.64,0.38,1.28,9.53
109.61,-0.93,-4.18,0.27,1.09,9.38
109.44,-1.51,-3.7,0.16,0.95,9.29
109.61,-2.51,-2.72,0.25,0.81,9.5
109.01,-3.55,-1.29,0.13,0.9,9.53
