yaw,pitch,roll,accelx,accely,accelz
-27.61,2.78,-6.48,-0.12,-0.19,8.21
-28.35,2.08,2.36,0.48,1.01,7.92
-28.97,1.61,13.19,-0.16,2.15,9.26
-28.86,-0.73,23.31,-0.19,3.28,9.71
-30.3,-5.32,30.4,-0.63,3.72,9.79
-33.47,-9.19,35.86,-1.57,3.88,9.8
-36.07,-10.45,41.11,-1.44,4.05,9.81
-39.8,-10.08,44.04,-2.29,3.79,9.81
-41.36,-9.0,44.85,-1.73,3.64,9.81
-43.69,-7.32,43.45,-1.59,3.47,9.66
-45.47,-6.11,41.17,-1.48,3.48,8.99
-46.57,-4.73,38.72,-1.5,3.52,8.29
-46.31,-3.06,36.28,-2.1,3.54,7.43
-42.79,-0.82,35.36,-2.42,3.7,6.76
-36.41,0.37,35.99,-2.46,4.14,6.56
-27.86,-0.93,37.74,-2.07,4.62,6.63
-18.09,-3.76,39.85,-1.73,5.18,7.36
-7.71,-7.61,40.98,-1.38,5.59,7.45
2.71,-11.7,41.47,-0.71,5.84,7.67
11.45,-14.05,40.71,-0.2,5.69,7.68
18.39,-14.34,39.28,-0.23,5.14,7.52
24.1,-13.21,37.76,-0.07,4.67,7.49
28.47,-10.86,36.43,-0.07,4.2,7.41
31.53,-8.86,35.79,0.27,3.88,7.34
32.84,-7.75,35.39,-0.21,3.6,8.03
33.5,-7.0,34.54,-0.46,3.43,8.25
33.16,-6.2,33.76,-0.8,3.33,9.1
32.36,-5.35,32.35,-1.2,3.31,9.69
30.87,-3.18,30.58,-1.42,3.67,9.79
30.02,-0.66,25.36,-2.2,3.76,9.8
30.19,2.33,19.0,-2.04,3.97,9.81
30.49,6.04,12.24,-1.77,3.94,9.81
30.98,9.01,4.77,-1.15,3.66,9.8
30.46,11.26,-2.83,-0.55,3.02,9.03
28.99,11.9,-9.91,-0.57,2.06,8.11
27.52,11.58,-15.77,-0.23,1.09,7.38
25.9,11.06,-19.82,-0.01,0.22,7.05
24.49,10.32,-21.91,0.1,-0.41,7.25
23.56,9.62,-22.57,0.3,-0.8,7.67
23.01,9.53,-22.15,0.58,-1.05,8.19
22.67,10.02,-21.21,1.15,-1.05,8.45
21.64,10.24,-19.82,1.73,-0.97,8.82
19.61,10.09,-18.13,1.79,-0.95,9.31
16.87,10.25,-16.56,2.02,-0.76,9.67
12.82,10.76,-15.31,1.83,-0.68,9.78
7.88,10.63,-14.62,1.35,-0.56,9.78
2.63,10.3,-13.98,1.15,-0.61,9.69
-3.02,9.65,-13.29,0.9,-0.52,9.73
-8.78,8.64,-12.72,0.51,-0.47,9.78
-14.63,7.1,-12.25,-0.23,-0.5,9.72
-19.68,5.93,-12.01,-0.71,-0.67,9.65
-24.42,5.07,-11.26,-0.87,-0.8,9.74
-28.75,3.72,-11.01,-1.6,-1.08,9.67
-31.53,2.74,-10.48,-1.37,-1.23,9.66
-33.39,1.48,-10.1,-1.33,-1.31,9.65
-34.14,0.41,-9.56,-0.98,-1.23,9.71
-34.34,-0.14,-9.09,-0.67,-1.13,9.79
-34.2,-0.68,-8.97,-0.57,-1.17,9.71
-33.6,-1.12,-8.71,-0.54,-1.12,9.77
-32.65,-1.22,-8.71,-0.32,-1.14,9.71
