yaw,pitch,roll,accelx,accely,accelz
-4.49,-4.82,-16.6,0.33,-2.19,9.41
-4.22,-3.48,-16.54,1.0,-2.09,9.42
-4.31,-1.67,-16.79,1.58,-2.19,9.31
-4.24,-0.63,-17.2,2.3,-2.23,9.32
-4.73,2.27,-18.74,3.1,-2.27,8.58
-7.22,5.14,-20.28,3.19,-2.0,7.78
-12.37,7.21,-21.0,2.31,-1.34,6.38
-19.76,8.99,-18.58,1.21,-0.35,5.83
-27.48,12.05,-13.33,0.51,0.41,5.88
-34.87,17.04,-5.22,0.78,1.29,6.82
-41.54,22.02,4.74,1.19,2.41,7.66
-45.99,26.55,16.81,0.35,3.84,9.26
-45.99,31.0,31.28,1.83,4.74,9.63
-44.58,31.48,46.72,2.12,5.82,9.78
-40.47,29.22,58.25,0.59,6.24,9.8
-33.64,27.48,64.1,1.18,5.48,9.81
-25.91,24.2,66.34,2.2,5.29,9.81
-17.52,19.74,63.02,3.03,5.68,9.7
-8.5,16.76,55.72,2.6,6.35,8.94
3.73,12.62,46.9,1.7,6.85,7.17
18.51,6.39,40.21,2.52,6.97,6.66
32.28,3.47,34.18,3.59,6.05,7.0
42.8,5.74,28.54,4.41,4.74,7.17
46.67,7.9,24.93,3.64,3.88,7.75
46.94,9.08,22.0,1.92,3.74,8.68
47.32,9.79,17.85,1.78,3.79,9.56
47.21,10.86,11.68,1.4,3.63,9.26
46.69,10.0,6.26,1.08,3.16,8.93
46.39,8.73,1.46,1.07,2.68,9.23
46.25,8.59,-3.99,1.28,2.14,8.92
45.61,8.56,-8.47,1.37,1.5,9.01
44.65,9.14,-12.87,1.55,0.9,9.15
42.85,8.84,-17.29,1.77,0.46,9.13
39.78,8.68,-22.3,1.44,-0.02,8.61
36.01,8.54,-27.3,1.51,-0.69,7.88
31.35,7.92,-31.0,1.02,-1.23,7.38
26.79,7.16,-33.08,0.75,-1.79,7.27
21.81,7.85,-34.03,0.74,-1.95,7.66
16.38,9.59,-35.28,0.75,-2.07,7.91
11.27,9.56,-34.97,0.76,-2.28,7.39
6.3,6.9,-31.61,0.54,-2.43,8.27
1.24,4.7,-28.89,0.43,-2.42,8.59
-4.17,1.17,-25.77,-0.56,-2.48,8.94
-8.67,-1.92,-22.76,-1.06,-2.58,9.52
-12.35,-4.31,-20.7,-1.28,-2.55,9.68
-15.6,-6.8,-19.04,-2.3,-2.22,9.61
-16.21,-7.32,-18.02,-2.38,-2.08,9.55
-14.6,-6.35,-17.72,-1.15,-2.26,9.39
-13.1,-4.84,-17.84,-0.5,-2.38,9.15
-12.04,-3.23,-17.99,-0.1,-2.24,8.95
-11.21,-2.04,-18.07,-0.19,-2.08,8.72
-9.83,-0.79,-18.04,0.34,-2.05,8.63
-9.29,-1.33,-17.52,0.11,-1.92,8.65
-8.78,-1.95,-17.61,-0.18,-1.86,8.81
-7.67,-1.53,-18.33,0.03,-2.27,8.48
-6.69,-0.72,-18.12,0.1,-2.42,8.44
-5.25,-1.2,-16.24,0.58,-2.77,8.4
-5.1,-2.52,-12.67,0.57,-2.61,9.18
-5.92,-4.32,-9.33,-0.37,-2.19,9.63
-5.19,-4.19,-7.1,-0.53,-2.06,9.78
