yaw,pitch,roll,accelx,accely,accelz
-22.16,5.06,-4.01,-3.85,1.83,7.93
-16.85,3.32,2.06,-4.16,2.64,7.82
-8.49,0.39,9.48,-3.59,3.61,8.21
1.58,-3.65,16.66,-2.83,4.44,8.64
11.98,-8.23,23.25,-2.24,4.87,9.06
21.44,-12.83,28.09,-1.53,4.82,9.45
28.99,-15.9,30.92,-1.14,4.41,9.75
34.45,-17.1,31.62,-0.76,3.7,9.58
38.07,-16.76,31.24,-0.86,3.04,9.44
40.62,-15.92,30.01,-1.08,2.52,9.14
42.17,-14.77,28.72,-1.45,2.17,9.15
43.28,-13.28,27.19,-1.76,1.88,9.49
43.77,-11.9,25.39,-2.0,1.7,9.76
43.6,-10.54,22.51,-2.7,1.63,9.8
43.47,-9.2,18.39,-3.15,1.72,9.8
43.25,-7.31,13.12,-3.45,1.94,9.81
42.66,-5.13,6.29,-3.56,2.03,9.81
41.99,-2.97,-0.89,-4.03,2.02,9.81
42.0,0.33,-7.76,-2.89,2.16,9.81
40.76,2.28,-15.36,-2.09,1.88,9.81
38.31,2.6,-23.33,-2.23,1.41,9.51
35.88,2.23,-31.67,-1.8,0.78,8.12
32.67,2.75,-39.51,-1.35,-0.08,6.5
29.74,2.14,-46.65,-1.29,-1.11,5.02
27.84,3.21,-51.44,-0.51,-2.04,4.14
26.86,3.66,-53.77,-0.3,-2.82,4.04
26.96,3.93,-53.54,0.15,-3.26,4.83
26.55,2.65,-52.61,-0.14,-3.39,5.56
25.83,1.78,-51.36,-0.28,-3.41,5.62
25.28,1.33,-49.44,-0.07,-3.29,5.65
24.55,1.36,-46.85,0.26,-3.1,5.45
23.57,1.06,-42.73,0.21,-2.6,5.7
21.94,1.37,-37.24,0.37,-2.17,6.02
19.19,0.98,-30.46,0.07,-1.59,6.56
15.37,-0.01,-22.21,-0.44,-0.71,7.43
10.92,-1.07,-13.38,-0.72,-0.18,8.27
5.25,-2.72,-4.13,-1.84,0.55,9.49
-0.02,-3.58,4.22,-2.49,1.26,9.76
-4.26,-3.55,12.02,-2.55,1.74,9.8
-8.28,-3.35,18.91,-2.72,2.22,9.8
-12.12,-4.05,24.2,-3.33,2.55,9.81
-15.46,-4.63,26.98,-3.53,2.52,9.81
-17.82,-4.64,28.73,-3.58,2.35,9.81
-19.71,-5.02,29.75,-2.88,2.45,9.81
-21.95,-5.4,28.96,-3.31,2.26,9.79
-22.71,-6.18,28.05,-2.99,2.28,9.78
-22.93,-6.39,26.59,-2.56,2.3,9.56
-22.21,-6.05,25.03,-2.5,2.39,9.7
-20.7,-4.78,22.99,-1.91,2.41,9.32
-18.85,-2.93,21.32,-1.49,2.48,9.56
-17.04,-0.8,19.22,-1.14,2.53,9.71
-15.35,1.63,16.85,-0.77,2.54,9.69
-14.06,3.96,14.11,-0.5,2.41,9.61
-13.02,5.85,10.8,-0.36,2.25,9.77
-12.07,7.31,6.47,0.16,1.86,9.37
-11.61,8.35,2.25,0.46,1.39,9.45
-11.74,9.04,-2.66,0.35,0.78,8.74
-11.87,9.69,-6.2,0.04,0.07,8.76
-11.53,10.77,-8.13,0.4,-0.42,8.98
-10.94,11.66,-9.24,0.5,-0.74,9.31
