yaw,pitch,roll,accelx,accely,accelz
-160.62,1.74,-5.66,0.24,-0.58,9.52
-159.75,1.62,-5.11,-0.06,-1.01,9.76
-158.09,1.81,-4.52,-0.18,-1.71,9.8
-155.06,1.74,-5.85,1.97,-0.9,9.8
-154.58,2.32,-12.35,4.21,0.33,9.81
-158.52,1.31,-17.93,3.41,0.67,9.24
-164.29,-2.05,-22.74,2.02,0.27,5.85
-170.3,-5.82,-23.11,1.65,0.38,4.76
-177.05,-11.92,-20.61,0.74,0.78,4.29
176.22,-18.65,-14.35,0.62,1.71,4.55
168.63,-23.88,-3.86,-0.61,2.62,5.17
162.48,-25.75,9.55,-0.78,3.97,7.4
154.05,-24.73,22.11,-1.35,5.54,9.41
145.0,-19.42,33.1,-2.57,7.01,9.74
131.61,-14.41,38.08,-3.89,7.82,9.8
117.1,-9.38,37.17,-6.47,7.65,9.8
104.55,-5.54,29.55,-6.23,7.56,9.81
94.95,-2.81,19.55,-8.06,7.16,9.81
90.03,-1.75,5.94,-6.31,6.1,9.75
87.71,-3.3,-7.49,-5.28,4.16,7.75
89.42,-4.3,-18.53,-4.23,2.54,6.27
94.85,-2.98,-26.63,-2.47,1.67,5.56
102.09,-0.19,-32.19,-1.29,0.92,4.45
110.01,4.28,-33.67,-0.52,0.66,3.7
118.02,9.21,-30.86,0.2,0.88,3.38
125.43,13.63,-23.14,0.22,1.72,3.62
133.9,17.52,-10.0,0.53,3.53,4.36
144.59,17.37,7.64,0.92,5.48,6.66
158.48,12.56,25.28,1.14,7.71,7.87
173.52,2.01,40.09,0.89,9.43,9.49
-171.58,-9.91,48.59,0.17,9.75,9.76
-157.84,-19.47,52.1,-0.39,9.74,9.8
-145.78,-25.74,49.35,-0.32,9.07,9.8
-134.68,-25.4,39.82,0.63,8.34,9.81
-125.6,-20.9,28.3,1.7,7.62,9.81
-119.79,-15.03,17.28,1.76,6.76,9.81
-117.38,-8.45,7.63,1.85,5.73,9.06
-118.15,-3.56,-0.76,1.86,4.45,7.82
-120.98,-1.52,-8.03,1.55,2.88,6.34
-125.09,0.04,-12.96,1.5,1.6,5.86
-130.65,1.06,-15.99,0.79,0.81,6.24
-136.6,2.15,-17.65,0.33,0.36,6.2
-142.53,3.02,-16.52,-0.24,0.14,7.08
-148.38,3.63,-14.5,-1.06,0.05,8.22
-153.17,4.03,-12.1,-1.26,0.1,8.73
-156.64,5.43,-9.2,-0.74,0.37,9.54
-160.37,6.48,-6.49,-0.25,0.48,9.75
-164.68,8.3,-4.76,-0.91,-0.11,9.8
-167.91,8.65,-3.04,-1.58,-0.83,9.8
-169.07,8.31,-2.26,-0.85,-1.28,9.81
-169.92,7.96,-2.16,-0.63,-1.36,9.81
-169.82,6.54,-2.81,0.24,-0.82,9.81
-170.87,5.53,-3.4,0.32,-0.37,9.81
-171.63,4.45,-4.62,0.04,-0.31,9.55
-171.89,4.2,-5.1,0.34,-0.31,9.22
-171.9,4.15,-5.04,0.36,-0.38,9.01
-171.68,4.37,-4.21,0.62,-0.32,9.39
-171.56,4.55,-3.32,0.54,-0.31,9.65
-171.54,4.74,-2.52,0.53,-0.34,9.78
-171.48,4.57,-2.1,0.32,-0.38,9.8
