yaw,pitch,roll,accelx,accely,accelz
-17.3,11.04,0.8,0.4,2.26,9.52
-12.28,9.04,4.88,0.5,2.49,9.75
-8.8,6.85,6.77,0.17,2.16,9.76
-6.58,5.27,7.76,-0.23,1.82,9.59
-5.06,4.66,8.45,-0.45,1.59,9.6
-4.38,4.41,8.66,-0.75,1.36,9.67
-4.32,3.88,8.46,-1.06,1.16,9.78
-4.68,3.12,7.77,-1.4,0.92,9.8
-5.36,2.37,6.67,-1.67,0.72,9.81
-6.16,1.22,4.32,-2.25,0.53,9.81
-6.6,0.32,1.31,-2.62,0.63,9.81
-6.41,-0.0,-3.39,-2.74,0.92,9.81
-5.88,0.53,-8.99,-2.33,1.02,9.81
-5.38,0.95,-15.41,-2.25,1.04,9.81
-4.46,1.68,-22.17,-1.81,0.98,9.81
-3.48,2.76,-28.74,-1.01,0.65,9.75
-3.34,2.98,-35.26,-0.9,0.22,9.24
-3.53,2.95,-42.35,-1.14,-0.4,7.83
-3.17,3.21,-49.24,-0.77,-1.01,6.22
-3.13,2.6,-54.72,-0.77,-1.73,5.2
-3.14,2.42,-59.01,-0.6,-2.32,4.53
-3.54,1.78,-61.99,-0.47,-2.87,4.15
-4.51,0.31,-64.26,-0.83,-3.42,3.4
-5.68,-0.84,-63.33,-0.95,-3.84,3.99
-7.06,-1.65,-60.6,-0.98,-4.05,5.36
-8.31,-2.44,-58.56,-0.93,-4.22,5.81
-9.54,-3.1,-56.74,-0.94,-4.32,5.7
-10.66,-3.47,-54.53,-0.79,-4.21,5.83
-11.52,-3.22,-52.35,-0.4,-3.8,5.55
-12.39,-1.99,-49.41,0.15,-3.22,5.13
-13.77,-0.41,-45.24,0.97,-2.81,5.14
-17.33,0.49,-39.4,0.85,-2.34,5.58
-22.69,0.82,-32.11,0.62,-1.56,6.21
-29.35,0.89,-23.06,0.3,-0.71,7.23
-36.81,1.25,-13.17,-0.13,0.07,8.67
-44.63,1.23,-3.71,-0.77,0.81,9.56
-52.47,1.24,4.54,-1.97,1.65,9.77
-59.2,2.38,11.57,-2.36,2.01,9.8
-65.76,3.39,18.05,-2.78,2.57,9.8
-73.3,3.6,22.9,-3.16,3.04,9.81
-81.07,2.7,25.23,-4.6,2.92,9.81
-85.79,0.86,26.69,-4.04,2.69,9.81
-89.21,-0.04,26.91,-2.94,2.6,9.81
-92.58,-1.31,25.31,-3.34,2.33,9.8
-93.52,-2.53,23.51,-3.09,2.11,9.46
-92.92,-3.22,22.07,-2.28,2.18,9.51
-91.79,-3.55,20.31,-1.78,2.21,9.11
-90.4,-3.38,19.02,-1.46,2.19,8.99
-89.08,-3.41,17.8,-1.34,2.15,9.08
-87.68,-3.79,16.61,-1.35,2.12,9.08
-86.22,-4.01,15.51,-1.3,2.23,9.36
-84.63,-3.62,14.16,-1.48,2.19,9.13
-82.32,-1.83,13.24,-1.22,2.09,9.35
-79.93,0.3,11.85,-1.08,1.82,8.89
-77.08,2.58,11.32,-0.89,1.66,9.14
-73.96,5.12,10.52,-0.42,1.49,9.23
-70.77,7.17,10.32,0.08,1.35,9.42
-67.97,9.22,10.05,0.51,1.23,9.7
-65.79,10.27,9.56,0.79,1.16,9.77
-64.38,11.05,8.38,0.92,1.14,9.72
