yaw,pitch,roll,accelx,accely,accelz
-102.68,3.34,18.35,1.08,-0.31,8.34
-105.22,4.96,19.31,1.74,-0.53,8.0
-110.15,4.98,21.95,1.17,0.0,8.21
-115.14,5.49,25.46,0.55,0.75,8.76
-119.25,8.71,28.88,0.9,1.31,9.38
-125.06,11.45,34.47,0.41,2.1,9.74
-128.2,15.34,37.43,-1.36,2.43,9.8
-127.8,13.54,32.9,-1.56,1.85,9.8
-124.84,11.32,26.56,-1.39,2.0,9.81
-120.18,8.91,18.93,-0.15,2.2,9.81
-115.59,9.87,12.38,1.06,2.53,9.81
-112.94,10.18,7.76,1.55,2.83,9.81
-111.13,10.37,3.79,1.56,2.8,9.81
-109.41,8.43,-1.51,1.7,2.55,9.81
-107.91,6.52,-10.52,1.46,1.7,7.77
-107.1,6.35,-18.41,1.57,0.25,5.86
-106.13,5.29,-24.1,0.91,-0.67,5.79
-105.1,6.21,-30.21,1.11,-1.99,3.95
-103.69,6.83,-31.94,1.35,-2.6,4.33
-102.53,6.16,-31.45,0.88,-2.7,5.06
-102.14,5.25,-29.93,0.11,-2.54,5.33
-100.61,3.64,-26.54,-0.49,-2.19,5.53
-97.78,1.82,-20.7,-0.87,-1.44,6.62
-93.94,0.1,-14.5,-0.98,-0.42,7.42
-88.73,-1.08,-8.0,-1.31,0.44,7.46
-81.39,-2.18,0.76,-0.13,1.35,9.16
-74.03,-3.63,8.34,1.01,2.01,9.51
-68.05,-4.99,16.69,1.22,2.69,9.48
-61.07,-5.25,26.23,1.65,3.66,9.76
-53.59,-5.67,33.53,1.99,4.15,9.8
-46.27,-5.93,37.59,2.18,3.91,9.8
-40.66,-5.61,38.3,2.98,3.38,9.81
-38.2,-4.9,37.36,3.25,2.91,9.81
-38.61,-3.79,34.33,2.97,2.57,9.81
-41.25,-2.46,30.68,2.97,2.62,9.53
-46.27,-1.53,27.59,2.48,2.94,8.43
-52.01,-0.88,25.76,2.0,3.2,8.1
-57.97,0.34,24.56,2.01,3.34,7.84
-64.34,2.89,23.98,2.3,3.43,7.75
-71.99,6.31,24.61,2.3,3.67,7.81
-80.69,9.97,25.72,1.2,4.32,8.94
-88.82,14.18,25.44,0.99,4.28,8.92
-97.39,17.19,25.41,0.2,4.19,9.11
-105.6,18.07,24.81,-0.4,3.91,9.67
-112.48,16.93,22.93,-0.41,3.24,9.37
-117.98,15.15,21.41,-0.22,2.69,9.05
-122.32,13.55,19.8,0.19,2.23,9.18
-126.24,10.57,18.84,0.08,1.94,9.66
-128.32,7.89,17.44,-0.17,1.89,9.78
-128.16,5.34,15.61,0.13,1.74,9.8
-126.76,3.35,13.39,0.55,1.63,9.79
-124.9,1.39,11.15,0.53,1.67,9.8
-122.61,-1.18,8.86,0.54,1.64,9.75
-120.5,-4.08,6.64,0.33,1.58,9.69
-118.41,-7.01,4.88,0.03,1.68,9.77
-116.21,-10.63,3.19,-0.85,1.77,9.56
-112.15,-12.97,1.49,-0.93,1.82,9.74
-107.48,-13.84,-1.51,-0.59,1.37,9.57
-102.04,-13.9,-3.96,-0.57,0.99,9.74
-96.38,-11.36,-7.65,0.48,0.37,9.8
