yaw,pitch,roll,accelx,accely,accelz
-19.74,4.02,-27.28,2.2,-1.73,9.2
-23.51,4.85,-25.73,2.01,-1.68,9.28
-28.23,6.78,-24.06,2.04,-1.6,9.28
-33.68,8.51,-22.5,1.59,-1.47,8.93
-40.4,9.15,-20.15,0.81,-1.05,9.42
-47.92,7.1,-19.05,-1.75,-1.35,9.75
-52.49,4.56,-19.94,-2.25,-1.75,8.9
-55.95,3.18,-19.27,-1.65,-2.04,8.84
-59.08,1.91,-18.29,-1.67,-2.34,9.29
-60.81,0.48,-18.22,-0.95,-2.28,8.97
-62.58,-0.49,-18.03,-0.44,-2.17,8.26
-64.3,-1.16,-17.09,-0.44,-1.89,7.76
-65.56,-1.34,-14.99,0.21,-1.22,7.13
-67.53,-1.31,-10.97,0.58,-0.58,6.68
-70.33,-1.37,-4.49,0.27,0.05,6.65
-73.21,-1.14,4.8,-0.12,1.02,7.31
-76.08,-0.22,16.91,-0.61,2.25,8.46
-78.24,1.15,30.27,-1.44,3.55,9.29
-80.78,-0.84,42.19,-1.62,4.75,9.72
-87.78,-3.6,50.17,-1.32,4.97,9.79
-95.19,-4.46,52.98,-1.69,4.62,9.8
-101.47,-4.36,52.98,-1.85,4.15,9.81
-103.35,-4.27,51.29,-2.25,3.75,9.77
-102.78,-4.13,48.79,-1.87,3.51,9.07
-100.5,-3.92,46.22,-1.79,3.5,8.39
-97.16,-3.26,43.73,-1.87,3.67,7.08
-91.94,-2.33,43.35,-2.36,3.87,6.33
-83.83,-2.68,44.38,-2.36,4.32,6.22
-73.16,-5.26,46.25,-2.3,4.87,6.18
-58.24,-8.77,48.67,-1.83,5.6,6.5
-40.78,-12.0,50.12,-1.69,5.96,6.66
-23.33,-15.43,50.77,-0.79,6.26,6.19
-10.23,-19.42,51.48,0.15,6.18,6.86
-2.08,-21.95,51.61,0.52,5.71,7.08
1.93,-21.61,51.74,0.52,5.15,7.72
2.55,-19.25,50.64,-0.05,4.51,7.7
1.67,-16.25,49.39,-0.5,4.23,7.56
0.01,-13.72,48.49,-1.01,3.97,8.16
-2.11,-11.58,46.83,-1.56,3.96,9.44
-5.15,-9.6,43.28,-2.5,4.05,9.75
-7.84,-7.64,37.06,-3.64,4.5,9.8
-9.3,-5.1,28.48,-3.08,5.34,9.8
-10.76,-1.83,18.94,-2.51,5.91,9.81
-12.09,1.1,9.02,-2.18,5.58,9.36
-12.88,2.96,-0.3,-1.58,4.65,8.66
-13.45,3.95,-9.11,-1.51,3.42,7.75
-13.38,5.57,-16.23,-0.76,2.14,7.37
-13.39,5.72,-22.7,-0.42,0.85,6.6
-13.66,5.84,-26.9,-0.34,-0.35,6.22
-14.52,5.88,-28.46,-0.23,-1.1,6.94
-15.73,5.3,-28.6,-0.39,-1.71,7.78
-16.66,4.55,-28.19,-0.49,-2.0,8.25
-17.31,4.31,-27.0,-0.4,-2.1,8.8
-17.51,3.66,-26.06,-0.29,-2.07,8.85
-17.63,3.24,-24.83,-0.2,-2.04,8.93
-17.67,2.8,-23.49,-0.07,-2.0,9.1
-17.86,2.22,-22.23,-0.09,-2.04,9.22
-17.96,1.73,-21.24,-0.24,-2.07,9.29
-17.83,1.65,-20.17,-0.1,-2.02,9.35
-17.75,1.56,-19.29,-0.07,-2.01,9.49
