yaw,pitch,roll,accelx,accely,accelz
-24.21,-0.49,-15.06,0.62,-2.52,9.75
-23.94,0.49,-17.95,0.43,-2.79,9.79
-23.1,2.84,-21.64,0.89,-3.12,9.13
-21.35,1.04,-23.27,1.35,-3.45,7.92
-20.25,3.53,-23.69,2.53,-3.13,9.16
-20.8,6.52,-25.67,3.29,-2.69,7.7
-25.01,8.1,-25.53,3.34,-1.77,6.55
-34.13,9.09,-22.61,2.07,-0.45,6.5
-45.22,11.92,-18.92,1.01,0.49,5.96
-55.92,16.12,-12.95,0.55,1.28,6.3
-63.93,18.38,-4.07,-0.13,2.14,7.78
-68.27,19.62,4.3,-0.17,2.52,8.38
-71.05,22.9,14.53,0.08,3.2,9.3
-72.16,26.65,24.75,0.46,3.92,9.73
-70.77,29.04,34.46,0.05,4.38,9.79
-66.22,30.6,44.77,1.06,4.73,9.79
-59.68,30.67,53.77,1.08,5.26,9.68
-51.61,29.09,61.31,1.62,5.59,9.17
-42.63,25.73,67.23,1.48,5.96,8.82
-32.7,21.02,70.76,2.09,6.37,8.8
-25.31,16.47,69.44,2.65,6.56,8.22
-18.7,11.68,65.45,2.13,6.55,7.19
-11.12,7.5,60.07,2.29,6.63,6.92
-3.7,6.09,53.19,2.45,6.35,6.42
3.74,6.99,46.78,1.92,5.9,6.21
10.69,7.48,42.18,1.52,5.13,6.25
15.68,7.02,39.78,0.97,4.86,7.81
20.46,5.4,35.77,-0.09,4.97,9.0
25.44,3.63,30.19,-0.01,4.79,8.81
29.54,3.66,24.5,0.24,4.68,9.04
33.32,3.68,18.21,0.4,4.52,8.81
37.07,5.79,12.19,1.14,3.86,9.07
39.54,8.72,6.01,1.54,3.02,8.96
40.19,12.87,-0.04,1.87,2.15,8.79
38.73,16.41,-5.2,1.67,1.54,9.3
35.81,17.98,-10.61,1.96,1.17,9.32
31.17,18.31,-16.17,1.21,0.86,8.77
26.69,19.64,-20.92,1.67,0.44,8.44
21.35,19.3,-24.37,1.97,0.1,8.72
15.68,17.4,-28.4,1.58,-0.3,7.99
9.63,15.43,-31.61,1.34,-0.83,7.32
2.9,12.75,-33.05,0.92,-0.98,7.37
-3.81,10.21,-33.19,0.16,-1.21,7.31
-9.58,8.29,-31.31,0.13,-1.44,7.83
-14.64,6.5,-29.18,0.15,-1.64,8.13
-19.93,5.05,-26.77,-0.35,-1.77,7.84
-24.74,3.57,-23.04,-0.82,-1.79,8.59
-28.47,2.71,-19.52,-1.19,-1.92,9.11
-31.11,1.42,-15.57,-0.95,-1.96,9.69
-33.19,-0.27,-13.71,-1.57,-1.75,9.79
-33.22,-1.35,-12.21,-1.05,-1.64,9.8
-32.39,-1.76,-12.27,-0.64,-1.65,9.75
-31.33,-1.69,-12.08,-0.02,-1.43,9.7
-30.63,-2.79,-12.24,-0.23,-1.23,9.49
-30.66,-1.8,-13.18,0.07,-0.83,9.63
-31.59,-0.96,-15.65,-0.53,-0.54,8.92
-31.46,-0.13,-18.21,-0.57,-1.22,8.72
-29.88,1.71,-21.46,0.24,-1.9,8.37
-28.21,1.68,-23.33,1.21,-2.91,8.14
-27.96,0.55,-24.17,1.26,-3.57,8.64
