yaw,pitch,roll,accelx,accely,accelz
-7.59,-7.03,37.51,-1.13,1.46,9.31
-5.85,-8.61,36.15,-1.81,1.26,8.89
-1.79,-11.64,35.7,-2.37,1.57,9.14
4.51,-15.66,35.07,-2.99,2.14,8.97
13.07,-20.06,34.56,-3.33,3.06,8.91
23.84,-24.97,34.02,-2.78,4.06,8.29
34.86,-30.45,33.83,-2.42,4.8,8.29
45.64,-35.52,33.81,-1.64,5.45,8.57
54.11,-39.54,33.57,-0.37,5.55,9.2
59.14,-41.81,33.4,-0.11,4.84,9.56
62.36,-41.01,31.73,-0.36,3.97,9.51
64.46,-38.73,29.67,-0.53,3.28,9.01
65.49,-35.92,28.32,-0.93,2.84,8.87
65.77,-32.8,27.35,-1.25,2.63,9.15
65.21,-29.78,26.21,-1.62,2.42,9.61
63.9,-26.84,24.51,-2.32,2.09,9.78
62.3,-24.42,21.86,-3.61,1.84,9.8
61.7,-22.53,17.12,-4.8,1.94,9.81
62.78,-20.15,10.47,-4.75,2.38,9.81
63.8,-16.9,2.9,-4.22,3.04,9.81
63.92,-12.85,-5.71,-3.74,3.49,9.81
63.1,-8.53,-14.81,-2.82,3.25,9.72
61.22,-4.74,-23.07,-2.08,2.47,9.09
57.96,-0.59,-30.8,-1.13,1.41,7.9
53.43,1.59,-38.91,-0.76,0.2,6.1
49.53,2.83,-44.92,-0.55,-1.02,4.57
47.69,3.69,-47.5,-0.04,-1.86,4.66
47.18,3.15,-48.8,0.18,-2.47,4.67
47.38,2.23,-47.81,0.15,-2.92,5.52
47.77,1.14,-46.19,-0.1,-3.32,6.3
48.56,1.05,-43.78,0.36,-3.39,6.97
48.76,1.31,-40.81,0.6,-3.56,7.82
48.35,2.22,-37.87,0.79,-3.61,8.78
47.28,3.9,-35.48,1.24,-3.41,9.03
45.6,4.97,-33.37,1.26,-2.98,9.32
42.89,5.52,-32.58,1.18,-2.59,9.18
37.93,4.53,-32.65,0.39,-2.62,8.65
30.91,2.73,-32.4,-1.41,-2.95,8.91
23.88,-0.44,-33.3,-2.36,-3.23,8.38
17.01,-4.62,-34.6,-3.73,-3.57,7.45
12.61,-7.14,-34.8,-3.76,-3.72,7.03
10.25,-8.57,-34.18,-3.27,-3.62,7.44
9.35,-9.04,-34.03,-2.72,-3.45,6.91
9.69,-7.94,-32.83,-1.62,-3.15,6.96
10.05,-7.11,-31.53,-1.26,-2.82,6.59
11.04,-5.13,-29.59,-0.31,-2.29,5.69
11.58,-3.07,-25.51,0.18,-1.62,5.54
11.25,-2.14,-19.33,0.49,-0.77,6.22
9.32,-1.79,-11.82,0.05,-0.06,6.57
6.69,-1.8,-2.24,-0.2,0.9,7.36
2.84,-2.38,9.21,-0.89,2.22,9.14
-1.63,-3.32,20.14,-1.91,2.93,9.7
-5.24,-3.5,28.94,-3.05,3.15,9.79
-7.68,-4.51,36.57,-3.33,3.44,9.8
-10.37,-4.97,40.47,-3.27,3.23,9.81
-13.48,-4.92,40.92,-3.42,2.7,9.81
-15.88,-4.55,40.06,-3.16,2.33,9.81
-17.6,-4.76,38.28,-2.98,2.2,9.81
-18.02,-5.13,36.0,-2.96,2.26,9.69
-17.2,-5.41,33.74,-2.21,2.57,9.42
