yaw,pitch,roll,accelx,accely,accelz
166.28,-6.34,3.82,0.84,0.43,6.07
168.46,-6.93,8.87,1.07,0.65,5.92
170.71,-6.13,15.89,1.18,1.25,6.32
172.68,-2.54,24.23,1.75,2.35,6.89
173.1,3.39,33.9,3.22,3.58,8.5
170.29,9.88,45.03,3.85,4.77,8.86
164.02,16.72,57.12,3.67,5.92,9.66
158.74,20.67,65.04,2.88,5.89,9.78
153.97,23.97,65.06,2.66,4.66,9.8
149.36,25.65,58.06,2.71,3.96,9.81
144.46,26.69,47.95,3.07,3.9,9.81
139.99,26.73,36.19,2.81,4.41,9.81
136.6,26.36,24.19,2.84,4.51,9.81
133.29,26.5,12.71,2.81,4.05,9.74
129.74,26.61,2.46,2.34,3.4,9.25
126.48,26.15,-6.68,1.56,2.47,8.45
124.11,25.74,-14.28,1.42,1.37,7.94
121.99,25.51,-21.1,1.82,0.35,7.35
119.5,23.86,-26.6,1.56,-0.4,6.64
116.85,21.74,-30.82,1.08,-1.01,6.08
113.91,20.16,-33.56,0.93,-1.67,5.51
110.05,19.32,-34.25,0.82,-2.08,5.57
106.38,19.41,-33.23,0.93,-2.22,6.23
103.43,19.48,-31.62,1.44,-2.39,6.12
100.08,18.5,-28.65,1.46,-2.38,6.38
96.46,15.84,-24.55,0.92,-1.96,6.85
92.97,13.5,-19.85,0.69,-1.61,7.1
89.17,11.63,-14.24,-0.11,-0.98,7.84
86.67,11.72,-8.5,0.05,-0.64,8.11
84.28,10.69,-1.44,-0.06,-0.0,8.74
81.93,9.73,5.67,0.0,0.53,9.39
79.76,9.99,13.02,-0.3,1.24,9.61
78.68,10.22,20.22,-0.61,1.92,9.77
79.28,11.57,25.59,0.31,2.04,9.8
78.49,11.31,30.54,1.3,2.05,9.81
75.49,9.17,32.82,1.11,2.2,9.81
71.78,6.35,33.57,0.76,1.97,9.81
70.82,4.78,33.82,0.91,1.5,9.81
71.29,4.66,34.15,1.27,1.08,9.81
72.47,5.34,33.31,1.64,1.29,9.81
72.02,4.66,29.47,1.31,1.45,9.81
71.36,4.04,25.23,0.69,1.87,9.81
70.77,2.91,20.89,0.31,2.11,9.75
70.29,1.53,16.91,-0.1,2.07,9.39
70.43,0.01,13.49,-0.29,1.93,9.62
71.17,-1.23,10.06,-0.25,1.56,9.57
71.61,-2.35,6.58,-0.34,1.43,9.76
72.75,-3.12,2.93,-0.83,1.2,9.64
75.13,-1.9,-0.75,-0.69,0.87,9.2
78.0,-0.0,-2.92,-0.18,0.62,9.43
81.17,1.62,-4.59,-0.22,0.74,9.75
84.73,2.5,-7.43,0.24,0.4,9.45
88.37,2.79,-9.56,0.44,-0.02,9.1
92.18,2.25,-11.31,0.93,-0.43,8.81
94.77,2.02,-12.18,0.63,-0.79,8.71
97.24,0.97,-12.25,0.83,-0.85,8.77
99.19,-0.52,-11.75,0.3,-0.81,8.82
101.04,-1.35,-10.64,0.41,-0.93,8.88
102.5,-2.44,-8.37,0.16,-0.82,9.61
104.43,-3.64,-6.94,-0.31,-0.85,9.77
