yaw,pitch,roll,accelx,accely,accelz
-149.87,-1.29,-5.5,-0.02,0.41,9.43
-148.53,-1.17,-4.03,0.23,0.27,9.54
-146.96,-0.61,-3.12,0.31,0.21,9.76
-145.07,0.33,-2.82,0.62,0.13,9.8
-143.06,1.43,-2.88,1.39,-0.04,9.8
-141.03,3.35,-2.88,2.89,-0.32,9.81
-140.54,5.92,-5.94,3.44,-0.19,9.81
-141.38,8.14,-11.36,4.16,0.93,9.81
-144.37,2.55,-17.73,3.83,1.96,9.34
-150.44,-7.71,-23.08,2.76,1.77,5.89
-158.02,-20.93,-25.61,1.43,1.7,2.36
-164.81,-31.38,-22.27,0.84,1.8,2.79
-172.95,-37.97,-17.27,1.24,1.9,3.09
177.2,-40.47,-6.6,1.93,2.75,2.99
164.85,-36.2,12.31,2.13,5.48,4.4
149.69,-20.74,32.17,1.1,8.91,6.04
136.85,1.57,46.15,0.84,9.67,9.03
122.34,21.49,50.6,1.91,9.78,9.68
108.14,37.0,48.9,0.66,9.8,9.79
98.44,46.23,43.0,1.38,9.78,9.8
87.78,46.18,28.37,2.69,8.76,9.81
79.68,45.83,10.74,3.82,8.05,9.81
71.91,48.24,-11.78,3.18,7.18,9.0
61.64,44.7,-32.48,1.99,5.66,7.02
51.68,32.95,-41.36,-0.79,3.73,6.5
46.2,23.16,-46.14,-1.94,2.01,6.13
45.37,16.66,-49.07,-1.77,0.92,6.1
49.61,12.91,-50.9,-1.53,0.64,6.32
58.19,14.14,-52.97,-0.48,0.65,6.07
70.37,19.8,-53.51,1.03,1.15,5.31
89.03,25.8,-47.34,1.48,2.42,5.95
112.89,30.22,-32.73,2.67,4.04,6.4
133.71,29.26,-11.38,3.42,6.07,6.53
149.72,22.46,12.28,5.41,8.16,7.71
162.61,14.42,31.57,4.17,9.54,9.45
176.64,8.21,35.87,5.92,9.76,9.75
-171.42,0.46,37.19,5.94,9.8,9.8
-159.99,-4.63,33.35,5.6,9.8,9.8
-148.43,-5.27,21.74,5.13,8.59,9.71
-139.74,-3.82,9.59,4.58,5.93,8.25
-135.15,-2.03,-1.46,3.17,4.14,7.29
-133.83,-0.91,-11.78,2.44,2.85,5.47
-135.92,1.94,-19.88,1.21,1.66,4.36
-139.16,4.69,-24.39,0.35,0.54,4.03
-142.39,9.01,-25.53,-0.11,-0.24,5.21
-144.7,13.3,-23.72,0.12,-0.81,7.25
-146.46,14.35,-19.02,0.78,-1.23,9.08
-149.61,12.38,-13.52,0.65,-1.15,9.69
-153.88,9.52,-8.74,0.07,-0.74,9.79
-157.51,6.77,-7.24,-0.69,-0.5,9.8
-159.65,4.37,-7.38,-0.67,-0.41,9.81
-160.91,2.9,-7.74,-0.53,-0.25,9.81
-161.64,2.93,-8.63,-0.35,-0.26,9.36
-162.07,3.67,-9.15,0.02,-0.4,9.08
-162.85,4.15,-9.14,0.13,-0.33,9.18
-163.72,4.31,-8.8,-0.08,-0.42,9.28
-164.57,4.29,-8.58,-0.38,-0.44,9.5
-164.3,4.75,-8.47,-0.11,-0.67,9.76
-163.91,5.7,-9.18,0.33,-0.73,9.43
-163.55,5.75,-8.95,0.39,-0.9,9.68
