yaw,pitch,roll,accelx,accely,accelz
161.91,9.92,-4.73,0.82,-1.21,7.25
160.95,8.82,0.11,0.23,-0.3,5.58
160.8,7.3,11.54,0.1,1.31,6.27
162.26,7.6,28.38,-0.9,3.12,8.83
167.46,4.23,39.66,0.61,3.3,9.65
170.11,-0.44,41.46,-0.71,2.4,9.78
173.18,-3.05,36.57,-1.04,2.15,9.8
175.04,-3.42,26.56,-0.81,2.9,9.81
177.48,-3.58,14.7,-1.27,3.66,9.81
-178.94,-1.76,4.22,-0.12,4.26,9.81
-176.27,-0.72,-5.95,0.35,3.75,8.71
-173.37,0.34,-13.66,0.37,2.38,5.64
-170.21,2.69,-16.46,1.79,1.17,5.09
-169.64,3.53,-17.06,1.86,0.13,5.48
-170.14,3.32,-16.65,1.36,-0.69,6.65
-170.43,3.2,-15.89,1.3,-1.17,7.09
-170.32,4.34,-13.51,2.25,-1.15,7.8
-172.1,5.47,-10.63,2.62,-1.02,9.22
-175.64,5.55,-8.92,1.98,-0.83,9.04
179.44,6.04,-6.97,1.45,-0.61,9.03
173.88,5.3,-5.1,0.61,-0.76,9.1
167.76,5.54,-3.37,-0.13,-0.76,9.68
161.97,5.17,-2.28,-1.43,-0.87,9.79
157.75,5.2,-1.69,-1.38,-1.0,9.8
154.26,5.22,-0.8,-1.66,-1.09,9.8
152.05,4.5,-0.01,-1.3,-0.96,9.81
150.2,3.66,0.25,-1.41,-0.91,9.81
149.19,2.36,-0.25,-1.54,-0.99,9.81
148.93,1.37,-1.2,-1.36,-0.98,9.81
149.26,0.13,-3.07,-1.37,-1.14,9.81
150.34,-1.39,-6.16,-1.67,-1.19,9.81
152.88,-2.8,-11.5,-1.43,-0.96,9.81
156.46,-2.89,-17.91,-0.72,-0.49,9.81
160.5,-2.05,-25.12,-0.02,-0.21,9.69
164.83,0.19,-32.28,0.77,-0.29,8.02
169.03,2.79,-38.98,1.51,-1.09,5.73
172.26,4.25,-44.43,1.44,-2.13,4.57
174.88,5.44,-48.0,1.43,-2.89,4.16
176.63,6.52,-49.68,1.66,-3.56,4.37
177.19,6.53,-49.73,1.09,-4.06,5.35
177.62,6.5,-49.16,1.02,-4.23,6.02
177.76,6.59,-48.19,0.92,-4.31,6.36
177.86,6.66,-47.34,0.82,-4.36,6.34
177.97,6.92,-46.13,0.94,-4.3,6.45
177.88,6.92,-45.0,0.97,-4.32,6.59
177.6,6.82,-43.76,0.86,-4.34,6.75
177.26,6.4,-42.89,0.69,-4.32,6.73
177.07,6.16,-42.22,0.68,-4.27,6.32
176.8,6.07,-41.12,0.7,-4.04,6.18
176.51,5.99,-40.04,0.69,-3.59,5.48
176.1,6.51,-37.55,1.25,-3.04,5.39
174.37,6.34,-34.17,1.16,-2.65,6.03
171.75,6.26,-30.41,0.71,-2.44,6.56
168.93,6.93,-26.28,0.74,-2.3,7.61
165.95,7.27,-22.91,0.23,-2.45,8.22
163.86,7.1,-19.86,0.68,-2.45,8.39
161.16,6.92,-16.33,0.41,-2.71,9.03
158.71,6.79,-13.19,0.33,-2.88,8.93
157.13,5.53,-10.55,0.08,-2.83,9.41
156.04,5.27,-8.28,0.04,-2.89,9.06
