yaw,pitch,roll,accelx,accely,accelz
31.3,26.93,-68.88,1.83,-3.25,6.27
32.0,27.15,-66.47,2.29,-3.69,7.04
32.11,26.62,-62.03,2.31,-3.48,7.52
30.88,24.82,-57.17,2.31,-3.21,7.82
27.97,21.64,-53.1,2.03,-3.04,7.95
24.51,17.41,-49.93,1.95,-3.1,8.28
19.95,12.5,-48.47,1.43,-3.17,7.97
14.71,8.47,-45.91,1.37,-3.25,8.02
8.87,2.47,-42.55,1.01,-3.06,8.03
3.07,-4.99,-39.34,-0.44,-2.98,8.62
-0.76,-11.7,-36.53,-0.96,-3.21,8.21
-3.28,-16.11,-33.41,-2.26,-2.9,9.14
-4.05,-17.1,-32.75,-1.59,-3.06,8.33
-5.06,-19.5,-31.6,-1.25,-2.98,7.89
-7.18,-23.88,-29.41,-1.75,-2.52,8.27
-9.86,-27.58,-28.48,-2.94,-2.74,7.81
-10.33,-27.8,-25.93,-2.84,-2.6,7.94
-10.0,-27.38,-23.71,-3.02,-2.49,8.44
-9.59,-26.93,-22.88,-2.71,-2.41,8.36
-9.39,-26.63,-22.32,-3.0,-2.4,8.05
-8.25,-25.09,-21.46,-2.56,-2.39,8.05
-7.19,-23.74,-20.55,-2.39,-2.39,8.13
-6.19,-22.64,-19.45,-2.37,-2.37,7.99
-4.77,-20.68,-17.18,-2.47,-2.35,7.9
-2.59,-17.35,-13.41,-2.17,-2.18,7.82
-0.06,-11.74,-7.5,-1.85,-1.98,7.89
1.71,-5.42,1.95,-1.8,-1.13,8.58
4.38,-0.71,12.58,-0.97,0.28,9.43
6.39,3.84,18.46,-0.33,0.98,9.75
7.87,7.69,20.81,0.35,1.0,9.59
8.5,10.4,23.54,0.65,1.2,9.55
8.83,12.56,26.04,0.63,1.45,9.61
9.32,14.36,27.99,1.06,1.72,9.37
9.92,14.86,29.47,0.99,1.96,9.68
11.85,14.29,29.47,1.2,2.1,9.63
13.76,13.12,29.19,1.39,2.26,9.47
15.0,12.58,28.66,1.09,2.17,9.15
16.35,11.63,28.99,0.89,2.18,8.83
17.5,10.54,30.33,1.05,2.5,8.94
18.11,9.77,31.13,1.12,2.81,9.3
18.62,9.39,30.27,1.03,2.83,9.26
19.06,9.07,29.02,0.89,2.72,9.01
19.43,8.79,28.04,0.84,2.7,8.98
19.98,8.45,26.92,0.91,2.71,8.98
20.48,8.13,25.88,0.84,2.66,8.83
21.1,7.79,25.21,0.8,2.68,9.01
21.98,7.4,24.33,0.81,2.73,9.04
22.9,7.04,23.35,0.88,2.71,8.99
23.69,6.86,22.47,0.88,2.67,8.85
24.29,6.65,22.01,0.93,2.74,8.97
24.76,6.3,21.28,0.79,2.71,9.12
25.44,6.01,20.31,0.75,2.66,9.08
26.16,5.94,19.32,0.79,2.55,8.93
26.65,5.8,18.84,0.83,2.53,8.93
26.8,5.68,18.58,0.83,2.55,8.98
26.85,5.48,18.45,0.74,2.55,9.01
26.83,5.44,18.43,0.78,2.55,8.97
26.61,5.37,18.67,0.8,2.59,8.97
26.04,5.35,18.97,0.76,2.63,8.96
25.45,5.28,19.34,0.75,2.67,8.98
