yaw,pitch,roll,accelx,accely,accelz
-23.72,-2.16,11.52,-0.08,0.45,9.81
-24.03,-2.14,11.83,-0.07,-2.27,7.96
-24.73,-1.4,12.7,-0.01,-2.79,8.41
-25.1,-1.69,14.5,0.39,-2.71,9.06
-26.83,-1.42,16.74,-0.34,-2.14,9.12
-27.56,-2.38,20.57,-0.8,-1.59,9.54
-25.61,-2.21,25.5,-1.03,-0.9,9.38
-23.07,0.77,30.16,0.46,0.43,9.74
-20.06,0.63,36.9,0.28,1.17,9.48
-15.6,0.22,45.28,0.78,1.91,9.76
-12.35,-0.1,53.05,0.78,1.85,9.8
-9.98,-0.95,56.73,0.85,1.21,9.8
-10.16,0.09,53.92,0.29,0.33,9.81
-10.96,0.69,47.48,0.63,0.14,9.81
-12.37,0.57,41.78,1.1,1.02,9.81
-14.24,0.61,35.22,-0.04,1.03,9.78
-14.16,1.3,31.69,0.42,1.3,9.78
-13.88,1.14,29.6,0.34,1.33,9.68
-13.1,1.01,30.21,0.78,1.48,9.76
-12.95,0.79,30.75,0.88,1.2,9.8
-13.58,-0.07,29.43,-0.06,0.73,9.8
-13.24,-0.49,26.35,-0.41,0.76,9.81
-11.95,-0.51,22.53,0.29,1.13,9.81
-10.73,-0.3,19.13,1.15,1.3,9.81
-9.86,-0.13,18.69,2.8,1.4,9.81
-11.72,2.15,17.14,3.67,1.29,9.81
-15.44,3.17,16.65,2.16,1.34,9.81
-18.56,6.5,17.29,2.97,2.25,9.81
-25.8,9.46,17.53,2.58,2.58,9.81
-34.62,11.72,16.6,0.62,2.68,9.81
-43.86,13.15,16.07,-0.0,3.21,9.81
-54.65,11.27,13.1,-2.04,2.51,9.81
-61.82,8.11,10.34,-3.63,1.08,9.81
-64.93,5.48,9.97,-2.95,0.47,9.81
-63.43,3.86,12.06,-1.62,0.33,9.81
-60.48,3.12,15.43,0.84,0.68,9.81
-58.56,2.57,15.81,1.79,0.62,9.81
-58.69,2.02,12.68,1.42,1.06,9.81
-59.52,1.55,6.5,0.55,1.89,9.81
-59.79,2.24,-2.4,0.46,2.42,9.81
-59.3,3.09,-12.17,0.61,2.26,9.81
-58.69,3.88,-21.01,0.5,1.23,9.68
-58.5,5.01,-27.83,0.43,0.07,8.65
-58.31,5.63,-32.13,0.8,-0.84,7.66
-58.53,4.82,-34.43,0.3,-1.78,6.94
-59.4,4.13,-33.48,0.46,-2.56,7.79
-60.83,2.97,-30.57,-0.25,-3.01,8.88
-61.55,2.55,-26.55,-0.52,-3.21,9.66
-60.67,1.14,-23.7,-1.05,-3.01,9.78
-58.68,-0.76,-21.48,-1.57,-3.11,9.8
-54.39,-3.34,-21.28,-2.19,-2.9,9.81
-47.18,-4.47,-22.42,-1.61,-2.43,9.81
-38.81,-3.77,-24.43,0.31,-1.94,9.81
-31.37,-1.38,-24.89,2.08,-1.32,9.81
-25.62,0.52,-26.29,3.34,-1.19,9.81
-22.0,0.75,-27.1,3.19,-1.79,9.81
-19.42,0.99,-27.85,2.43,-2.43,9.81
-17.89,1.82,-28.0,2.17,-2.83,9.51
-17.83,2.37,-26.86,1.57,-3.16,9.72
-17.91,3.1,-25.56,0.96,-3.29,9.79
