yaw,pitch,roll,accelx,accely,accelz
-62.98,19.09,12.85,-3.42,-1.43,9.81
-61.44,16.21,11.71,-2.84,-1.17,9.81
-57.62,12.52,10.3,-2.31,-0.98,9.77
-51.31,8.23,9.69,-1.63,-0.43,9.8
-43.55,5.0,8.23,-0.73,-0.25,9.8
-34.2,2.05,5.32,1.0,0.1,9.81
-26.2,1.05,2.09,2.23,-0.21,9.63
-19.9,1.51,-0.32,2.47,-0.69,9.01
-14.75,2.36,-2.12,2.96,-1.02,8.88
-11.64,4.06,-2.87,3.12,-1.21,8.77
-10.37,5.82,-3.22,2.96,-1.3,9.35
-10.7,6.32,-4.35,2.32,-1.52,9.4
-11.73,6.67,-5.58,1.65,-1.56,8.75
-12.39,6.97,-6.21,1.48,-1.19,8.13
-13.97,9.49,-5.79,2.28,-1.14,7.94
-16.89,9.87,-3.96,1.52,-1.05,8.1
-20.09,12.12,-1.05,1.74,-0.83,7.88
-24.01,12.65,3.45,1.08,-0.44,8.91
-26.15,12.29,7.96,1.51,0.07,9.3
-29.41,11.83,12.55,1.72,0.61,9.47
-33.63,11.12,17.44,1.2,1.19,9.75
-37.99,10.72,21.99,0.79,1.75,9.8
-42.9,10.53,24.93,0.38,1.92,9.8
-46.45,9.62,26.87,-0.47,1.8,9.81
-50.08,9.56,26.83,-0.27,0.94,9.81
-52.69,7.6,24.54,-1.81,0.89,9.81
-51.74,5.62,20.32,0.16,1.17,9.17
-50.76,6.46,18.83,1.27,1.55,8.99
-50.17,6.83,17.69,1.11,1.53,9.08
-49.54,7.11,16.88,1.27,1.39,9.05
-49.67,7.08,16.52,1.03,1.26,9.45
-49.96,6.64,15.93,1.06,1.22,9.63
-50.29,6.15,15.06,0.69,1.28,9.78
-50.07,5.68,13.7,0.97,1.24,9.63
-50.08,5.39,12.66,0.76,1.19,9.43
-49.81,5.42,12.2,0.89,1.23,9.38
-49.76,5.44,11.87,0.95,1.28,9.52
-49.89,5.26,11.5,0.85,1.25,9.57
-50.04,5.09,11.12,0.81,1.23,9.72
-50.19,4.64,10.36,0.72,1.17,9.72
-50.18,4.42,9.64,0.75,1.09,9.47
-50.02,4.47,9.49,0.7,1.14,9.54
-49.92,4.7,9.26,0.82,1.2,9.62
-49.79,4.65,8.99,0.84,1.18,9.49
-49.92,4.81,8.97,0.83,1.17,9.57
-49.92,4.66,8.8,0.74,1.15,9.55
-49.97,4.67,8.81,0.72,1.18,9.61
-51.63,6.46,8.36,1.19,-2.94,8.52
-52.86,7.45,6.55,1.37,-3.79,8.14
-53.84,8.14,4.78,1.05,-3.7,7.74
-53.49,9.52,3.9,1.87,-2.96,7.02
-54.24,11.55,4.02,3.38,-2.48,5.91
-57.71,13.66,6.93,2.52,-2.08,6.31
-61.38,17.21,11.55,2.26,-1.31,7.06
-65.1,21.92,17.72,2.89,-0.88,8.52
-68.83,26.18,22.82,2.56,-0.63,9.44
-73.11,29.14,26.35,2.93,-0.43,9.75
-79.13,30.85,27.83,1.46,-0.47,9.8
-85.78,30.04,26.46,-1.15,-0.91,9.8
-88.56,27.14,24.21,-2.01,-1.14,9.81
