yaw,pitch,roll,accelx,accely,accelz
23.6,-1.26,-10.55,0.29,0.07,9.81
22.73,0.54,-14.03,0.09,-0.23,9.81
21.58,1.66,-17.83,-0.17,-0.66,9.81
20.44,2.67,-20.64,-0.03,-1.08,9.81
19.13,2.72,-22.0,-0.29,-1.43,9.81
18.0,2.27,-22.39,-0.33,-1.89,9.81
17.27,1.37,-20.32,-0.46,-2.28,9.81
17.67,0.33,-16.17,-0.51,-1.8,9.81
18.14,0.36,-14.6,0.32,-1.35,9.81
17.27,0.14,-14.14,-0.16,-1.88,9.81
16.71,-0.28,-14.74,-1.02,-2.38,9.81
17.57,-0.13,-14.45,-0.32,-1.97,9.81
18.42,0.39,-13.92,0.25,-1.63,9.81
18.21,0.68,-13.47,0.21,-1.76,9.81
17.89,0.43,-13.29,-0.19,-2.04,9.81
17.97,0.4,-12.93,-0.1,-2.02,9.81
18.14,0.39,-12.89,-0.1,-1.87,9.81
14.05,0.98,-13.81,1.53,-2.24,9.81
9.68,1.49,-13.77,1.35,-2.53,9.81
5.09,2.77,-12.27,1.07,-2.56,9.81
0.12,4.0,-9.88,0.55,-2.71,9.81
-4.17,4.92,-8.59,0.65,-2.84,9.81
-9.04,6.0,-7.37,1.08,-2.59,9.81
-15.09,6.73,-5.6,0.8,-2.41,9.81
-21.95,7.22,-3.71,0.19,-2.32,9.81
-28.88,6.28,-1.67,-0.69,-2.15,9.81
-35.14,5.27,1.0,-1.34,-2.03,9.81
-40.46,3.92,4.27,-2.07,-1.79,9.81
-44.25,2.1,9.0,-2.29,-1.44,9.81
-46.76,0.6,14.13,-3.21,-1.03,9.81
-46.02,-0.77,19.85,-3.29,-0.55,9.81
-43.21,-1.01,25.44,-2.39,0.21,9.81
-39.42,-2.0,28.32,-1.69,0.54,9.81
-36.22,-3.02,27.67,-1.71,0.23,9.81
-30.84,-3.44,30.4,-1.44,0.53,9.81
-25.38,-4.75,31.74,-1.23,0.65,9.81
-18.77,-5.9,34.64,-0.58,1.13,9.81
-11.86,-8.73,37.44,-2.66,1.74,9.81
-3.18,-13.06,37.45,-2.58,2.43,9.81
5.68,-15.74,34.55,-1.94,2.95,9.81
13.2,-15.61,30.32,-1.17,3.14,9.81
19.82,-14.33,24.51,-0.93,3.29,9.81
25.49,-12.66,18.39,0.19,3.27,9.81
30.39,-10.67,12.17,0.55,3.17,9.81
34.14,-7.26,5.98,0.9,2.91,9.81
36.98,-3.43,-1.22,1.28,2.19,9.81
38.76,1.02,-6.91,1.77,1.55,9.81
38.79,6.52,-11.49,1.91,0.98,9.81
37.56,10.36,-16.0,1.82,0.31,9.81
34.84,13.63,-19.15,2.26,-0.17,9.81
30.23,14.25,-23.71,1.58,-0.83,9.81
25.26,14.35,-26.56,1.07,-1.49,9.81
20.35,14.47,-27.18,0.95,-1.72,9.81
14.65,12.44,-26.86,0.63,-1.88,9.81
8.42,10.19,-26.3,0.07,-2.26,9.81
2.67,7.5,-25.29,-0.97,-2.73,9.81
-1.76,5.34,-23.98,-0.39,-2.69,9.81
-6.9,2.29,-21.68,-1.37,-2.8,9.81
-10.21,-0.38,-18.88,-1.17,-2.59,9.81
-13.2,-2.85,-15.44,-1.1,-2.61,9.81
