yaw,pitch,roll,accelx,accely,accelz
162.99,13.15,-24.43,2.11,-3.59,9.81
163.04,12.95,-24.55,2.1,-3.74,9.24
163.0,13.0,-24.38,2.28,-3.7,9.1
162.98,12.26,-24.56,1.95,-3.7,8.81
163.17,12.44,-23.98,2.02,-3.65,8.62
163.31,13.22,-22.47,2.1,-3.06,8.8
164.07,14.67,-20.96,2.45,-2.62,8.27
163.95,16.17,-19.3,2.24,-2.49,7.48
163.96,19.91,-14.33,2.72,-1.63,6.7
161.85,22.98,-5.55,4.01,-0.72,6.35
155.45,24.23,8.57,3.89,0.82,8.14
150.28,24.04,23.7,3.12,2.07,9.54
147.5,23.34,34.25,4.08,2.68,9.76
144.52,23.31,43.59,3.38,3.58,9.8
140.57,25.32,50.18,3.57,3.45,9.8
134.84,27.13,50.53,1.86,2.63,9.81
128.45,28.2,46.67,1.63,1.69,9.81
121.64,28.69,41.11,0.53,1.06,9.81
117.25,28.14,35.81,-0.01,0.7,9.81
115.54,26.42,31.07,0.16,0.68,9.81
116.31,23.3,27.41,0.36,0.96,9.81
118.95,19.35,25.34,0.48,1.53,9.81
122.35,14.83,22.5,1.1,1.71,9.81
126.13,10.36,21.03,-0.8,1.7,9.81
134.29,5.91,18.89,-1.32,2.54,9.81
145.65,3.19,17.09,-0.18,3.49,9.81
157.77,0.41,14.73,0.48,4.09,9.81
170.09,-1.32,11.82,1.69,4.33,9.81
-179.04,-3.82,9.0,2.29,4.15,9.81
-170.67,-5.67,5.65,3.16,3.27,9.81
-163.98,-5.51,4.49,1.88,2.4,9.81
-157.37,-3.8,2.56,2.19,1.77,9.81
-151.57,-1.21,2.23,2.97,1.4,9.8
-148.1,2.43,3.82,3.55,1.15,9.81
-147.2,4.56,5.21,3.42,0.82,9.81
-148.88,6.46,7.08,2.97,0.81,9.81
-151.92,6.91,8.1,2.63,0.86,9.81
-155.87,7.44,7.61,3.17,1.52,9.81
-162.63,8.19,4.8,2.46,1.63,9.81
-169.99,9.0,2.06,1.48,1.45,9.81
-176.74,9.39,-1.03,1.35,1.67,9.81
175.79,9.37,-5.55,0.91,1.7,9.81
168.39,9.26,-10.23,-0.11,1.32,9.81
162.59,8.71,-14.23,0.04,0.81,9.81
156.88,9.45,-17.65,-0.19,0.11,9.81
151.84,10.59,-19.23,0.43,-0.56,9.81
149.79,1.7,-18.98,0.01,-0.47,9.75
144.37,2.52,-19.37,-0.3,-0.83,9.8
141.16,0.16,-23.96,-1.02,-1.74,9.8
139.53,0.31,-26.7,-0.75,-2.39,9.81
138.91,0.05,-28.7,-0.36,-2.66,9.81
138.24,1.71,-30.46,-0.12,-2.62,9.81
137.97,2.65,-32.31,0.33,-2.73,9.55
137.73,2.49,-34.25,0.24,-3.42,8.61
136.96,2.15,-33.32,0.44,-3.53,9.19
136.07,0.86,-32.22,0.09,-3.58,9.64
135.64,-0.33,-30.83,-0.21,-3.81,9.75
135.65,-0.75,-29.38,0.16,-3.87,9.8
135.64,-0.58,-28.15,0.09,-3.9,9.8
136.18,-0.35,-26.99,0.59,-3.74,9.81
