yaw,pitch,roll,accelx,accely,accelz
144.71,2.42,-0.31,-0.01,-1.2,9.81
159.88,0.82,0.96,-2.52,3.58,9.81
179.54,1.2,1.39,0.8,6.91,9.81
-162.45,8.08,-4.3,6.45,8.57,9.81
-151.39,14.64,-16.65,7.1,6.46,9.81
-147.05,20.94,-25.38,5.17,3.75,9.81
-144.97,24.84,-34.02,3.56,2.6,9.81
-144.12,24.94,-44.14,3.4,1.28,9.81
-145.71,21.64,-49.06,3.17,0.66,9.81
-150.18,13.87,-53.74,2.49,0.36,9.81
-156.42,3.66,-56.58,1.73,-0.48,9.81
-162.88,-6.26,-53.95,0.87,-1.06,9.81
-170.13,-15.7,-48.68,-0.23,-1.08,9.81
-177.89,-22.27,-38.71,-0.1,-0.53,9.81
171.43,-26.21,-21.66,-1.25,1.43,9.81
155.41,-28.56,-2.37,-3.46,3.84,9.81
135.2,-28.93,9.87,-7.77,4.47,9.81
115.27,-28.04,15.34,-9.26,4.68,9.81
98.63,-28.99,12.04,-9.72,3.97,9.81
90.77,-30.08,4.05,-9.27,3.12,9.81
85.82,-34.21,-3.38,-9.14,2.78,9.81
86.75,-38.7,-13.41,-9.43,2.32,9.81
91.7,-38.59,-24.56,-8.62,2.41,9.81
100.3,-35.44,-35.69,-7.05,2.06,9.81
110.49,-29.31,-43.35,-5.73,1.29,9.81
119.56,-20.46,-46.01,-4.19,0.44,9.81
127.12,-11.52,-45.47,-2.51,-0.44,9.81
132.78,-5.45,-41.54,-1.47,-1.24,9.81
135.36,-2.53,-33.6,-0.51,-1.52,9.81
134.91,-3.46,-22.99,-1.15,-1.14,9.81
134.05,-5.95,-11.7,-1.87,-0.61,9.81
134.87,-7.91,1.0,-2.34,0.48,9.81
138.01,-8.91,15.58,-2.87,1.29,9.81
145.04,-10.87,24.84,-2.68,1.69,9.81
154.11,-12.28,32.91,-2.38,1.89,9.81
163.96,-15.86,35.69,-3.76,1.65,9.81
174.7,-18.38,31.76,-2.57,1.96,9.81
-175.36,-16.97,25.07,-0.34,1.58,9.81
-168.32,-10.0,18.92,2.1,1.19,9.81
-163.63,-3.63,13.5,2.85,1.36,9.81
-159.86,1.38,6.48,3.28,0.97,9.81
-158.4,4.17,-1.67,2.56,0.03,9.81
-158.36,6.44,-7.5,1.57,-1.05,9.81
-158.61,3.89,-11.06,1.25,-1.63,9.81
-158.83,0.04,-12.12,0.68,-1.82,9.81
-158.84,-2.14,-8.31,0.62,-1.84,9.81
-159.1,-5.95,-3.69,-0.15,-1.72,9.81
-158.84,-9.81,0.47,-1.03,-1.27,9.81
-158.31,-9.47,2.91,-0.99,-0.77,9.81
-157.39,-8.97,0.87,-0.6,-0.64,9.81
-157.27,-8.31,-2.89,-0.07,-1.3,9.81
-158.58,-7.78,-5.66,-0.29,-1.74,9.81
-159.82,-8.49,-6.46,-0.68,-1.63,9.81
-160.57,-8.23,-5.46,-0.82,-1.41,9.81
-160.73,-7.2,-4.23,-0.59,-1.04,9.81
-160.41,-6.91,-3.56,0.02,-0.91,9.81
-160.1,-11.22,-3.66,0.76,0.03,9.81
-163.77,-13.74,-7.43,1.22,-0.28,9.81
-171.44,-13.52,-8.61,-0.35,-1.28,9.81
-177.72,-14.02,-7.05,-1.53,-1.24,9.81
