yaw,pitch,roll,accelx,accely,accelz
3.61,-10.84,27.29,-0.61,2.78,9.81
10.21,-10.77,24.45,-0.25,3.17,9.81
16.08,-9.82,18.64,0.63,3.08,9.81
19.84,-10.25,10.86,0.66,2.52,9.81
22.01,-11.29,2.3,0.08,1.6,9.81
23.31,-11.21,-4.27,0.04,0.73,9.81
23.69,-10.96,-8.81,-0.29,-0.03,9.81
23.96,-11.62,-9.89,-0.47,-0.59,9.81
23.16,-10.01,-7.91,-1.32,-0.73,9.81
22.87,-9.83,-6.33,-1.54,-0.76,9.81
22.77,-9.36,-4.49,-1.51,-0.63,9.81
22.69,-9.14,-3.52,-1.41,-0.51,9.81
22.44,-8.98,-3.44,-1.46,-0.51,9.81
22.39,-8.83,-3.63,-1.41,-0.49,9.81
22.46,-8.68,-3.85,-1.39,-0.42,9.81
22.66,-8.42,-3.77,-1.15,-0.35,9.81
22.57,-8.2,-3.47,-1.19,-0.36,9.81
20.0,-8.9,-1.45,-1.31,0.78,9.81
16.8,-8.97,0.67,-1.11,1.14,9.81
13.16,-9.22,2.31,-1.26,1.38,9.81
9.19,-8.97,3.9,-0.88,1.4,9.81
4.45,-6.91,6.43,-0.34,1.68,9.81
-1.74,-4.61,7.16,-0.2,2.15,9.81
-9.28,-3.47,5.33,-0.76,2.27,9.81
-16.99,-2.75,2.29,-1.18,1.95,9.81
-24.05,-3.21,-1.32,-0.9,1.71,9.81
-31.61,-3.99,-5.21,-1.76,1.38,9.81
-37.22,-6.44,-9.76,-2.7,0.93,9.81
-40.25,-8.58,-15.73,-2.48,0.6,9.81
-41.75,-9.84,-21.45,-2.36,0.02,9.81
-41.87,-9.64,-26.4,-1.81,-0.63,9.81
-40.55,-11.51,-31.79,-2.49,-1.17,9.81
-36.75,-12.46,-37.39,-2.07,-1.78,9.81
-32.39,-12.79,-42.09,-1.59,-2.37,9.81
-28.25,-12.6,-44.86,-1.84,-2.84,9.81
-23.25,-10.95,-45.97,-1.3,-3.02,9.81
-17.86,-10.04,-47.13,-0.9,-3.1,9.81
-12.95,-8.89,-46.48,-0.78,-3.27,9.81
-7.54,-8.11,-45.04,-0.78,-3.24,9.81
-0.88,-6.44,-41.91,-0.19,-2.84,9.81
6.35,-5.26,-38.72,0.62,-2.51,9.81
13.46,-4.61,-34.86,0.99,-2.46,9.81
20.05,-4.91,-29.71,0.97,-2.35,9.81
26.72,-5.0,-24.25,1.02,-1.88,9.81
32.21,-5.35,-18.95,1.49,-1.76,9.81
36.61,-5.13,-12.9,1.16,-1.22,9.81
39.73,-5.43,-7.32,2.01,-0.82,9.81
40.97,-6.27,-1.52,0.8,-0.63,9.81
42.14,-5.56,4.42,1.31,-0.17,9.81
41.76,-6.19,8.98,1.22,0.12,9.81
40.14,-5.96,13.06,0.73,0.43,9.81
37.82,-5.66,16.35,1.2,0.77,9.81
33.98,-5.15,19.08,0.88,1.19,9.81
28.38,-5.58,20.47,0.74,1.37,9.81
22.18,-5.04,22.02,-0.88,1.49,9.81
16.52,-4.36,22.17,-0.66,1.44,9.81
11.17,-3.68,20.99,-0.88,1.39,9.81
5.79,-1.98,19.53,-0.95,1.49,9.81
1.07,-0.71,17.55,-0.86,1.32,9.81
-3.09,-0.09,14.98,-1.6,1.06,9.81
