yaw,pitch,roll,accelx,accely,accelz
77.49,-5.5,-2.15,-0.95,-0.38,9.81
77.49,-5.52,-2.14,-0.95,-0.37,9.81
88.61,0.24,14.65,0.66,2.58,9.81
102.75,5.62,33.98,2.08,4.95,9.81
109.37,0.62,44.22,0.34,5.73,9.81
117.04,-4.01,51.25,0.17,5.87,9.81
122.81,-5.35,52.06,0.94,4.67,9.81
124.94,-4.45,49.72,-0.44,4.25,9.81
127.32,-3.01,48.18,-0.15,4.25,9.81
128.53,-2.14,51.22,-1.29,4.23,9.81
128.18,-3.74,50.51,-1.06,4.2,9.81
128.3,-5.06,48.94,-0.12,4.36,9.81
126.26,-6.41,47.93,-1.16,4.64,9.81
127.12,-7.02,47.13,-1.21,4.47,9.81
126.16,-7.36,45.38,-1.13,4.64,9.81
125.4,-7.37,43.37,-1.09,4.42,9.81
124.21,-7.25,40.9,-1.26,4.55,9.81
123.96,-7.32,39.7,-1.37,4.43,9.81
123.34,-7.73,38.18,-1.17,4.56,9.81
122.25,-7.98,37.39,-1.03,4.67,9.81
120.85,-8.51,36.85,-1.22,4.46,9.81
121.47,-6.94,35.82,-1.18,4.53,9.81
121.53,-6.25,35.1,-1.05,4.46,9.81
120.31,-6.57,34.06,-1.04,4.54,9.81
119.55,-6.31,33.16,-0.94,4.45,9.81
117.92,-6.16,31.25,-1.3,4.62,9.81
118.4,-4.97,29.6,-1.01,4.52,9.81
118.17,-4.26,28.32,-0.83,4.46,9.81
117.32,-4.67,28.16,-0.93,4.49,9.81
116.6,-5.17,28.25,-0.99,4.44,9.81
115.66,-5.34,27.66,-1.0,4.51,9.81
115.77,-4.74,26.98,-0.95,4.49,9.81
115.74,-4.08,26.15,-0.75,4.5,9.81
115.93,-3.05,25.81,-0.74,4.38,9.81
115.76,-2.45,25.58,-0.84,4.37,9.81
115.88,-2.18,25.66,-0.85,4.38,9.81
116.27,-1.97,25.79,-0.72,4.42,9.81
116.63,-1.89,25.73,-0.52,4.44,9.81
116.77,-1.94,25.81,-0.59,4.48,9.81
116.77,-2.18,25.73,-0.65,4.51,9.81
116.86,-2.31,25.78,-0.8,4.36,9.81
116.98,-2.88,26.17,-0.94,4.38,9.81
117.33,-3.94,26.76,-1.03,4.53,9.81
118.41,-4.34,27.29,-0.81,4.61,9.81
119.48,-3.93,27.68,-0.57,4.58,9.81
119.92,-3.06,27.61,-0.73,4.58,9.81
120.27,-2.29,27.49,-0.84,4.51,9.81
120.71,-1.48,27.06,-0.83,4.5,9.81
121.21,-1.13,27.03,-0.89,4.52,9.81
121.76,-1.46,27.47,-0.83,4.56,9.81
122.23,-2.0,28.28,-0.75,4.6,9.81
122.4,-2.55,28.99,-0.66,4.61,9.81
122.27,-2.97,29.1,-0.66,4.63,9.81
122.19,-3.18,28.83,-0.64,4.69,9.81
121.71,-3.63,28.31,-0.58,4.73,9.81
120.9,-3.82,27.57,-0.68,4.68,9.81
120.14,-3.87,26.86,-0.87,4.7,9.81
119.56,-4.08,26.48,-0.92,4.63,9.81
119.19,-4.15,26.21,-0.87,4.62,9.81
118.99,-4.19,26.2,-0.83,4.55,9.81
