yaw,pitch,roll,accelx,accely,accelz
143.28,4.76,0.59,0.06,-0.86,9.81
143.77,4.98,4.8,0.58,-0.48,9.81
144.11,5.14,8.95,0.92,-0.16,9.81
144.41,6.14,13.47,0.96,0.52,9.81
145.05,6.66,15.0,1.45,0.96,9.81
145.19,6.47,13.25,1.31,0.89,9.81
145.06,6.09,9.72,0.95,0.39,9.81
145.2,5.94,7.12,1.05,-0.11,9.81
144.86,5.93,6.04,1.07,-0.18,9.81
144.68,5.12,5.02,0.9,-0.08,9.81
144.78,4.53,3.84,0.88,-0.14,9.81
144.49,4.8,3.45,0.99,-0.17,9.81
143.96,5.03,3.45,0.8,-0.13,9.81
143.6,4.94,3.14,0.65,-0.15,9.81
143.77,4.81,2.89,0.78,-0.07,9.81
143.82,4.67,2.29,0.91,-0.05,9.81
143.76,4.51,1.9,0.88,-0.06,9.81
143.52,4.38,1.26,0.77,-0.18,9.81
143.52,4.24,0.66,0.72,-0.22,9.81
143.64,4.12,0.17,0.71,-0.27,9.81
143.66,4.17,0.41,0.87,-0.23,9.81
143.56,3.9,0.69,0.69,-0.19,9.81
143.69,3.78,0.92,0.8,-0.09,9.81
143.57,4.1,1.08,0.89,-0.01,9.81
143.39,4.07,0.4,0.71,-0.03,9.81
143.44,3.95,-0.25,0.76,-0.23,9.81
143.28,3.88,-0.03,0.71,-0.28,9.81
142.89,3.81,0.1,0.68,-0.05,9.81
142.44,3.8,-0.1,0.54,-0.12,9.81
142.21,3.83,-0.47,0.51,-0.16,9.81
142.13,3.66,-1.26,0.85,-0.0,9.81
141.65,3.89,-2.5,0.93,0.06,9.81
140.85,3.77,-4.67,1.18,0.08,9.81
139.06,3.25,-8.32,0.03,0.0,9.81
138.64,2.23,-13.53,-0.48,-0.33,9.81
139.43,1.25,-19.35,-1.06,-1.0,9.81
141.65,2.38,-24.01,-1.41,-1.4,9.76
146.34,4.77,-28.29,-0.35,-1.72,8.68
150.85,7.58,-30.48,0.64,-1.94,7.65
154.76,8.68,-29.65,1.23,-1.97,7.39
156.61,8.74,-25.11,1.7,-1.9,8.08
156.98,7.63,-18.37,1.4,-1.48,9.17
157.59,5.46,-10.89,1.31,-1.12,9.71
158.09,4.77,-0.96,1.34,-0.27,9.79
158.1,4.68,9.24,0.76,0.84,9.8
160.47,2.67,16.15,-0.37,1.69,9.81
165.25,-1.01,19.5,-0.24,1.87,9.81
170.12,-1.69,22.01,0.98,1.63,9.81
172.37,-3.27,24.85,1.64,1.67,9.81
174.04,-2.52,24.66,0.17,2.98,9.81
177.9,-4.78,19.65,1.32,2.46,9.81
179.08,-3.07,17.44,1.47,1.92,9.81
179.65,-1.19,12.15,0.96,1.46,9.81
-179.09,-0.67,7.77,1.36,1.02,9.81
-178.55,-0.14,3.06,1.38,0.59,9.81
-178.74,-0.44,-0.72,1.14,0.34,9.81
-179.31,-1.09,-4.24,0.59,0.17,9.81
-179.96,-1.14,-7.41,0.52,-0.14,9.81
179.06,-1.29,-10.25,0.34,-0.57,9.81
178.1,-2.0,-12.6,0.04,-1.02,9.81
