yaw,pitch,roll,accelx,accely,accelz
108.04,6.33,12.7,-0.16,0.52,9.8
111.07,7.51,21.06,0.19,1.22,9.81
114.09,8.01,28.86,1.49,1.66,9.81
114.83,10.02,34.38,1.11,1.25,9.81
112.76,10.54,33.1,0.65,0.62,9.81
109.96,9.53,27.68,-0.01,0.7,9.81
108.59,8.34,21.79,-0.01,0.84,9.81
108.73,7.05,17.24,0.18,0.76,9.7
109.77,6.67,15.59,0.54,0.76,9.47
111.6,6.8,16.25,0.93,0.94,9.75
113.41,8.41,17.2,1.3,0.82,9.8
114.16,8.46,16.61,1.16,0.48,9.8
114.64,7.24,14.37,0.56,0.37,9.81
116.15,5.92,11.35,0.68,0.46,9.81
117.57,-0.84,6.06,0.41,0.58,9.81
122.13,-6.57,-1.33,-0.6,0.78,9.67
129.14,-6.23,-2.41,0.62,-0.3,8.39
132.92,-14.77,6.95,0.78,0.36,9.48
134.25,-8.64,13.93,-0.88,0.75,9.76
136.86,-5.86,17.58,-0.78,1.37,9.8
137.37,-4.24,18.18,-0.08,1.33,9.8
136.83,-1.93,16.25,-0.23,1.41,9.81
136.12,-0.79,12.88,-0.03,1.2,9.81
135.05,0.55,9.63,0.02,0.99,9.81
134.17,-0.21,8.0,0.3,0.69,9.81
133.46,-2.16,7.54,-0.94,0.77,9.81
135.93,-0.72,7.63,-0.47,0.38,9.81
134.84,-0.21,5.87,-0.04,2.71,9.81
133.49,0.14,3.28,0.67,3.14,9.81
130.68,0.83,-0.06,0.16,3.41,9.81
128.95,1.11,-6.59,-0.16,2.95,9.81
128.15,1.44,-13.35,0.87,2.78,9.81
125.76,-0.12,-22.75,-0.23,2.59,9.81
126.76,-2.79,-34.96,-1.08,1.68,9.81
133.29,-4.71,-47.22,-1.01,0.39,8.89
140.7,-2.62,-56.75,-0.75,-0.97,6.82
147.61,1.06,-61.27,-0.32,-1.94,6.26
151.84,6.23,-61.39,0.24,-2.46,6.21
154.73,11.8,-57.6,0.9,-2.37,6.57
155.56,16.09,-49.84,1.77,-2.39,7.07
153.81,18.11,-38.47,1.76,-1.58,8.2
153.54,17.47,-26.29,2.23,-0.85,9.34
153.62,15.21,-14.43,2.33,-0.0,9.73
153.31,11.2,-2.15,2.3,1.02,9.79
152.57,8.99,8.67,0.92,1.5,9.8
155.37,6.13,20.93,0.87,2.43,9.81
159.14,5.36,32.59,0.01,3.32,9.81
165.48,-0.09,38.0,-0.14,3.83,9.81
171.38,-4.19,39.86,0.23,3.84,9.81
176.41,-5.74,39.42,-0.17,3.78,9.81
-178.09,-7.25,36.66,-0.34,3.66,9.81
-171.75,-8.17,33.26,0.11,3.77,9.81
-165.9,-6.68,30.13,0.91,3.95,9.81
-161.38,-4.35,26.11,1.43,4.0,9.81
-158.53,-3.53,20.45,1.22,3.72,9.81
-157.04,-2.81,14.52,1.12,3.22,9.81
-157.36,-1.6,9.77,1.13,2.65,9.81
-158.44,-0.92,6.29,0.28,2.64,9.81
-159.57,1.29,2.13,0.6,2.37,9.81
-161.62,4.02,-3.5,0.62,1.86,9.81
