yaw,pitch,roll,accelx,accely,accelz
-37.36,23.08,21.11,-1.01,-2.08,9.81
-34.95,19.57,18.49,-1.38,-1.94,9.81
-30.42,15.72,16.06,-1.56,-1.47,9.81
-23.31,11.78,13.98,-1.12,-0.61,9.81
-14.37,7.56,11.46,0.38,-0.16,9.81
-5.09,5.04,9.19,2.03,0.33,9.81
3.07,4.4,5.44,3.59,0.62,9.81
9.5,5.4,0.12,4.05,0.53,9.23
14.24,8.26,-4.55,4.19,0.05,7.75
17.1,10.69,-7.87,4.06,-0.49,6.43
17.6,12.34,-8.71,3.65,-0.91,5.82
16.12,12.91,-6.22,3.06,-0.81,6.2
13.93,12.67,-1.33,2.9,0.1,6.92
10.18,12.9,4.44,3.34,0.74,7.15
2.59,10.98,11.91,1.82,1.08,7.57
-4.75,8.73,21.74,0.28,1.63,9.41
-9.7,7.88,32.17,-0.03,2.41,9.74
-13.6,7.95,39.15,0.01,2.74,9.8
-16.71,7.53,44.36,0.13,2.84,9.8
-20.46,7.88,46.15,-0.84,2.49,9.81
-22.36,6.26,41.87,-0.65,2.56,9.81
-23.57,4.95,35.73,0.71,2.53,8.54
-24.4,4.61,32.53,0.9,2.38,8.54
-25.51,4.71,29.83,1.1,2.01,8.93
-26.69,4.82,27.91,0.32,1.84,9.47
-26.92,4.23,25.39,0.4,1.79,9.48
-26.75,3.77,23.11,0.74,1.84,9.17
-26.93,3.65,21.24,0.99,1.88,9.2
-27.22,3.75,20.09,0.71,1.76,9.13
-27.15,3.94,19.5,0.63,1.75,9.32
-27.07,3.88,18.82,0.7,1.79,9.39
-27.05,3.86,18.19,0.81,1.78,9.33
-27.11,3.72,17.79,0.65,1.83,9.31
-27.04,3.78,17.52,0.77,1.86,9.49
-27.18,3.65,16.89,0.71,1.84,9.54
-27.26,3.34,16.0,0.51,1.86,9.71
-27.13,3.18,14.58,0.75,1.79,9.5
-27.2,2.96,13.3,0.5,1.73,9.57
-26.97,2.81,11.88,0.49,1.63,9.58
-26.58,2.91,10.4,0.59,1.46,9.3
-26.2,2.93,9.66,0.5,1.45,9.21
-25.68,3.13,9.38,0.78,1.41,9.26
-25.63,3.11,9.43,0.51,1.41,9.34
-25.33,3.12,9.71,0.59,1.41,9.59
-25.05,2.99,9.69,0.6,1.48,9.69
-24.84,2.95,9.28,0.76,1.47,9.53
-24.89,3.18,9.36,0.6,1.42,9.43
-25.42,3.69,6.5,1.38,-3.09,7.65
-25.77,4.54,3.7,1.34,-3.97,7.33
-25.59,4.82,0.72,1.39,-4.01,7.8
-25.02,6.16,-2.86,1.43,-4.26,7.42
-24.03,8.86,-6.09,1.42,-4.17,6.27
-22.36,13.13,-6.85,2.15,-3.46,5.18
-21.81,18.2,-4.85,3.29,-2.55,4.96
-23.59,21.35,-1.87,3.65,-1.93,5.07
-27.5,23.38,2.45,3.54,-1.54,5.35
-33.26,24.86,8.81,3.4,-1.21,6.16
-39.9,26.82,16.5,2.78,-0.64,7.54
-45.0,26.96,23.65,2.25,-0.2,9.21
-50.2,27.7,29.19,2.4,-0.17,9.71
