yaw,pitch,roll,accelx,accely,accelz
-178.78,15.67,23.43,2.09,2.25,9.81
-179.93,15.94,21.53,2.65,2.25,9.81
178.49,15.77,19.48,2.2,2.13,9.81
177.22,15.8,18.33,1.91,1.94,9.81
176.76,14.82,17.34,1.34,1.71,9.81
177.39,13.73,17.75,1.02,1.73,9.81
178.68,14.16,20.13,1.39,2.09,9.81
-178.6,11.37,20.48,1.58,2.94,9.81
-175.48,8.96,17.51,1.0,3.11,9.81
-170.71,5.33,13.36,1.14,3.63,9.81
-165.24,2.01,7.26,1.85,4.34,9.81
-160.03,0.63,-1.47,2.24,4.75,9.81
-156.38,3.56,-10.03,2.88,4.5,9.81
-154.51,7.36,-20.69,2.38,4.06,9.81
-153.55,7.49,-33.24,1.89,2.24,8.4
-153.74,8.17,-43.5,1.51,-0.11,6.7
-154.27,8.93,-49.31,1.46,-1.78,6.44
-154.35,8.31,-51.75,1.27,-2.65,6.81
-154.41,7.26,-51.82,0.87,-2.92,6.95
-153.72,4.99,-49.73,0.42,-2.98,7.22
-152.29,2.94,-46.08,0.19,-3.03,7.77
-151.17,-0.5,-41.78,-0.63,-2.59,7.72
-147.95,-2.77,-34.69,-1.48,-2.37,7.74
-142.35,-2.17,-23.82,-1.19,-1.46,9.32
-135.67,-4.43,-13.79,-1.14,-0.38,9.73
-128.17,-5.4,-3.73,-0.83,0.64,9.79
-121.01,-6.15,7.82,-0.27,2.2,9.8
-114.02,-7.98,16.65,0.12,2.88,9.81
-106.63,-8.62,22.01,0.55,2.88,9.81
-99.67,-11.23,24.28,0.77,2.81,9.81
-91.51,-11.14,25.02,0.98,2.85,9.81
-83.86,-11.93,21.33,1.45,2.73,9.81
-76.75,-9.53,17.22,2.42,2.41,9.81
-72.19,-7.29,13.78,3.25,2.15,9.81
-70.65,-4.37,11.66,3.73,1.98,9.81
-72.64,-2.81,10.08,3.45,1.83,9.81
-76.79,1.21,9.42,2.52,1.67,9.81
-81.7,5.03,10.17,2.56,2.15,9.81
-88.37,8.55,11.43,2.32,2.85,9.81
-96.71,11.08,13.02,2.53,3.78,9.81
-109.23,12.58,13.55,1.82,4.38,9.81
-124.08,12.49,13.65,0.19,4.41,9.81
-138.59,13.41,13.65,-0.68,4.11,9.81
-150.99,13.15,13.3,-1.22,3.35,9.81
-161.21,12.31,12.87,-1.64,2.45,9.81
-168.57,11.0,12.64,-1.79,1.76,9.81
-173.77,9.11,11.36,-1.42,1.2,9.81
-177.15,6.7,9.84,-1.25,0.45,9.81
-178.56,4.41,9.58,-1.21,-0.09,9.81
-177.56,3.7,11.94,-0.58,0.4,9.81
-175.13,4.5,14.3,1.53,1.27,9.81
-174.23,5.4,13.26,2.08,1.25,9.81
-173.56,5.55,10.16,1.17,0.82,9.81
-172.51,5.95,8.69,0.99,0.7,9.8
-171.8,7.53,11.08,1.65,1.11,9.8
-171.72,7.74,11.05,1.82,1.34,9.81
-171.37,6.8,8.77,1.61,0.98,9.81
-171.31,7.21,7.65,1.52,0.78,9.81
-171.55,7.11,7.89,1.03,0.92,9.81
-171.6,7.49,8.66,1.47,1.08,9.81
