yaw,pitch,roll,accelx,accely,accelz
95.2,-31.34,-47.09,-3.57,-0.64,1.94
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
96.52,-31.88,-46.31,-2.39,-0.26,3.4
96.52,-31.88,-46.31,-2.39,-0.26,3.4
95.81,-32.6,-44.17,-1.63,0.23,4.68
94.96,-33.25,-41.79,-1.08,0.65,5.77
94.96,-33.25,-41.79,-1.08,0.65,5.77
93.98,-33.8,-39.15,-0.66,1.03,6.75
93.98,-33.8,-39.15,-0.66,1.03,6.75
92.9,-34.26,-36.37,-0.32,1.37,7.56
91.78,-34.67,-33.64,-0.03,1.7,8.15
91.78,-34.67,-33.64,-0.03,1.7,8.15
90.64,-35.08,-30.94,0.22,1.98,8.54
90.64,-35.08,-30.94,0.22,1.98,8.54
89.53,-35.55,-28.18,0.34,2.23,8.8
89.53,-35.55,-28.18,0.34,2.23,8.8
88.4,-36.13,-25.28,0.21,2.46,9.06
87.32,-36.84,-22.28,-0.11,2.59,9.26
87.32,-36.84,-22.28,-0.11,2.59,9.26
86.18,-37.5,-19.2,-0.49,2.83,9.4
85.01,-38.06,-16.18,-0.8,3.11,9.51
85.01,-38.06,-16.18,-0.8,3.11,9.51
83.84,-38.49,-13.26,-0.97,3.34,9.59
83.84,-38.49,-13.26,-0.97,3.34,9.59
82.66,-38.8,-10.42,-1.0,3.52,9.65
82.66,-38.8,-10.42,-1.0,3.52,9.65
81.45,-39.08,-7.68,-0.97,3.7,9.69
81.45,-39.08,-7.68,-0.97,3.7,9.69
80.16,-39.34,-5.06,-1.0,3.93,9.72
78.77,-39.6,-2.53,-1.12,4.07,9.74
78.77,-39.6,-2.53,-1.12,4.07,9.74
77.32,-39.8,-0.06,-1.29,4.1,9.76
75.83,-39.89,2.26,-1.49,4.09,9.77
75.83,-39.89,2.26,-1.49,4.09,9.77
74.32,-39.93,4.49,-1.71,4.11,9.78
74.32,-39.93,4.49,-1.71,4.11,9.78
72.79,-39.98,6.81,-1.92,4.21,9.79
71.26,-40.08,9.26,-2.11,4.32,9.79
71.26,-40.08,9.26,-2.11,4.32,9.79
69.72,-40.23,11.81,-2.3,4.42,9.8
69.72,-40.23,11.81,-2.3,4.42,9.8
68.08,-40.31,14.43,-2.52,4.53,9.8
66.32,-40.25,17.03,-2.85,4.65,9.8
66.32,-40.25,17.03,-2.85,4.65,9.8
64.43,-39.99,19.54,-3.27,4.75,9.8
64.43,-39.99,19.54,-3.27,4.75,9.8
62.51,-39.56,21.84,-3.75,4.78,9.8
62.51,-39.56,21.84,-3.75,4.78,9.8
60.63,-39.05,23.81,-4.18,4.73,9.8
60.63,-39.05,23.81,-4.18,4.73,9.8
58.86,-38.59,25.51,-4.56,4.66,9.8
57.19,-38.24,27.06,-4.92,4.6,9.8
57.19,-38.24,27.06,-4.92,4.6,9.8
55.64,-38.03,28.5,-5.25,4.54,9.81
54.19,-37.93,29.81,-5.55,4.51,9.81
54.19,-37.93,29.81,-5.55,4.51,9.81
52.82,-37.84,30.91,-5.84,4.48,9.81
52.82,-37.84,30.91,-5.84,4.48,9.81
51.49,-37.64,31.74,-6.09,4.44,9.81
51.49,-37.64,31.74,-6.09,4.44,9.81
50.19,-37.28,32.32,-6.3,4.41,9.81
50.19,-37.28,32.32,-6.3,4.41,9.81
48.91,-36.76,32.61,-6.46,4.33,9.81
47.68,-36.15,32.66,-6.57,4.23,9.81
47.68,-36.15,32.66,-6.57,4.23,9.81
46.51,-35.53,32.57,-6.63,4.1,9.81
45.43,-34.96,32.4,-6.62,3.96,9.81
45.43,-34.96,32.4,-6.62,3.96,9.81
44.45,-34.51,32.23,-6.57,3.87,9.81
44.45,-34.51,32.23,-6.57,3.87,9.81
43.53,-34.13,32.09,-6.5,3.81,9.81
43.53,-34.13,32.09,-6.5,3.81,9.81
42.62,-33.75,31.9,-6.45,3.79,9.81
41.7,-33.33,31.58,-6.42,3.82,9.81
41.7,-33.33,31.58,-6.42,3.82,9.81
40.75,-32.84,31.09,-6.36,3.83,9.81
40.75,-32.84,31.09,-6.36,3.83,9.81
39.81,-32.34,30.48,-6.3,3.79,9.81
38.88,-31.83,29.79,-6.28,3.73,9.81
37.97,-31.33,28.99,-6.28,3.69,9.81
37.09,-30.86,28.16,-6.3,3.65,9.81
37.09,-30.86,28.16,-6.3,3.65,9.81
36.25,-30.41,27.35,-6.32,3.63,9.81
35.42,-29.96,26.49,-6.32,3.63,9.81
35.42,-29.96,26.49,-6.32,3.63,9.81
34.6,-29.51,25.5,-6.33,3.61,9.81
34.6,-29.51,25.5,-6.33,3.61,9.81
33.8,-29.06,24.4,-6.35,3.6,9.81
33.01,-28.62,23.15,-6.36,3.59,9.81
33.01,-28.62,23.15,-6.36,3.59,9.81
32.25,-28.2,21.77,-6.29,3.58,9.79
31.53,-27.85,20.34,-6.15,3.5,9.68
30.87,-27.6,18.9,-5.94,3.38,9.52
30.87,-27.6,18.9,-5.94,3.38,9.52
30.26,-27.46,17.51,-5.72,3.25,9.39
30.26,-27.46,17.51,-5.72,3.25,9.39
29.69,-27.43,16.21,-5.55,3.16,9.36
29.69,-27.43,16.21,-5.55,3.16,9.36
29.12,-27.4,14.96,-5.5,3.11,9.41
29.12,-27.4,14.96,-5.5,3.11,9.41
28.5,-27.33,13.66,-5.55,3.07,9.49
27.86,-27.18,12.29,-5.62,3.0,9.5
27.2,-26.95,10.83,-5.65,2.93,9.4
27.2,-26.95,10.83,-5.65,2.93,9.4
26.53,-26.7,9.3,-5.62,2.85,9.19
26.53,-26.7,9.3,-5.62,2.85,9.19
25.9,-26.52,7.76,-5.53,2.72,8.91
25.9,-26.52,7.76,-5.53,2.72,8.91
25.34,-26.48,6.22,-5.42,2.54,8.65
24.83,-26.63,4.71,-5.36,2.36,8.43
24.83,-26.63,4.71,-5.36,2.36,8.43
24.4,-27.0,3.28,-5.42,2.15,8.3
24.4,-27.0,3.28,-5.42,2.15,8.3
24.04,-27.54,1.95,-5.65,1.96,8.32
23.75,-28.14,0.64,-6.02,1.77,8.45
23.75,-28.14,0.64,-6.02,1.77,8.45
23.51,-28.68,-0.73,-6.42,1.62,8.58
23.51,-28.68,-0.73,-6.42,1.62,8.58
23.34,-29.06,-2.24,-6.75,1.48,8.61
23.26,-29.2,-3.88,-6.87,1.39,8.46
23.26,-29.2,-3.88,-6.87,1.39,8.46
23.3,-29.13,-5.55,-6.72,1.29,8.2
23.3,-29.13,-5.55,-6.72,1.29,8.2
23.5,-28.94,-7.16,-6.34,1.21,7.94
23.87,-28.72,-8.65,-5.86,1.14,7.76
23.87,-28.72,-8.65,-5.86,1.14,7.76
24.32,-28.55,-10.04,-5.4,1.11,7.73
24.32,-28.55,-10.04,-5.4,1.11,7.73
24.85,-28.43,-11.31,-5.03,1.1,7.83
25.36,-28.33,-12.53,-4.79,1.14,8.03
25.36,-28.33,-12.53,-4.79,1.14,8.03
25.79,-28.19,-13.74,-4.65,1.2,8.26
25.79,-28.19,-13.74,-4.65,1.2,8.26
26.12,-27.95,-14.98,-4.56,1.23,8.42
26.12,-27.95,-14.98,-4.56,1.23,8.42
26.29,-27.59,-16.29,-4.47,1.24,8.47
26.29,-27.59,-16.29,-4.47,1.24,8.47
26.33,-27.14,-17.67,-4.37,1.22,8.36
26.31,-26.67,-19.07,-4.28,1.14,8.14
26.31,-26.67,-19.07,-4.28,1.14,8.14
26.25,-26.26,-20.49,-4.27,1.02,7.87
26.21,-25.96,-21.96,-4.36,0.88,7.56
26.21,-25.96,-21.96,-4.36,0.88,7.56
26.21,-25.77,-23.51,-4.5,0.74,7.2
26.21,-25.77,-23.51,-4.5,0.74,7.2
26.35,-25.66,-25.11,-4.58,0.61,6.85
26.35,-25.66,-25.11,-4.58,0.61,6.85
26.66,-25.58,-26.7,-4.59,0.46,6.56
26.66,-25.58,-26.7,-4.59,0.46,6.56
27.11,-25.46,-28.29,-4.49,0.33,6.32
27.68,-25.26,-29.81,-4.3,0.22,6.13
27.68,-25.26,-29.81,-4.3,0.22,6.13
