yaw,pitch,roll,accelx,accely,accelz
66.38,-7.98,-5.19,-1.01,2.62,9.81
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
66.84,-7.91,-5.5,-0.36,1.24,8.82
66.84,-7.91,-5.5,-0.36,1.24,8.82
66.94,-7.65,-5.2,0.17,0.14,8.05
66.94,-7.65,-5.2,0.17,0.14,8.05
66.95,-7.4,-4.94,0.56,-0.65,7.41
66.88,-7.21,-4.69,0.77,-1.25,6.94
66.88,-7.21,-4.69,0.77,-1.25,6.94
66.76,-7.11,-4.49,0.79,-1.76,6.54
66.76,-7.11,-4.49,0.79,-1.76,6.54
66.61,-7.03,-4.4,0.67,-2.16,6.13
66.44,-6.9,-4.36,0.5,-2.45,5.68
66.44,-6.9,-4.36,0.5,-2.45,5.68
66.27,-6.68,-4.21,0.34,-2.61,5.24
66.27,-6.68,-4.21,0.34,-2.61,5.24
66.16,-6.43,-3.9,0.26,-2.72,4.88
66.16,-6.43,-3.9,0.26,-2.72,4.88
66.1,-6.2,-3.44,0.29,-2.68,4.56
66.06,-5.96,-2.74,0.42,-2.54,4.31
66.06,-5.96,-2.74,0.42,-2.54,4.31
66.02,-5.82,-1.82,0.51,-2.38,4.24
66.02,-5.82,-1.82,0.51,-2.38,4.24
65.98,-5.81,-0.69,0.51,-2.24,4.32
65.92,-5.89,0.61,0.46,-2.11,4.51
65.92,-5.89,0.61,0.46,-2.11,4.51
65.83,-6.01,2.03,0.4,-1.94,4.81
65.83,-6.01,2.03,0.4,-1.94,4.81
65.7,-6.1,3.53,0.36,-1.71,5.15
65.7,-6.1,3.53,0.36,-1.71,5.15
65.48,-6.07,5.06,0.36,-1.45,5.49
65.48,-6.07,5.06,0.36,-1.45,5.49
65.17,-5.88,6.6,0.37,-1.16,5.78
64.77,-5.56,8.16,0.38,-0.81,6.0
64.77,-5.56,8.16,0.38,-0.81,6.0
64.32,-5.21,9.76,0.36,-0.47,6.19
64.32,-5.21,9.76,0.36,-0.47,6.19
