yaw,pitch,roll,accelx,accely,accelz
104.33,2.19,-19.23,0.92,-1.94,8.66
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
104.53,2.17,-18.6,0.25,-1.64,8.33
104.53,2.17,-18.6,0.25,-1.64,8.33
104.75,1.99,-18.15,-0.24,-1.38,8.08
104.75,1.99,-18.15,-0.24,-1.38,8.08
104.99,1.64,-17.58,-0.74,-1.1,8.03
104.99,1.64,-17.58,-0.74,-1.1,8.03
105.28,1.15,-16.99,-1.26,-0.81,8.07
105.63,0.62,-16.45,-1.77,-0.62,8.1
105.63,0.62,-16.45,-1.77,-0.62,8.1
106.04,0.14,-16.01,-2.17,-0.51,8.08
106.04,0.14,-16.01,-2.17,-0.51,8.08
106.51,-0.22,-15.54,-2.39,-0.44,8.05
107.03,-0.5,-15.05,-2.46,-0.39,8.01
107.03,-0.5,-15.05,-2.46,-0.39,8.01
107.61,-0.68,-14.54,-2.41,-0.32,7.93
107.61,-0.68,-14.54,-2.41,-0.32,7.93
108.26,-0.82,-14.04,-2.24,-0.17,7.58
108.95,-0.99,-13.41,-2.09,-0.03,7.41
108.95,-0.99,-13.41,-2.09,-0.03,7.41
109.72,-1.27,-12.7,-1.99,0.01,7.41
109.72,-1.27,-12.7,-1.99,0.01,7.41
110.52,-1.63,-11.98,-1.97,-0.06,7.45
110.52,-1.63,-11.98,-1.97,-0.06,7.45
111.34,-1.97,-11.26,-1.9,-0.06,7.46
112.18,-2.35,-10.48,-1.88,-0.09,7.45
112.18,-2.35,-10.48,-1.88,-0.09,7.45
112.99,-2.55,-9.54,-1.83,-0.01,7.5
112.99,-2.55,-9.54,-1.83,-0.01,7.5
113.81,-2.58,-8.36,-1.63,0.16,7.72
114.68,-2.55,-7.09,-1.32,0.36,8.09
114.68,-2.55,-7.09,-1.32,0.36,8.09
115.61,-2.53,-5.87,-0.93,0.56,8.51
115.61,-2.53,-5.87,-0.93,0.56,8.51
116.59,-2.59,-4.69,-0.5,0.71,8.86
117.55,-2.75,-3.61,-0.09,0.8,9.11
117.55,-2.75,-3.61,-0.09,0.8,9.11
118.49,-2.91,-2.71,0.24,0.82,9.29
118.49,-2.91,-2.71,0.24,0.82,9.29
119.37,-3.02,-1.94,0.48,0.8,9.43
120.17,-3.04,-1.24,0.64,0.77,9.48
120.17,-3.04,-1.24,0.64,0.77,9.48
120.91,-2.96,-0.53,0.75,0.78,9.46
120.91,-2.96,-0.53,0.75,0.78,9.46
121.61,-2.82,0.24,0.86,0.82,9.42
122.31,-2.68,1.06,0.98,0.87,9.41
122.31,-2.68,1.06,0.98,0.87,9.41
123.0,-2.61,1.93,1.12,0.91,9.42
123.0,-2.61,1.93,1.12,0.91,9.42
123.69,-2.64,2.83,1.24,0.9,9.46
123.69,-2.64,2.83,1.24,0.9,9.46
124.35,-2.76,3.75,1.27,0.87,9.55
124.35,-2.76,3.75,1.27,0.87,9.55
124.98,-2.85,4.71,1.26,0.86,9.62
125.6,-2.81,5.72,1.23,0.9,9.67
125.6,-2.81,5.72,1.23,0.9,9.67
126.2,-2.6,6.73,1.2,0.95,9.7
126.2,-2.6,6.73,1.2,0.95,9.7
126.82,-2.22,7.71,1.25,1.01,9.73
127.45,-1.7,8.63,1.42,1.1,9.75
127.45,-1.7,8.63,1.42,1.1,9.75
128.11,-1.13,9.49,1.69,1.24,9.77
128.77,-0.61,10.25,2.03,1.3,9.78
128.77,-0.61,10.25,2.03,1.3,9.78
129.38,-0.16,10.86,2.37,1.26,9.78
129.38,-0.16,10.86,2.37,1.26,9.78
