yaw,pitch,roll,accelx,accely,accelz
-122.66,-3.21,22.62,-0.39,1.55,9.5
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
-122.52,-3.52,22.04,-0.61,0.44,9.02
-122.52,-3.52,22.04,-0.61,0.44,9.02
-122.38,-3.78,21.41,-0.82,-0.47,8.61
-122.19,-3.99,20.76,-0.96,-1.18,8.28
-122.19,-3.99,20.76,-0.96,-1.18,8.28
-121.97,-4.14,20.17,-1.04,-1.72,8.04
-121.97,-4.14,20.17,-1.04,-1.72,8.04
-121.7,-4.25,19.61,-1.11,-2.08,7.84
-121.7,-4.25,19.61,-1.11,-2.08,7.84
-121.38,-4.29,19.05,-1.13,-2.32,7.56
-121.38,-4.29,19.05,-1.13,-2.32,7.56
-121.02,-4.29,18.54,-1.04,-2.52,7.2
-120.66,-4.2,18.19,-0.85,-2.68,6.91
-120.66,-4.2,18.19,-0.85,-2.68,6.91
-120.31,-3.98,18.06,-0.53,-2.79,6.86
-120.31,-3.98,18.06,-0.53,-2.79,6.86
-119.96,-3.61,18.02,-0.12,-2.86,7.04
-119.63,-3.05,17.97,0.36,-2.78,7.2
-119.63,-3.05,17.97,0.36,-2.78,7.2
-119.27,-2.31,17.95,0.99,-2.52,7.28
-119.27,-2.31,17.95,0.99,-2.52,7.28
-118.97,-1.39,18.16,1.81,-2.11,7.47
-118.84,-0.53,18.51,2.64,-1.73,7.78
-122.94,7.86,17.28,8.13,1.26,8.77
-131.51,11.73,15.42,5.17,1.38,8.44
-137.22,12.33,14.28,2.08,0.93,8.57
-140.17,11.87,13.78,-0.23,0.84,8.89
-142.96,11.09,13.27,-2.69,0.7,9.14
-145.43,10.38,12.63,-4.58,0.43,9.31
-145.43,10.38,12.63,-4.58,0.43,9.31
-147.51,10.08,11.72,-5.97,-0.07,9.44
-149.15,10.19,10.45,-6.98,-1.03,9.28
-149.15,10.19,10.45,-6.98,-1.03,9.28
-150.44,10.48,8.85,-7.73,-2.17,8.41
-150.44,10.48,8.85,-7.73,-2.17,8.41
-151.52,10.48,7.36,-8.28,-3.26,7.17
-151.52,10.48,7.36,-8.28,-3.26,7.17
-152.38,9.87,6.36,-8.69,-4.11,6.04
-152.98,8.38,6.1,-8.98,-4.46,5.35
-152.98,8.38,6.1,-8.98,-4.46,5.35
-153.16,6.25,6.7,-9.2,-4.37,5.52
-153.16,6.25,6.7,-9.2,-4.37,5.52
-152.67,3.76,7.9,-9.36,-3.95,6.51
-152.67,3.76,7.9,-9.36,-3.95,6.51
-151.43,1.48,8.86,-9.48,-3.24,7.39
-149.68,-0.17,9.43,-9.57,-2.45,8.03
-149.68,-0.17,9.43,-9.57,-2.45,8.03
-147.7,-1.03,9.71,-9.63,-1.74,8.44
-147.7,-1.03,9.71,-9.63,-1.74,8.44
-145.69,-1.3,9.9,-9.41,-1.2,8.35
-143.76,-1.19,10.22,-8.82,-0.84,7.89
-143.76,-1.19,10.22,-8.82,-0.84,7.89
-141.92,-1.11,10.78,-8.16,-0.63,7.44
-141.92,-1.11,10.78,-8.16,-0.63,7.44
-140.09,-1.43,11.58,-7.62,-0.43,7.25
-140.09,-1.43,11.58,-7.62,-0.43,7.25
-138.15,-2.25,12.48,-7.09,-0.15,7.35
-136.07,-3.5,13.25,-6.49,0.18,7.65
-136.07,-3.5,13.25,-6.49,0.18,7.65
-133.86,-5.09,13.84,-5.84,0.51,8.04
-133.86,-5.09,13.84,-5.84,0.51,8.04
-131.57,-6.89,14.28,-5.24,0.88,8.4
-131.57,-6.89,14.28,-5.24,0.88,8.4
-129.19,-8.74,14.59,-4.59,1.33,8.65
-126.75,-10.48,14.88,-3.78,1.76,8.8
-126.75,-10.48,14.88,-3.78,1.76,8.8
-124.32,-11.95,15.2,-2.76,2.15,8.87
-121.99,-12.95,15.65,-1.44,2.45,9.02
-121.99,-12.95,15.65,-1.44,2.45,9.02
-119.84,-13.59,16.42,-0.07,2.75,9.23
-119.84,-13.59,16.42,-0.07,2.75,9.23
-117.9,-13.95,17.48,1.23,3.19,9.38
-117.9,-13.95,17.48,1.23,3.19,9.38
-116.08,-14.02,18.73,2.55,3.73,9.49
-114.32,-13.78,19.85,4.06,4.22,9.58
-114.32,-13.78,19.85,4.06,4.22,9.58
-112.57,-13.17,20.6,5.59,4.54,9.64
-112.57,-13.17,20.6,5.59,4.54,9.64
-110.88,-12.41,20.94,6.7,4.79,9.68
-110.88,-12.41,20.94,6.7,4.79,9.68
-109.43,-11.6,20.96,7.53,5.08,9.71
-108.34,-10.74,20.86,8.13,5.17,9.74
-108.34,-10.74,20.86,8.13,5.17,9.74
-107.8,-9.73,20.76,8.58,5.1,9.76
-107.96,-8.6,20.88,8.9,5.07,9.77
-107.96,-8.6,20.88,8.9,5.07,9.77
-108.85,-7.33,21.3,9.14,5.03,9.78
-108.85,-7.33,21.3,9.14,5.03,9.78
-110.34,-5.98,21.73,9.32,4.95,9.79
-110.34,-5.98,21.73,9.32,4.95,9.79
-112.29,-4.59,22.01,9.45,4.84,9.79
-114.51,-3.2,22.13,9.28,4.73,9.8
-114.51,-3.2,22.13,9.28,4.73,9.8
-116.93,-2.01,22.14,8.59,4.68,9.77
-116.93,-2.01,22.14,8.59,4.68,9.77
-119.4,-0.97,22.03,7.56,4.64,9.7
-119.4,-0.97,22.03,7.56,4.64,9.7
-121.87,-0.0,21.79,6.44,4.6,9.47
-121.87,-0.0,21.79,6.44,4.6,9.47
-124.32,1.06,21.47,5.43,4.45,9.22
-126.79,2.23,21.12,4.44,4.2,8.94
-126.79,2.23,21.12,4.44,4.2,8.94
-129.33,3.46,20.81,3.36,4.03,8.62
-129.33,3.46,20.81,3.36,4.03,8.62
-132.0,4.66,20.65,2.24,3.95,8.36
-134.78,5.73,20.61,1.05,3.86,8.25
-134.78,5.73,20.61,1.05,3.86,8.25
-137.58,6.57,20.5,-0.38,3.68,8.24
-137.58,6.57,20.5,-0.38,3.68,8.24
-140.26,7.12,20.25,-2.01,3.42,8.24
-142.75,7.46,19.95,-3.65,2.97,8.24
-142.75,7.46,19.95,-3.65,2.97,8.24
-145.05,7.65,19.64,-5.22,2.35,8.28
-145.05,7.65,19.64,-5.22,2.35,8.28
-147.1,7.75,19.33,-6.43,1.64,8.3
-147.1,7.75,19.33,-6.43,1.64,8.3
-148.86,7.83,18.92,-7.33,0.9,8.19
-150.36,7.85,18.5,-7.99,0.22,7.89
-150.36,7.85,18.5,-7.99,0.22,7.89
-151.68,7.78,18.21,-8.47,-0.37,7.47
-151.68,7.78,18.21,-8.47,-0.37,7.47
-152.85,7.54,18.27,-8.82,-0.81,7.21
-152.85,7.54,18.27,-8.82,-0.81,7.21
-153.86,7.08,18.78,-9.08,-1.06,7.32
-154.56,6.41,19.57,-9.28,-1.1,7.8
-154.56,6.41,19.57,-9.28,-1.1,7.8
-154.8,5.6,20.39,-9.42,-0.99,8.33
-154.8,5.6,20.39,-9.42,-0.99,8.33
-154.54,4.71,21.13,-9.52,-0.87,8.72
