yaw,pitch,roll,accelx,accely,accelz
109.23,1.35,-10.18,-0.1,1.77,8.04
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
109.4,1.56,-11.72,0.11,0.71,7.9
109.4,1.56,-11.72,0.11,0.71,7.9
109.64,1.77,-11.85,0.31,0.02,8.04
109.64,1.77,-11.85,0.31,0.02,8.04
109.8,1.95,-11.82,0.45,-0.53,8.15
109.8,1.95,-11.82,0.45,-0.53,8.15
109.9,2.13,-11.6,0.45,-0.93,8.36
109.93,2.33,-11.23,0.37,-1.2,8.67
109.93,2.33,-11.23,0.37,-1.2,8.67
109.92,2.64,-10.82,0.31,-1.38,8.97
109.92,2.64,-10.82,0.31,-1.38,8.97
109.85,3.09,-10.44,0.3,-1.51,9.19
109.74,3.59,-10.16,0.28,-1.61,9.35
109.74,3.59,-10.16,0.28,-1.61,9.35
109.62,4.04,-9.98,0.22,-1.69,9.47
109.62,4.04,-9.98,0.22,-1.69,9.47
109.56,4.28,-9.86,0.03,-1.76,9.56
109.58,4.27,-9.8,-0.22,-1.84,9.63
109.58,4.27,-9.8,-0.22,-1.84,9.63
109.76,3.99,-9.86,-0.51,-1.88,9.67
109.76,3.99,-9.86,-0.51,-1.88,9.67
110.1,3.57,-10.07,-0.75,-1.82,9.71
110.1,3.57,-10.07,-0.75,-1.82,9.71
110.54,3.14,-10.42,-0.85,-1.71,9.73
111.01,2.78,-10.84,-0.79,-1.65,9.74
111.01,2.78,-10.84,-0.79,-1.65,9.74
111.45,2.51,-11.28,-0.69,-1.71,9.62
111.45,2.51,-11.28,-0.69,-1.71,9.62
111.8,2.26,-11.71,-0.62,-1.82,9.43
112.08,1.94,-12.1,-0.71,-1.94,9.23
112.08,1.94,-12.1,-0.71,-1.94,9.23
112.3,1.51,-12.39,-0.97,-2.04,9.08
112.3,1.51,-12.39,-0.97,-2.04,9.08
112.51,0.96,-12.58,-1.38,-2.08,9.02
112.76,0.36,-12.7,-1.8,-2.06,9.02
112.76,0.36,-12.7,-1.8,-2.06,9.02
113.09,-0.29,-12.82,-2.15,-2.02,9.09
113.09,-0.29,-12.82,-2.15,-2.02,9.09
113.52,-0.9,-12.95,-2.38,-1.97,9.13
113.52,-0.9,-12.95,-2.38,-1.97,9.13
114.03,-1.43,-13.13,-2.45,-1.94,9.15
114.58,-1.85,-13.37,-2.42,-1.97,9.08
