yaw,pitch,roll,accelx,accely,accelz
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
-128.28,-17.14,11.11,-4.03,0.1,9.29
-128.28,-17.14,11.11,-4.03,0.1,9.29
-128.37,-18.24,10.94,-3.11,0.34,9.43
-128.37,-18.24,10.94,-3.11,0.34,9.43
-128.5,-19.32,10.53,-2.7,0.46,9.53
-128.67,-20.09,10.04,-2.47,0.48,9.6
-128.67,-20.09,10.04,-2.47,0.48,9.6
-128.91,-20.39,9.47,-2.15,0.47,9.66
-128.91,-20.39,9.47,-2.15,0.47,9.66
-129.26,-20.18,8.97,-1.71,0.48,9.7
-129.26,-20.18,8.97,-1.71,0.48,9.7
-129.76,-19.64,8.67,-1.34,0.53,9.72
-130.34,-19.09,8.52,-1.44,0.57,9.75
-130.34,-19.09,8.52,-1.44,0.57,9.75
-130.88,-18.65,8.31,-1.86,0.62,9.76
-130.88,-18.65,8.31,-1.86,0.62,9.76
-131.28,-18.28,7.69,-2.36,0.72,9.77
-131.54,-17.85,6.61,-2.67,0.87,9.78
-131.54,-17.85,6.61,-2.67,0.87,9.78
-131.74,-17.25,5.18,-2.76,0.96,9.79
-131.74,-17.25,5.18,-2.76,0.96,9.79
-132.0,-16.41,3.6,-2.66,0.98,9.79
-132.0,-16.41,3.6,-2.66,0.98,9.79
-132.39,-15.36,2.02,-2.51,0.83,9.79
-133.79,-7.42,-6.95,-2.98,-0.64,9.0
-133.09,-5.89,-12.13,-3.15,-1.36,7.14
-132.35,-5.37,-14.11,-3.23,-1.89,6.52
-131.91,-4.87,-14.89,-3.23,-1.91,6.32
-131.27,-4.6,-15.56,-3.57,-1.8,6.15
-130.45,-4.11,-16.21,-3.68,-1.67,5.88
-129.45,-3.45,-16.86,-3.42,-1.63,5.55
-129.45,-3.45,-16.86,-3.42,-1.63,5.55
-128.33,-2.77,-17.45,-3.11,-1.54,5.21
-128.33,-2.77,-17.45,-3.11,-1.54,5.21
-127.15,-2.15,-17.95,-2.87,-1.34,4.95
-125.89,-1.63,-18.33,-2.63,-1.12,4.72
-125.89,-1.63,-18.33,-2.63,-1.12,4.72
-124.6,-1.16,-18.62,-2.34,-0.95,4.56
-124.6,-1.16,-18.62,-2.34,-0.95,4.56
-123.28,-0.73,-18.79,-2.04,-0.82,4.45
-123.28,-0.73,-18.79,-2.04,-0.82,4.45
-121.97,-0.37,-18.9,-1.86,-0.74,4.39
-120.66,-0.05,-18.94,-1.74,-0.65,4.32
-120.66,-0.05,-18.94,-1.74,-0.65,4.32
-119.27,0.22,-18.94,-1.6,-0.51,4.27
-117.8,0.45,-18.88,-1.42,-0.32,4.21
