yaw,pitch,roll,accelx,accely,accelz
60.45,2.19,20.56,0.77,2.14,9.79
64.17,1.52,22.37,-0.82,2.9,9.73
70.21,-0.62,23.15,-0.25,3.3,9.79
77.3,0.36,21.92,0.84,3.22,9.76
82.15,0.83,20.69,0.69,2.98,9.53
86.64,0.53,20.15,0.28,2.96,9.61
91.4,0.57,19.55,0.83,3.32,9.77
95.03,0.68,15.53,1.37,3.36,9.8
97.11,1.91,10.23,1.4,3.0,9.81
97.92,2.61,4.32,1.26,2.64,9.81
97.66,3.98,-2.14,0.96,2.15,9.81
97.24,4.05,-9.49,0.9,1.35,9.67
95.51,4.84,-16.94,0.85,0.46,8.83
92.49,5.95,-23.47,0.49,-0.53,7.45
88.64,7.71,-27.11,0.96,-1.1,7.01
83.62,8.14,-28.79,1.12,-1.28,7.32
78.85,6.21,-29.53,0.84,-1.38,7.52
73.46,4.3,-29.2,0.68,-1.46,7.84
67.95,1.69,-28.25,0.43,-1.48,7.64
60.97,0.47,-25.28,-0.06,-1.43,7.62
55.99,-3.78,-21.26,-1.13,-1.21,7.41
52.04,-4.68,-14.63,-1.18,-0.63,7.69
49.03,-5.58,-6.67,-0.86,0.19,8.25
45.17,-3.89,2.46,-0.47,1.08,9.4
40.17,-1.36,11.13,0.03,2.07,9.74
34.51,1.29,18.19,0.92,2.71,9.8
27.43,1.09,19.32,1.0,2.67,9.8
18.74,2.82,21.3,0.04,2.6,9.81
10.46,4.64,24.14,-0.04,3.27,9.81
3.16,2.92,22.99,-1.16,4.02,9.81
-2.07,2.81,17.82,-1.36,4.25,9.81
-6.95,3.7,10.43,-1.39,3.77,9.81
-11.09,3.45,2.3,-2.33,2.57,9.46
-12.7,3.59,-5.11,-2.66,1.28,9.01
-11.0,1.57,-12.22,-2.06,0.17,8.32
-7.84,0.93,-17.63,-1.17,-0.95,7.9
-4.39,-0.08,-20.58,-0.58,-1.39,8.6
-0.56,-3.06,-24.11,-0.86,-1.3,8.19
4.46,-3.87,-25.88,-0.86,-1.06,7.73
10.81,-3.59,-26.82,-0.42,-1.12,7.45
18.14,-2.66,-27.02,0.42,-1.16,6.36
25.43,-1.56,-23.26,1.06,-1.04,6.68
31.22,-1.11,-16.93,1.19,-0.77,7.92
35.92,-3.38,-10.64,0.79,-0.68,9.47
39.95,-3.37,-5.26,0.8,-0.36,9.75
43.53,-1.82,0.2,1.54,0.24,9.8
44.92,-1.45,3.57,1.35,0.11,9.78
45.66,0.46,6.88,0.71,0.1,9.51
46.65,3.91,10.9,0.92,0.34,9.73
46.18,0.76,15.5,1.62,0.98,9.07
42.46,-9.47,23.65,-0.66,3.03,9.69
43.39,-3.14,15.0,-1.06,1.65,9.2
45.38,0.78,9.71,-0.11,0.67,7.74
46.63,0.16,7.64,-0.1,0.54,7.6
47.79,-2.25,8.93,0.5,0.65,9.26
47.6,-2.2,9.39,0.32,0.84,9.72
47.3,-1.8,7.75,0.08,0.63,9.66
47.02,-1.52,6.64,0.05,0.46,9.25
46.53,-1.66,6.59,-0.28,0.56,9.66
46.56,-1.51,6.07,-0.39,0.66,9.78
