yaw,pitch,roll,accelx,accely,accelz
114.35,12.16,20.79,1.98,2.65,8.65
108.47,10.41,8.11,0.71,0.46,7.77
106.06,9.62,-5.02,-0.39,-0.56,6.34
107.02,11.95,-16.36,0.01,-1.13,5.87
108.86,15.22,-27.92,1.47,-1.8,4.13
109.87,15.45,-35.57,1.74,-2.45,2.38
109.9,14.58,-38.28,1.58,-2.41,2.46
110.08,13.35,-39.39,1.37,-2.2,0.97
109.07,14.2,-36.5,1.92,-1.78,0.02
106.2,16.53,-28.81,2.13,-1.4,0.45
103.33,20.11,-15.72,2.54,-0.96,3.18
101.87,24.19,-1.63,2.98,-0.74,5.57
101.25,27.94,12.86,3.33,-0.4,7.65
100.18,31.74,27.44,3.69,0.37,8.97
98.14,36.94,43.61,1.57,1.91,9.67
93.52,35.64,44.81,-0.32,1.48,9.79
91.08,32.84,39.15,-1.08,0.16,9.8
88.31,25.65,35.32,-0.83,0.11,9.81
89.36,19.34,31.02,-1.04,0.87,9.81
93.56,11.65,22.84,-0.56,1.37,9.81
100.16,3.8,15.7,1.1,1.12,9.81
106.81,-1.59,8.63,1.79,0.89,9.48
114.44,-6.7,1.49,2.71,0.67,9.07
122.55,-7.75,-7.34,3.68,-0.29,7.19
129.47,-5.19,-13.72,5.25,-1.84,5.06
132.78,-4.62,-15.38,5.48,-2.5,4.86
131.26,-2.39,-13.8,5.15,-2.12,4.46
125.41,-1.02,-8.13,3.55,-0.91,4.63
118.72,0.54,1.1,1.91,0.61,5.76
114.03,2.84,13.17,0.96,2.12,7.61
111.03,2.92,25.26,0.63,2.98,9.4
108.22,5.17,33.39,0.64,3.35,9.74
104.87,8.15,39.16,-0.02,3.45,9.8
103.48,11.03,44.7,-0.01,3.61,9.8
103.07,13.66,47.37,0.18,3.39,9.81
103.78,16.99,47.83,1.05,3.04,9.81
100.46,18.29,46.85,1.67,2.56,9.81
86.13,14.76,46.51,-2.09,4.11,9.81
87.21,11.04,37.1,-0.92,3.54,8.69
89.93,9.3,31.19,1.74,2.56,5.49
89.34,6.71,33.8,0.55,2.3,7.91
92.31,5.42,35.68,-0.04,2.93,9.51
97.62,3.99,33.69,0.49,3.11,9.74
101.24,1.14,30.74,0.55,2.95,8.74
105.24,-0.47,29.87,1.92,2.32,9.45
105.53,5.5,24.72,2.74,1.85,8.45
100.62,11.29,24.28,1.56,2.36,7.87
97.67,11.23,25.98,-0.19,2.54,9.44
98.51,13.09,22.04,1.29,2.48,9.58
99.18,10.31,18.51,0.77,1.9,7.4
102.52,11.1,22.49,1.4,2.25,7.79
100.76,10.86,26.49,2.42,2.55,8.74
95.51,8.88,27.12,0.55,2.96,9.13
93.67,7.13,27.91,1.23,2.97,9.18
91.11,5.93,27.59,1.33,2.96,9.63
88.74,2.36,24.66,0.27,2.94,8.59
90.08,-0.77,24.43,0.52,2.71,7.51
92.7,-0.97,27.84,1.97,3.26,8.72
91.56,1.15,29.24,1.75,3.73,9.63
87.17,0.24,27.56,0.48,3.95,9.78
