yaw,pitch,roll,accelx,accely,accelz
66.44,9.32,-26.36,1.64,-2.98,8.81
66.09,8.38,-23.86,1.49,-1.51,8.67
66.35,7.37,-19.87,1.02,-1.24,8.48
66.85,7.12,-15.72,1.25,-1.1,7.8
66.61,7.77,-10.09,1.22,-1.1,6.5
66.45,8.37,-0.22,2.65,0.39,8.33
63.94,2.94,9.25,2.04,2.29,9.57
60.48,-0.59,13.96,1.4,4.16,9.77
57.08,-2.91,9.26,0.45,4.61,9.8
54.32,-7.18,-1.51,-1.36,3.54,9.8
53.89,-9.56,-11.61,-2.02,2.64,9.81
54.59,-8.95,-21.66,-1.51,2.26,9.34
54.54,-5.77,-32.18,-1.19,1.57,7.41
54.77,-1.76,-41.82,-0.83,0.58,5.31
55.94,3.37,-48.09,0.2,-0.73,4.19
58.43,7.48,-50.64,0.17,-1.68,4.31
63.64,12.33,-49.74,0.9,-1.84,4.65
70.39,16.82,-45.82,1.82,-1.89,5.3
78.35,20.02,-40.02,2.12,-1.52,4.96
86.63,23.04,-29.54,2.49,-0.56,5.8
94.53,24.54,-15.67,3.25,0.27,7.6
101.81,23.47,-1.6,3.62,1.45,8.99
107.41,20.43,10.34,2.84,1.81,9.68
113.42,16.11,18.91,2.19,2.2,9.77
120.0,11.17,27.35,2.3,2.84,9.8
125.4,5.62,31.76,0.61,2.33,9.8
134.6,-0.67,35.35,0.53,2.84,9.81
146.03,-5.71,37.9,1.36,4.24,9.81
154.54,-8.34,36.39,1.74,4.75,9.81
159.63,-8.87,31.72,1.53,4.71,9.81
162.12,-7.74,25.58,0.7,4.43,9.81
163.81,-5.69,17.89,0.43,4.06,9.81
165.47,-2.43,10.19,1.02,3.75,9.81
166.0,0.98,2.86,1.36,3.36,9.79
165.31,3.78,-4.68,1.24,2.68,9.32
164.31,5.66,-11.83,0.69,1.68,8.8
163.07,6.76,-18.26,0.93,0.74,8.15
161.29,6.5,-23.53,0.25,-0.23,8.16
159.72,6.18,-27.73,0.23,-0.96,8.22
158.25,5.43,-31.37,-0.11,-1.6,8.33
157.17,5.47,-34.58,0.05,-2.1,8.16
156.57,5.36,-37.46,-0.12,-2.56,7.42
155.81,5.73,-38.69,0.2,-2.88,7.22
154.82,5.54,-39.01,0.22,-3.07,7.04
153.03,5.55,-37.82,0.12,-3.14,7.26
151.98,6.18,-36.51,0.24,-3.23,6.9
150.71,6.33,-33.22,0.74,-3.24,7.24
149.51,5.02,-28.29,0.68,-3.06,9.23
148.6,4.7,-25.37,0.71,-3.02,9.72
148.52,4.84,-24.65,0.75,-3.07,9.75
148.42,5.2,-24.24,0.84,-2.95,9.52
148.24,5.22,-24.53,0.65,-2.91,8.89
148.13,5.27,-24.55,0.75,-2.91,8.49
147.57,5.0,-23.98,0.52,-3.0,8.56
147.59,5.1,-23.2,0.69,-2.99,8.77
147.45,5.0,-22.5,0.67,-2.96,8.98
147.5,4.92,-22.13,0.76,-2.94,8.95
147.41,4.87,-21.73,0.8,-2.89,9.13
147.32,4.9,-21.78,0.85,-2.95,8.96
147.05,4.65,-21.8,0.6,-2.98,8.78
