yaw,pitch,roll,accelx,accely,accelz
-138.2,-14.03,7.93,-1.23,3.9,5.28
-132.37,-11.83,-1.59,-2.47,4.26,6.93
-128.19,-9.2,-8.24,-2.19,3.07,7.2
-125.9,-5.18,-11.74,-2.81,1.71,7.18
-122.5,1.51,-13.3,-1.64,1.48,7.24
-119.91,4.71,-15.5,-0.21,0.87,5.91
-118.71,3.11,-15.64,-0.41,0.54,5.2
-118.16,-1.63,-11.77,-0.76,0.78,5.46
-119.58,-5.4,-4.33,-1.42,1.78,5.97
-123.14,-9.09,7.03,-1.92,2.97,6.34
-129.11,-13.4,21.68,-3.07,4.72,7.25
-137.33,-15.98,37.63,-4.05,6.05,8.92
-145.3,-15.38,50.29,-4.06,6.41,9.24
-152.86,-13.47,59.53,-3.92,6.02,9.35
-158.23,-11.67,64.58,-3.97,5.06,9.61
-160.51,-10.22,65.22,-3.64,4.33,9.51
-159.9,-10.01,61.74,-3.41,3.96,8.86
-157.61,-11.09,56.86,-3.09,3.81,7.67
-154.48,-12.64,52.24,-2.88,3.97,7.58
-150.64,-14.87,46.73,-2.71,4.41,7.78
-146.77,-16.78,40.21,-2.63,4.8,7.78
-143.11,-17.76,32.87,-2.58,5.07,7.5
-140.08,-18.08,25.55,-2.28,5.12,6.98
-138.26,-17.64,19.2,-1.86,4.78,6.4
-137.93,-16.98,14.66,-1.45,4.31,5.9
-139.2,-16.55,12.58,-1.49,3.86,5.65
-141.18,-16.49,12.87,-1.68,3.62,5.52
-143.55,-16.46,15.71,-2.08,3.65,5.62
-145.69,-16.82,20.7,-2.41,3.97,6.05
-147.83,-17.17,26.77,-2.33,4.33,6.55
-150.71,-17.44,33.2,-2.36,4.55,6.92
-154.09,-17.19,39.25,-2.66,4.56,7.18
-156.93,-16.66,44.18,-2.96,4.42,7.42
-158.67,-16.45,47.66,-3.13,4.24,7.67
-159.03,-16.74,49.29,-3.14,3.99,7.83
-158.05,-18.03,49.39,-3.03,3.92,7.8
-156.04,-20.01,47.69,-3.0,4.24,8.39
-153.35,-21.06,42.5,-2.91,4.44,8.21
-150.27,-21.62,35.62,-2.65,4.74,7.65
-147.89,-21.3,28.74,-2.81,4.98,8.14
-145.65,-21.43,20.71,-4.87,5.34,9.39
-140.69,-22.25,9.02,-5.37,5.88,8.46
-134.84,-18.58,-0.82,-3.68,4.85,7.09
-130.49,-12.56,-8.63,-1.87,3.45,6.23
-128.38,-9.85,-14.62,-1.1,2.06,5.3
-127.62,-10.15,-17.1,-1.05,1.18,5.04
-127.61,-10.71,-15.63,-1.39,1.15,5.4
-127.9,-12.18,-10.79,-1.09,1.54,5.78
-129.79,-14.17,-3.21,-1.84,2.26,6.42
-132.58,-15.88,6.68,-2.31,3.17,6.53
-136.3,-16.58,18.91,-2.71,4.41,6.98
-142.41,-16.58,33.15,-3.02,5.63,8.4
-149.24,-15.52,43.73,-3.77,5.77,9.29
-155.38,-12.95,50.3,-3.56,5.35,8.73
-160.75,-10.64,54.28,-3.85,4.75,8.65
-163.81,-9.54,55.33,-3.98,4.15,8.48
-164.2,-9.73,54.0,-3.98,3.78,8.3
-161.8,-11.3,50.89,-3.66,3.74,7.84
-157.65,-13.5,46.89,-3.24,4.0,7.94
-152.48,-14.86,41.29,-3.23,4.19,8.28
