yaw,pitch,roll,accelx,accely,accelz
-150.72,3.92,3.44,-0.08,0.38,9.81
-149.52,2.74,3.13,-2.12,0.16,9.81
-147.15,1.26,3.1,-1.56,0.21,9.81
-144.95,-0.16,2.76,-1.7,0.41,9.81
-141.72,-0.65,1.8,-0.54,0.47,9.72
-138.89,0.17,1.68,0.03,0.52,9.79
-135.38,-1.42,2.04,1.07,0.31,9.77
-133.07,-1.48,1.72,1.24,0.27,9.37
-131.1,-2.2,2.29,1.39,0.11,9.56
-129.19,-2.79,2.23,1.29,-0.15,9.13
-127.58,-2.87,2.86,1.53,-0.07,9.28
-126.79,-2.28,2.3,1.15,-0.17,8.51
-126.12,-0.5,1.46,1.25,-0.15,7.69
-126.89,0.96,2.74,0.43,0.43,7.53
-127.77,-0.69,6.08,-0.96,0.76,7.52
-127.4,-1.38,12.96,-0.68,1.0,8.91
-128.07,-0.65,20.44,-0.48,1.75,9.66
-128.24,0.06,24.62,-0.01,1.91,9.78
-127.44,0.62,24.98,0.84,1.89,9.8
-125.73,1.17,22.08,2.11,1.87,9.81
-125.34,2.2,17.43,2.42,1.59,9.54
-126.12,4.28,14.02,2.05,1.45,8.57
-128.44,6.53,12.62,1.67,1.43,8.51
-131.53,9.03,12.86,1.46,1.66,9.06
-136.75,11.67,13.38,0.65,2.06,9.63
-141.61,13.34,14.27,-0.68,2.29,9.78
-145.74,14.23,15.36,-0.67,2.25,9.8
-149.84,13.22,15.6,-0.71,2.12,9.81
-153.67,11.06,14.9,-1.2,2.0,9.81
-155.69,7.52,13.93,-1.39,1.57,9.81
-156.6,4.72,13.5,-0.87,1.22,9.81
-155.43,2.75,12.35,-0.16,1.1,9.81
-153.95,1.16,9.59,0.6,1.73,9.81
-152.66,-0.12,4.53,0.16,1.92,9.81
-151.67,0.78,-1.68,0.35,2.09,9.67
-151.05,-0.07,-8.14,0.53,1.49,8.08
-151.88,-0.2,-13.54,0.62,0.6,6.73
-154.15,-0.69,-16.34,0.09,-0.04,6.36
-155.24,-2.25,-16.6,-0.54,-0.62,6.81
-155.56,-2.94,-15.59,-0.83,-0.96,7.91
-155.6,-4.27,-15.23,-1.8,-1.13,8.79
-153.53,-5.7,-14.33,-1.68,-1.13,9.07
-150.35,-7.46,-12.26,-1.62,-0.83,9.58
-146.63,-8.36,-10.73,-0.84,-0.58,9.77
-143.69,-7.86,-9.97,-0.51,-0.5,9.78
-139.7,-8.79,-8.51,0.12,-0.47,9.77
-136.22,-8.44,-7.23,0.49,-0.53,9.78
-133.16,-8.68,-6.49,0.37,-0.55,9.63
-130.34,-7.83,-5.56,0.95,-0.62,9.72
-128.3,-7.49,-4.54,0.56,-0.46,9.78
-126.28,-6.6,-3.87,0.92,-0.36,9.68
-124.91,-6.26,-3.34,0.84,-0.24,9.5
-124.49,-4.74,-3.77,0.6,0.09,8.6
-124.43,-4.41,-4.1,0.43,0.12,7.17
-124.51,-2.88,-1.79,-0.09,0.25,7.19
-124.49,-1.72,2.62,-0.74,0.15,7.09
-123.21,-0.43,10.51,0.23,0.64,9.06
-122.84,1.57,17.3,0.82,1.26,9.69
-122.08,3.91,20.59,0.6,1.55,9.79
-120.85,5.53,21.76,1.56,1.67,9.8
