yaw,pitch,roll,accelx,accely,accelz
-101.94,-1.59,-12.62,-1.54,0.28,8.58
-95.24,-4.3,-17.38,-0.71,-0.43,7.93
-88.89,-4.38,-21.63,0.22,-0.9,7.54
-83.5,-4.44,-25.39,0.54,-1.27,7.06
-77.16,-6.1,-27.91,-0.06,-1.48,5.99
-70.5,-4.08,-27.86,0.77,-1.72,5.83
-63.96,-2.08,-25.45,2.62,-1.87,5.88
-60.79,-1.89,-20.32,2.11,-1.87,6.46
-58.38,-2.65,-13.87,2.01,-1.64,6.96
-56.86,-2.85,-5.54,0.96,-0.83,8.33
-54.73,-0.15,1.95,2.33,-0.18,9.09
-53.68,2.15,9.94,2.79,0.34,8.76
-53.26,4.79,19.52,3.6,1.58,9.62
-55.57,4.89,29.58,3.7,2.6,9.77
-61.37,6.95,37.43,3.34,3.62,9.8
-69.61,11.75,43.0,1.78,4.49,9.81
-79.52,14.88,44.36,0.51,4.34,9.81
-87.21,18.26,43.06,0.65,4.11,9.81
-94.2,20.24,37.54,0.67,3.76,9.81
-99.75,21.62,30.06,1.21,3.46,9.81
-105.38,21.33,22.17,0.34,3.35,9.81
-109.21,19.75,13.92,-0.27,3.0,9.81
-111.01,16.85,6.3,-0.29,2.74,9.81
-112.27,12.95,-0.81,-0.18,2.42,9.77
-112.42,6.54,-6.46,-0.6,1.95,9.53
-109.81,-0.23,-12.03,-0.32,1.47,8.68
-107.01,-2.92,-17.86,-0.39,0.76,7.38
-102.0,-5.76,-21.63,-0.37,0.18,6.75
-94.55,-8.61,-23.29,-0.31,-0.26,6.86
-86.35,-9.22,-23.79,0.26,-0.46,7.1
-77.41,-9.85,-23.25,1.18,-0.68,7.32
-70.4,-10.64,-21.67,1.11,-1.09,6.98
-64.96,-9.36,-17.35,1.37,-1.21,8.29
-60.31,-9.76,-12.28,1.47,-1.23,8.54
-56.73,-5.28,-6.9,1.87,-0.71,9.6
-54.08,-4.09,-2.87,1.49,-0.62,9.25
-52.11,0.33,1.63,2.11,0.0,9.71
-51.94,1.73,5.18,2.16,-0.13,8.9
-52.74,3.89,10.92,1.53,0.7,9.65
-53.72,4.6,15.82,1.84,1.23,9.78
-55.83,5.23,18.97,0.79,1.65,9.8
-57.12,4.17,19.39,-0.24,1.8,9.81
-57.21,4.34,16.98,0.14,1.5,9.81
-57.32,3.97,14.82,0.65,1.22,9.58
-57.81,3.38,13.03,0.19,1.23,9.24
-57.45,3.02,11.32,0.61,1.2,8.45
-57.54,2.96,11.12,1.42,1.15,7.41
-58.77,2.03,13.34,2.27,1.11,7.26
-61.51,1.44,18.22,2.85,1.59,7.16
-66.4,1.9,25.47,2.81,2.72,9.15
-72.61,3.87,29.63,1.48,3.4,9.7
-77.66,7.04,32.69,2.34,3.9,9.79
-73.17,4.73,38.34,2.64,0.25,9.51
-68.04,3.45,43.3,2.58,-0.09,9.76
-66.12,1.69,46.23,3.08,-0.06,9.8
-65.59,0.92,46.68,1.76,0.12,9.8
-67.22,0.87,43.35,1.89,0.12,9.81
-69.82,1.09,39.96,0.57,0.31,9.81
-71.66,0.18,36.25,0.22,0.47,9.54
-72.21,-0.16,33.01,-0.01,0.54,8.7
