yaw,pitch,roll,accelx,accely,accelz
10.5,-5.4,-6.39,-1.05,-1.01,9.73
8.76,-6.91,-10.98,-0.92,-1.31,8.6
5.67,-12.06,-15.79,-1.48,-1.34,7.95
1.56,-16.65,-18.82,-2.62,-1.72,6.86
-0.51,-19.17,-17.42,-3.04,-1.47,6.48
-0.49,-21.49,-14.38,-4.02,-1.1,6.33
3.11,-22.92,-9.64,-3.23,-0.18,6.32
8.26,-24.93,-2.97,-2.88,0.75,6.67
14.82,-26.79,5.82,-3.17,1.71,7.24
22.59,-28.71,16.14,-3.24,2.77,8.44
29.7,-30.48,26.19,-3.57,3.51,9.5
36.44,-32.63,35.68,-3.15,4.37,9.76
41.3,-33.0,42.56,-2.57,4.71,9.8
45.65,-33.33,45.8,-1.3,4.45,9.8
47.98,-31.25,45.36,0.2,3.87,9.81
48.49,-28.82,41.28,0.07,3.26,9.81
47.85,-26.48,36.77,0.16,2.99,9.49
45.22,-23.14,34.05,0.7,3.25,9.5
39.88,-19.33,31.92,-0.26,3.41,9.34
34.62,-16.73,29.6,-0.96,3.5,8.57
28.68,-13.59,28.82,-1.37,3.86,8.59
22.47,-10.46,28.56,-1.38,4.31,8.42
15.08,-6.89,28.84,-1.75,5.0,8.99
7.74,-4.98,27.57,-1.88,5.26,9.36
-0.34,-4.05,24.58,-2.72,5.26,7.99
-7.95,1.71,23.98,-2.52,4.75,6.72
-14.29,5.17,26.21,-1.59,4.43,6.75
-20.44,6.67,28.87,-2.35,4.33,8.04
-25.22,9.33,30.25,-4.02,3.93,9.51
-26.83,4.78,29.36,-3.82,3.64,9.73
-26.87,-0.28,24.94,-4.97,3.47,9.11
-22.54,-3.49,24.09,-2.76,3.8,9.62
-18.48,-5.4,21.65,-2.6,4.51,9.78
-12.83,-7.08,17.27,-1.42,5.07,9.8
-8.1,-7.74,11.42,-0.6,5.0,9.81
-4.12,-7.92,4.95,-0.57,4.36,9.71
0.7,-8.78,-0.51,0.05,3.77,9.76
4.48,-8.45,-5.8,0.21,3.25,9.3
7.85,-7.59,-11.68,0.77,2.39,8.15
10.13,-5.68,-16.54,0.99,1.05,6.99
11.53,-4.5,-19.64,0.93,-0.17,6.62
12.37,-3.87,-20.8,0.44,-0.92,6.8
13.18,-3.43,-20.01,0.17,-1.35,7.62
12.73,-1.54,-17.89,-0.33,-1.63,8.6
12.46,-1.54,-16.85,-0.68,-1.75,9.01
13.09,-2.09,-16.37,-0.53,-1.64,8.81
13.71,-1.75,-14.46,-0.1,-1.33,9.3
13.61,-1.68,-12.19,-0.42,-0.96,9.71
13.57,-1.85,-10.82,-0.36,-0.8,9.78
13.04,-1.82,-9.76,-0.59,-0.74,9.8
12.72,-2.38,-9.0,-0.63,-0.74,9.8
12.25,-2.86,-8.59,-0.68,-0.84,9.74
11.71,-3.99,-8.15,-0.85,-0.91,9.79
11.21,-4.85,-7.74,-1.27,-0.93,9.79
11.42,-4.78,-7.2,-1.12,-0.8,9.8
11.83,-4.44,-6.91,-0.8,-0.71,9.65
11.87,-4.11,-6.33,-0.78,-0.71,9.75
11.95,-4.44,-5.91,-0.84,-0.62,9.71
11.98,-4.59,-5.55,-0.97,-0.6,9.77
12.12,-4.6,-5.47,-0.96,-0.64,9.71
