yaw,pitch,roll,accelx,accely,accelz
116.41,-17.03,33.8,-3.28,5.35,7.72
129.8,-10.62,39.79,-1.29,4.01,7.74
142.93,-6.81,46.84,1.78,4.71,9.31
142.03,-5.32,46.48,1.97,4.07,8.2
138.22,-4.3,47.76,1.79,4.21,8.64
130.96,-1.7,45.5,1.9,4.4,9.39
120.39,0.86,39.07,2.31,4.85,9.72
107.89,4.38,27.67,2.54,6.05,9.79
96.41,7.57,12.87,1.44,6.78,9.8
88.25,8.21,-2.4,-0.53,5.25,8.18
84.8,8.17,-12.28,-0.32,3.77,6.96
85.29,3.82,-17.36,-0.23,2.46,6.4
90.69,-7.37,-18.83,-1.06,1.17,4.97
92.43,-5.41,-7.88,0.03,2.08,7.54
93.63,-1.49,2.27,0.24,2.58,9.15
95.84,1.71,10.37,-0.13,3.01,8.79
101.56,3.07,19.33,-0.1,3.62,8.57
111.55,3.12,29.54,0.54,4.65,8.8
125.02,2.51,40.11,1.67,4.94,8.88
135.04,0.03,47.79,2.68,5.03,9.38
135.24,-2.03,50.41,2.45,4.6,9.15
131.23,-3.34,51.01,1.21,4.08,8.52
129.15,-2.96,50.55,0.84,3.91,8.39
127.78,-2.32,48.43,1.29,3.95,8.61
125.13,-0.84,44.82,1.51,4.14,8.78
121.34,1.09,39.7,1.54,4.41,8.64
116.17,3.43,34.0,2.0,4.97,8.65
108.19,5.35,28.08,2.21,5.48,9.13
96.98,6.14,21.36,0.99,6.49,9.62
88.18,3.52,7.92,-1.75,6.3,9.05
87.57,1.65,-3.62,-2.32,4.64,8.1
91.37,3.37,-13.07,-1.15,3.43,6.63
96.76,6.97,-17.76,-0.18,2.2,5.23
103.62,8.34,-15.48,1.03,2.04,5.38
109.43,6.4,-7.49,2.25,2.53,6.72
111.06,4.74,2.11,3.13,3.09,8.69
109.69,6.23,9.78,1.84,3.54,8.15
109.6,5.89,20.84,1.21,3.93,8.75
110.95,5.34,30.75,0.99,4.22,9.64
113.11,3.66,36.33,-0.03,3.84,9.78
118.48,2.24,40.6,0.6,3.93,9.8
121.13,0.96,43.14,1.18,3.71,9.37
120.08,-0.45,45.26,0.96,3.55,9.36
117.02,-1.88,45.93,0.64,3.36,9.69
113.68,-3.28,43.95,0.77,3.37,9.71
110.73,-3.96,39.96,1.39,3.82,9.77
107.36,-3.42,33.59,1.56,4.27,9.58
103.48,-2.28,26.51,1.94,4.77,9.4
97.87,-1.37,18.72,1.63,5.29,9.64
92.44,-1.07,10.55,1.09,5.15,9.52
87.85,-0.24,1.5,0.59,4.74,8.46
84.01,1.07,-5.35,0.1,3.58,6.56
80.97,1.83,-7.44,-0.24,2.7,5.76
79.3,1.5,-4.75,-0.62,2.47,6.0
79.62,0.86,1.32,-0.68,2.84,6.81
82.13,0.67,9.54,-0.39,3.64,7.5
86.14,-0.06,19.74,0.15,4.62,8.08
90.42,-1.88,31.03,0.85,5.4,9.12
94.32,-3.23,40.68,1.17,5.45,9.69
97.6,-4.0,47.34,1.08,4.79,9.79
