yaw,pitch,roll,accelx,accely,accelz
106.72,7.11,-11.26,1.22,-1.42,9.76
107.39,7.25,-11.37,0.28,-1.5,9.78
109.08,6.1,-12.62,0.29,-1.44,8.91
110.31,5.85,-12.7,-0.27,-1.36,8.57
111.96,7.12,-13.33,-0.07,-1.22,7.88
113.3,12.09,-13.48,0.65,-1.1,7.2
114.86,14.2,-11.23,0.16,-0.87,6.5
117.94,17.93,-5.66,0.89,-0.1,7.75
122.18,21.45,1.15,1.29,0.64,8.87
128.45,20.8,8.79,2.41,1.25,9.63
135.14,20.1,16.02,2.01,2.23,9.78
143.69,17.67,20.23,3.49,2.67,9.8
151.25,16.08,21.49,4.36,2.8,9.81
157.89,13.11,19.59,3.69,2.67,9.81
164.97,11.54,15.11,4.28,2.43,9.81
171.28,10.42,9.33,5.07,1.83,9.81
175.07,9.37,3.09,5.15,1.12,9.81
175.98,7.22,-2.93,4.66,0.68,9.44
173.88,4.57,-7.46,3.19,0.57,9.7
170.97,1.96,-12.54,2.28,0.55,9.75
167.86,-1.84,-17.37,1.74,0.66,9.76
164.3,-5.91,-23.12,1.09,0.38,8.26
160.44,-6.68,-28.0,0.78,-0.33,6.99
156.32,-5.75,-30.79,0.91,-1.11,6.24
150.86,-7.46,-30.89,0.85,-1.49,5.94
142.98,-8.3,-27.97,-0.52,-1.35,6.55
136.38,-10.53,-23.81,-1.04,-1.18,6.33
129.79,-10.26,-17.42,-0.84,-0.54,7.4
123.34,-9.03,-10.65,-1.64,-0.2,7.93
119.29,-6.38,-3.28,-1.29,0.16,8.16
116.41,-2.84,5.41,-1.06,1.09,8.98
115.44,-2.49,14.87,-0.46,1.6,9.6
115.07,1.31,22.57,-0.28,2.28,9.77
114.55,3.35,27.62,0.66,2.58,9.8
112.5,6.29,31.56,1.35,2.99,9.81
108.03,9.88,33.54,1.11,3.37,9.81
102.2,13.21,33.02,0.64,3.63,9.81
95.87,15.3,30.21,0.42,3.59,9.81
89.7,15.89,25.71,-0.13,3.46,9.81
85.04,15.89,20.17,-0.48,3.13,9.81
81.84,15.07,13.85,-0.72,2.65,9.81
79.76,13.57,8.41,-0.76,2.12,9.81
78.73,11.66,3.04,-0.96,1.62,9.44
78.99,9.85,-1.26,-0.88,1.28,9.17
80.69,8.65,-4.53,-0.45,0.96,9.31
83.66,5.42,-8.34,-0.05,0.61,8.93
86.77,4.04,-12.17,0.05,0.16,8.26
91.06,2.74,-15.18,0.41,-0.34,7.6
95.27,3.33,-16.29,0.56,-0.63,7.63
100.84,3.68,-15.88,1.24,-0.83,8.3
105.75,5.06,-15.57,2.14,-1.18,8.35
109.18,5.88,-14.47,1.75,-1.36,8.54
111.97,7.79,-12.96,2.68,-1.39,9.32
112.92,8.87,-12.15,1.97,-1.27,9.1
113.69,10.21,-10.7,2.31,-1.06,9.65
114.26,9.28,-9.09,1.91,-0.93,9.69
114.89,8.96,-8.03,1.73,-0.85,9.79
115.16,9.08,-8.33,1.52,-1.02,9.55
115.43,8.84,-7.83,1.29,-1.06,9.73
115.47,9.23,-8.13,1.24,-1.03,9.58
