yaw,pitch,roll,accelx,accely,accelz
13.63,13.48,23.78,2.16,3.04,8.17
5.03,7.38,14.31,-3.21,-1.95,9.51
5.62,4.8,-1.11,-3.45,-0.9,9.24
10.79,0.88,-17.07,-1.94,-0.51,2.35
19.04,11.15,-17.05,0.13,0.12,3.6
28.01,14.88,-16.49,2.14,-0.01,3.44
32.42,15.06,-14.4,2.39,0.04,3.94
34.58,15.22,-11.9,3.09,0.16,3.22
32.51,14.77,-6.25,3.09,0.41,3.79
25.21,14.11,4.14,2.17,1.2,5.5
11.07,16.51,16.56,0.24,2.08,7.82
-5.6,17.04,29.36,-2.64,2.67,9.49
-17.67,21.25,37.8,-5.49,1.86,9.76
-22.02,22.14,42.83,-7.68,1.13,9.8
-19.7,17.87,42.72,-7.14,0.93,9.8
-13.5,9.85,38.11,-7.49,1.19,9.81
-3.98,-1.33,32.89,-7.46,2.43,9.81
9.27,-11.17,24.1,-4.69,3.97,9.81
23.0,-22.21,14.95,-1.98,5.12,9.81
36.71,-32.46,1.05,1.1,5.21,9.81
45.97,-35.48,-12.51,3.01,2.82,8.01
51.79,-36.33,-19.02,2.75,0.5,6.77
53.05,-32.87,-20.48,2.15,-0.86,6.12
51.46,-23.46,-19.58,2.91,-1.57,4.81
48.91,-13.32,-12.54,1.84,-1.41,5.8
48.83,-8.29,-6.04,1.96,-0.81,6.83
45.73,-5.76,2.08,2.57,-0.01,6.69
36.38,-5.83,14.44,1.36,1.81,8.47
21.58,-1.62,28.58,-0.94,3.92,9.57
5.75,4.51,40.87,-3.99,5.07,9.77
-1.78,8.53,46.26,-4.8,4.45,9.8
-6.16,12.22,48.9,-3.35,3.64,9.8
-9.4,12.04,50.82,-3.33,3.74,9.81
-9.79,9.83,46.64,-2.9,3.42,9.81
-9.89,6.72,42.45,-2.06,3.36,9.81
-10.04,5.15,38.88,-1.62,3.21,9.56
-9.78,3.46,36.37,-1.64,3.43,9.07
-9.18,3.06,33.71,-0.79,3.15,8.68
-9.13,3.19,31.0,-0.59,2.86,8.3
-9.39,3.58,29.61,-0.38,2.7,8.25
-9.66,2.79,28.21,-0.39,2.98,8.96
-10.48,4.41,26.27,-0.32,2.66,9.09
-11.16,6.71,24.69,-0.18,2.57,9.19
-11.59,8.13,23.11,-0.37,2.3,9.69
-11.15,11.02,21.11,0.4,2.25,9.24
-11.49,13.7,18.17,0.35,2.12,9.39
-9.13,8.95,14.57,0.31,1.39,7.31
-5.95,7.66,19.59,1.38,2.59,9.27
-6.98,17.24,20.17,2.72,2.75,9.72
-8.61,14.87,15.92,1.19,2.51,9.61
-9.75,14.8,12.31,0.58,2.04,8.01
-10.53,13.27,12.74,0.94,1.8,8.11
-11.89,10.47,13.73,1.33,2.22,8.92
-15.55,8.11,13.11,0.78,2.04,8.99
-19.79,6.55,13.4,-0.24,2.17,8.7
-22.34,5.12,15.17,-0.25,1.99,9.59
-24.1,4.49,14.61,-0.58,1.76,9.68
-24.57,3.43,14.98,-0.51,1.72,9.74
-24.08,3.34,15.05,-0.57,2.09,9.8
-22.14,0.59,13.54,0.25,2.86,9.8
