yaw,pitch,roll,accelx,accely,accelz
-42.43,-10.22,-19.23,-2.89,-0.74,8.82
-44.27,-10.21,-15.7,-3.26,-0.07,9.06
-45.63,-10.57,-12.02,-3.63,0.37,9.67
-45.61,-12.27,-11.71,-3.7,0.38,9.78
-45.17,-13.52,-12.79,-3.82,0.1,9.79
-44.2,-13.92,-13.97,-3.92,-0.02,9.8
-42.41,-14.46,-16.79,-3.72,-0.16,9.77
-40.45,-14.99,-20.19,-3.54,-0.48,9.27
-38.52,-15.5,-23.14,-3.85,-0.77,9.17
-35.93,-15.68,-26.32,-4.09,-1.05,9.09
-32.01,-16.38,-30.36,-3.95,-1.45,8.69
-27.36,-14.74,-33.98,-3.26,-1.65,8.12
-23.04,-13.77,-36.71,-2.67,-2.21,7.95
-20.51,-13.38,-38.48,-3.46,-2.75,7.74
-16.93,-12.4,-40.09,-3.46,-3.06,7.55
-12.61,-11.26,-41.7,-2.99,-3.41,7.15
-8.58,-10.24,-42.12,-3.19,-3.64,7.0
-3.31,-8.79,-41.9,-3.07,-3.66,7.11
3.71,-7.02,-41.65,-2.18,-3.66,6.74
11.08,-5.49,-39.85,-1.49,-3.78,6.56
18.69,-3.79,-36.43,-1.05,-3.55,6.7
26.17,-1.63,-31.76,-0.12,-3.46,7.07
31.57,-0.86,-26.45,0.04,-3.46,7.6
35.35,-1.0,-20.53,-0.46,-3.11,8.19
39.24,-1.58,-14.73,-0.4,-2.74,8.91
42.16,-2.23,-9.59,-0.2,-2.37,8.9
44.22,-3.1,-4.04,-0.19,-1.91,9.07
45.44,-4.32,2.25,0.3,-1.15,8.84
44.31,-5.04,11.04,0.45,-0.32,9.38
40.73,-4.6,18.87,0.37,0.49,9.74
36.35,-4.78,23.61,-0.16,0.75,9.8
31.72,-4.79,27.44,0.18,1.07,9.8
25.13,-3.96,31.65,0.25,1.71,9.81
17.44,-3.25,34.12,-0.05,2.27,9.81
8.74,-1.09,35.72,-0.72,2.97,9.81
0.98,-0.16,34.94,-1.09,3.44,9.81
-6.44,0.21,33.17,-1.13,3.47,9.75
-13.88,0.46,30.3,-1.2,3.44,9.74
-21.19,-0.74,26.74,-1.21,3.28,9.35
-28.87,-2.05,23.53,-1.43,3.06,9.54
-36.34,-4.26,19.78,-1.83,2.79,9.53
-42.91,-7.18,15.69,-2.07,2.3,9.21
-48.06,-10.37,12.28,-2.12,1.94,9.23
-52.13,-13.47,8.86,-2.27,1.67,9.65
-55.03,-16.56,4.45,-2.43,1.23,9.44
-56.62,-18.92,-0.07,-2.34,0.69,9.16
-57.71,-21.08,-4.12,-2.54,0.25,9.05
-58.09,-22.07,-7.47,-2.72,-0.19,9.12
-57.59,-22.37,-10.75,-2.53,-0.6,9.08
-57.06,-22.87,-13.62,-2.55,-0.96,9.03
-56.49,-22.94,-16.06,-2.63,-1.24,8.98
-55.9,-23.91,-17.83,-2.95,-1.41,9.07
-55.01,-23.89,-19.19,-3.17,-1.56,9.42
-52.96,-24.14,-21.69,-3.23,-1.72,9.41
-49.99,-23.69,-24.87,-2.9,-1.98,9.15
-46.92,-22.62,-27.98,-2.46,-2.28,8.77
-44.4,-21.97,-30.55,-2.43,-2.67,8.4
-42.34,-21.45,-32.28,-2.74,-2.96,8.46
-40.03,-20.69,-34.14,-2.98,-3.22,8.46
-36.94,-19.35,-36.21,-2.85,-3.45,8.08
