yaw,pitch,roll,accelx,accely,accelz
162.26,-6.22,-7.77,-0.87,-0.39,9.39
163.77,-5.3,-6.84,1.33,0.98,9.72
163.51,-5.47,-6.37,1.3,1.43,9.79
163.44,-5.87,-7.1,1.35,1.3,9.8
163.07,-2.09,-7.35,1.58,1.33,9.81
162.13,1.29,-7.1,1.8,1.85,9.81
160.41,3.06,-10.6,1.42,1.86,9.81
158.12,4.92,-15.47,1.04,1.61,9.62
155.81,4.43,-19.43,0.42,1.11,9.33
154.82,3.47,-22.7,0.38,0.57,9.22
155.16,3.95,-27.59,0.72,-0.05,8.55
155.58,6.6,-32.97,1.07,-1.0,7.15
155.5,8.14,-36.44,1.38,-1.37,7.01
155.27,9.53,-39.81,1.06,-1.84,6.57
154.98,9.64,-40.85,0.28,-2.05,6.29
156.09,9.71,-39.36,0.14,-2.06,7.04
158.95,10.63,-37.96,1.42,-2.04,8.52
162.97,10.38,-38.24,1.8,-2.46,7.98
167.18,10.86,-39.58,2.25,-2.57,6.29
168.82,10.64,-38.27,1.66,-2.19,5.77
170.13,10.41,-34.67,1.52,-1.83,5.24
170.75,10.03,-27.62,1.71,-1.26,5.89
171.29,10.39,-19.34,1.52,-0.65,6.77
173.72,8.65,-9.86,1.74,0.23,6.56
177.05,10.33,3.23,2.86,1.67,8.93
179.8,9.44,14.02,3.06,2.59,9.67
-178.72,9.58,21.32,3.05,2.67,9.78
-178.22,11.84,25.83,2.94,3.12,9.75
-177.55,15.18,29.74,2.9,3.22,8.47
-177.37,17.39,36.04,2.92,3.89,8.82
-176.36,18.83,40.77,2.69,4.13,9.33
-173.97,20.64,44.46,2.49,4.39,9.04
-169.89,18.0,44.98,2.09,4.45,8.92
-164.53,16.48,44.5,2.68,4.46,7.96
-160.92,14.39,44.07,2.46,4.42,8.28
-156.62,12.05,41.83,2.64,4.57,9.39
-151.79,9.89,36.87,2.97,4.71,9.74
-147.71,6.49,29.21,3.23,4.57,9.39
-145.33,4.48,22.19,2.71,4.3,8.92
-143.51,0.62,16.57,2.5,3.9,8.68
-142.84,-1.13,11.53,2.4,3.37,8.71
-143.68,-4.08,7.52,1.61,3.09,8.81
-144.54,-8.0,4.07,0.63,2.89,8.94
-144.83,-10.99,0.08,0.34,2.53,8.69
-145.55,-11.92,-3.82,0.24,2.02,8.23
-146.81,-12.53,-6.65,0.13,1.49,7.9
-148.01,-14.21,-7.39,-0.15,0.86,7.73
-148.73,-16.42,-6.28,-0.73,0.54,8.28
-149.13,-16.68,-5.28,-0.94,0.51,8.91
-149.96,-16.53,-4.47,-1.15,0.5,9.1
-150.94,-16.21,-3.62,-1.71,0.84,9.67
-151.34,-15.95,-4.61,-1.53,0.71,9.56
-152.83,-14.32,-6.34,-2.24,0.73,9.17
-152.81,-12.15,-7.86,-1.77,0.43,8.78
-151.92,-10.29,-8.71,-0.93,0.08,9.35
-152.48,-7.08,-11.28,-1.16,-0.49,9.15
-154.02,-1.34,-13.94,-0.23,-0.92,9.39
-154.84,1.15,-15.67,0.3,-1.49,9.0
-154.59,2.94,-16.25,1.5,-2.02,8.97
-157.43,1.41,-15.05,1.18,-2.02,9.14
