yaw,pitch,roll,accelx,accely,accelz
30.68,13.18,18.49,1.32,2.76,8.7
34.37,10.44,11.26,0.85,-1.17,6.4
37.36,8.35,3.08,0.77,-2.17,3.96
40.06,0.49,-0.84,2.1,-2.47,2.93
40.01,-2.75,1.52,3.21,-1.98,5.63
35.36,0.31,6.57,2.58,-0.89,8.03
29.03,4.39,9.14,1.89,-0.16,7.89
19.03,7.08,13.56,1.75,0.78,7.84
4.52,10.22,18.31,-2.2,1.56,9.49
-8.75,14.02,19.61,-5.31,0.86,9.76
-18.17,16.53,19.0,-6.85,0.16,9.8
-23.06,16.43,17.31,-7.89,0.03,9.8
-23.27,12.3,14.6,-8.7,-0.11,9.47
-18.49,6.62,14.72,-7.03,0.57,8.67
-11.32,1.1,16.93,-5.12,1.55,8.71
-2.86,-5.81,18.82,-3.94,1.98,8.71
7.28,-12.64,21.42,-3.41,2.43,9.06
18.89,-18.72,23.98,-3.21,2.84,9.65
31.78,-23.36,24.93,-1.55,3.38,9.78
41.68,-25.2,22.08,0.94,2.96,9.8
48.0,-25.91,16.96,1.63,1.8,9.67
51.94,-23.61,13.4,2.1,1.01,8.98
54.01,-21.81,10.39,3.06,0.63,7.95
52.39,-19.44,10.63,3.62,1.06,6.93
45.96,-14.86,15.76,2.74,2.15,7.99
36.23,-9.52,21.4,1.37,3.37,8.91
25.22,-4.78,25.63,-0.65,4.39,9.0
15.07,0.75,29.64,-3.09,4.46,7.96
6.71,5.37,35.43,-3.65,4.23,8.16
-0.8,7.06,41.38,-4.52,4.75,9.44
-5.25,6.92,45.42,-5.59,4.71,9.75
-7.0,1.51,48.11,-4.67,4.96,9.8
-10.9,0.71,37.62,-2.96,5.07,8.37
-13.9,-4.44,29.83,-2.31,3.49,4.59
-15.21,-5.15,28.75,-1.17,2.75,5.43
-16.4,-4.16,30.39,-0.86,2.7,6.57
-16.39,-3.12,34.77,-1.4,3.02,8.6
-15.64,-1.65,35.89,-0.64,3.33,9.23
-15.28,-0.88,35.66,-0.61,3.43,8.63
-14.17,-1.32,35.3,-0.4,3.55,8.65
-13.38,-0.77,34.47,0.01,3.7,8.51
-13.32,-0.24,33.38,0.13,3.74,8.24
-13.91,0.18,32.01,-0.02,3.67,7.98
-14.81,0.15,30.96,-0.26,3.55,7.73
-15.73,-0.34,30.51,-0.47,3.48,7.86
-16.46,-1.3,30.16,-0.76,3.49,8.06
-16.68,-2.16,29.82,-0.73,3.51,8.24
-16.87,-2.6,29.29,-0.73,3.53,8.19
-16.74,-2.76,28.81,-0.76,3.5,8.12
-16.27,-2.86,28.31,-0.58,3.49,8.13
-15.83,-2.69,27.89,-0.36,3.52,8.04
-15.62,-2.58,27.54,-0.32,3.54,8.08
-15.68,-2.53,27.18,-0.3,3.55,8.02
-15.9,-2.72,26.9,-0.45,3.52,8.05
-16.12,-3.0,26.64,-0.52,3.49,8.04
-16.3,-3.32,26.45,-0.61,3.49,8.1
-16.34,-3.48,26.21,-0.64,3.51,8.12
-16.27,-3.45,25.97,-0.53,3.53,8.12
-16.31,-3.41,25.59,-0.57,3.59,8.02
-16.14,-3.7,25.43,-0.72,3.69,8.1
