yaw,pitch,roll,accelx,accely,accelz
-74.97,6.75,22.85,-3.2,2.2,9.81
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
-75.13,6.44,22.48,-2.08,2.01,9.52
-75.13,6.44,22.48,-2.08,2.01,9.52
-75.25,5.91,22.46,-1.47,1.98,9.28
-75.25,5.91,22.46,-1.47,1.98,9.28
-75.25,5.6,22.45,-0.79,1.93,8.99
-75.25,5.6,22.45,-0.79,1.93,8.99
-75.18,5.5,22.53,-0.1,1.87,8.75
-75.04,5.71,22.79,0.55,1.93,8.58
-75.04,5.71,22.79,0.55,1.93,8.58
-74.84,6.24,23.24,1.22,2.05,8.47
-74.84,6.24,23.24,1.22,2.05,8.47
-74.61,6.99,23.75,1.87,2.2,8.36
-74.35,7.84,24.39,2.52,2.4,8.03
-74.35,7.84,24.39,2.52,2.4,8.03
-74.11,8.82,25.2,3.16,2.51,7.9
-74.11,8.82,25.2,3.16,2.51,7.9
-73.94,9.68,26.05,3.77,2.61,8.05
-73.94,9.68,26.05,3.77,2.61,8.05
-73.92,10.3,26.87,4.38,2.79,8.36
-74.12,10.59,27.65,4.9,3.01,8.73
-74.12,10.59,27.65,4.9,3.01,8.73
-74.56,10.62,28.33,5.28,3.29,9.02
-75.24,10.53,28.81,5.54,3.62,9.23
-75.24,10.53,28.81,5.54,3.62,9.23
-76.15,10.38,28.99,5.63,3.87,9.38
-76.15,10.38,28.99,5.63,3.87,9.38
-77.22,10.39,28.94,5.52,3.96,9.49
-77.22,10.39,28.94,5.52,3.96,9.49
-78.34,10.72,28.73,5.19,3.94,9.58
-79.45,11.32,28.48,4.73,3.87,9.64
-79.45,11.32,28.48,4.73,3.87,9.64
-80.55,12.03,28.28,4.18,3.82,9.68
-81.68,12.69,28.14,3.56,3.78,9.71
-81.68,12.69,28.14,3.56,3.78,9.71
-82.86,13.17,27.93,2.9,3.73,9.74
-82.86,13.17,27.93,2.9,3.73,9.74
-84.09,13.52,27.58,2.18,3.67,9.76
-84.09,13.52,27.58,2.18,3.67,9.76
-85.33,13.84,27.16,1.46,3.6,9.77
-85.33,13.84,27.16,1.46,3.6,9.77
-86.52,14.2,26.71,0.8,3.45,9.78
-87.65,14.68,26.2,0.26,3.23,9.79
-87.65,14.68,26.2,0.26,3.23,9.79
-88.76,15.23,25.64,-0.18,3.0,9.74
-89.92,15.69,25.08,-0.53,2.73,9.63
-89.92,15.69,25.08,-0.53,2.73,9.63
-91.25,15.79,24.51,-0.89,2.41,9.5
-91.25,15.79,24.51,-0.89,2.41,9.5
-92.8,15.32,23.97,-1.43,2.14,9.49
-94.54,14.28,23.53,-2.21,1.95,9.57
-94.54,14.28,23.53,-2.21,1.95,9.57
-96.3,12.86,23.18,-3.2,1.77,9.64
-96.3,12.86,23.18,-3.2,1.77,9.64
-97.88,11.27,22.84,-4.29,1.59,9.68
-97.88,11.27,22.84,-4.29,1.59,9.68
-99.1,9.78,22.53,-5.28,1.47,9.71
-99.1,9.78,22.53,-5.28,1.47,9.71
-99.81,8.52,22.26,-5.94,1.38,9.74
-100.06,7.56,22.04,-6.05,1.33,9.76
-100.06,7.56,22.04,-6.05,1.33,9.76
-99.97,6.81,21.92,-5.7,1.37,9.77
-99.97,6.81,21.92,-5.7,1.37,9.77
-99.7,6.16,21.98,-5.04,1.49,9.78
-99.7,6.16,21.98,-5.04,1.49,9.78
-99.38,5.53,22.14,-4.27,1.62,9.79
-99.04,4.87,22.28,-3.48,1.71,9.79
-99.04,4.87,22.28,-3.48,1.71,9.79
-98.73,4.2,22.26,-2.73,1.79,9.8
-98.73,4.2,22.26,-2.73,1.79,9.8
-98.49,3.44,22.06,-2.19,1.92,9.8
-98.49,3.44,22.06,-2.19,1.92,9.8
-98.31,2.56,21.75,-1.88,2.14,9.8
-98.13,1.63,21.42,-1.72,2.48,9.8
-98.13,1.63,21.42,-1.72,2.48,9.8
-97.86,0.73,21.12,-1.58,2.89,9.8
-97.86,0.73,21.12,-1.58,2.89,9.8
-97.45,-0.04,20.7,-1.37,3.38,9.8
-97.45,-0.04,20.7,-1.37,3.38,9.8
-96.92,-0.59,20.02,-1.05,3.89,9.8
-96.28,-0.84,18.95,-0.65,4.37,9.8
-96.28,-0.84,18.95,-0.65,4.37,9.8
-95.61,-0.77,17.47,-0.24,4.7,9.8
-95.61,-0.77,17.47,-0.24,4.7,9.8
-94.94,-0.45,15.67,0.15,4.87,9.81
-94.33,-0.02,13.83,0.52,4.96,9.81
-94.33,-0.02,13.83,0.52,4.96,9.81
-93.8,0.38,12.14,0.86,5.0,9.81
-93.8,0.38,12.14,0.86,5.0,9.81
-93.35,0.8,10.63,1.2,5.01,9.81
-93.35,0.8,10.63,1.2,5.01,9.81
-93.03,1.31,9.22,1.51,4.98,9.81
-93.03,1.31,9.22,1.51,4.98,9.81
-92.86,1.95,7.77,1.71,4.93,9.81
-92.87,2.67,6.19,1.7,4.84,9.7
-92.87,2.67,6.19,1.7,4.84,9.7
-93.05,3.35,4.51,1.44,4.73,9.34
-93.35,3.89,2.83,0.96,4.54,8.86
-93.35,3.89,2.83,0.96,4.54,8.86
-93.7,4.29,1.16,0.37,4.26,8.34
-93.7,4.29,1.16,0.37,4.26,8.34
-94.03,4.57,-0.5,-0.22,3.94,7.82
-94.03,4.57,-0.5,-0.22,3.94,7.82
-94.25,4.75,-2.18,-0.7,3.6,7.3
-94.25,4.75,-2.18,-0.7,3.6,7.3
-94.35,4.82,-3.9,-0.99,3.21,6.78
-94.3,4.8,-5.61,-1.05,2.83,6.26
-93.93,4.69,-8.78,-0.63,2.15,5.38
-93.77,4.68,-10.22,-0.33,1.84,5.0
-93.72,4.68,-11.63,-0.14,1.52,4.6
-93.72,4.68,-11.63,-0.14,1.52,4.6
-93.77,4.62,-12.95,-0.05,1.15,4.21
-93.9,4.46,-14.07,-0.11,0.77,3.9
-93.9,4.46,-14.07,-0.11,0.77,3.9
-94.07,4.16,-14.92,-0.3,0.4,3.8
-94.07,4.16,-14.92,-0.3,0.4,3.8
-94.22,3.72,-15.51,-0.6,0.12,3.92
-94.22,3.72,-15.51,-0.6,0.12,3.92
-94.31,3.18,-15.94,-0.96,-0.08,4.19
-94.31,3.18,-15.94,-0.96,-0.08,4.19
-94.33,2.59,-16.32,-1.26,-0.22,4.53
-94.33,2.08,-16.65,-1.43,-0.38,4.86
-94.33,2.08,-16.65,-1.43,-0.38,4.86
-94.33,1.63,-16.94,-1.55,-0.55,5.17
-94.33,1.63,-16.94,-1.55,-0.55,5.17
-94.33,1.19,-17.25,-1.67,-0.74,5.44
-94.33,1.19,-17.25,-1.67,-0.74,5.44
-94.36,0.7,-17.56,-1.86,-0.93,5.64
-94.33,0.09,-17.87,-2.13,-1.1,5.79
-94.33,0.09,-17.87,-2.13,-1.1,5.79
-94.18,-0.66,-18.12,-2.41,-1.25,5.96
-94.18,-0.66,-18.12,-2.41,-1.25,5.96
-93.89,-1.57,-18.24,-2.66,-1.35,6.23
-93.48,-2.55,-18.29,-2.81,-1.39,6.6
-93.48,-2.55,-18.29,-2.81,-1.39,6.6
-92.92,-3.6,-18.41,-2.83,-1.38,7.01
-92.92,-3.6,-18.41,-2.83,-1.38,7.01
-92.27,-4.72,-18.69,-2.68,-1.36,7.33
-92.27,-4.72,-18.69,-2.68,-1.36,7.33
-91.56,-5.89,-19.16,-2.42,-1.39,7.49
-90.86,-7.15,-19.74,-2.21,-1.48,7.53
-90.86,-7.15,-19.74,-2.21,-1.48,7.53
-90.24,-8.52,-20.37,-2.26,-1.55,7.43
-90.24,-8.52,-20.37,-2.26,-1.55,7.43
-89.71,-9.98,-21.01,-2.61,-1.65,7.2
-89.22,-11.46,-21.55,-3.2,-1.79,6.95
-89.22,-11.46,-21.55,-3.2,-1.79,6.95
-88.72,-12.88,-21.89,-3.92,-1.95,6.76
-88.72,-12.88,-21.89,-3.92,-1.95,6.76
-88.15,-14.12,-22.07,-4.63,-2.06,6.68
-88.15,-14.12,-22.07,-4.63,-2.06,6.68
-87.49,-15.05,-22.07,-5.09,-2.11,6.69
-86.73,-15.65,-21.89,-5.27,-2.14,6.84
-86.73,-15.65,-21.89,-5.27,-2.14,6.84
-85.87,-16.02,-21.62,-5.27,-2.11,7.08
-84.95,-16.25,-21.3,-5.18,-2.03,7.37
-84.95,-16.25,-21.3,-5.18,-2.03,7.37
-83.97,-16.39,-20.87,-5.12,-1.89,7.72
-83.97,-16.39,-20.87,-5.12,-1.89,7.72
-82.9,-16.5,-20.32,-5.16,-1.72,8.15
-82.9,-16.5,-20.32,-5.16,-1.72,8.15
-81.71,-16.54,-19.76,-5.31,-1.49,8.59
-80.37,-16.45,-19.25,-5.41,-1.21,8.91
-80.37,-16.45,-19.25,-5.41,-1.21,8.91
-78.87,-16.11,-18.79,-5.29,-0.87,9.15
-78.87,-16.11,-18.79,-5.29,-0.87,9.15
-77.18,-15.45,-18.32,-4.83,-0.49,9.32
-77.18,-15.45,-18.32,-4.83,-0.49,9.32
-75.32,-14.46,-17.9,-4.04,-0.09,9.45
-73.36,-13.22,-17.6,-3.0,0.34,9.55
-73.36,-13.22,-17.6,-3.0,0.34,9.55
-71.33,-11.86,-17.4,-1.81,0.7,9.62
-71.33,-11.86,-17.4,-1.81,0.7,9.62
-69.32,-10.45,-17.26,-0.61,0.98,9.67
-67.41,-9.03,-17.12,0.49,1.16,9.7
-67.41,-9.03,-17.12,0.49,1.16,9.7
-65.64,-7.66,-16.95,1.43,1.28,9.7
-65.64,-7.66,-16.95,1.43,1.28,9.7
-64.02,-6.39,-16.67,2.18,1.36,9.67
-64.02,-6.39,-16.67,2.18,1.36,9.67
-62.52,-5.2,-16.26,2.8,1.4,9.69
-61.12,-4.09,-15.81,3.36,1.43,9.72
-61.12,-4.09,-15.81,3.36,1.43,9.72
-59.83,-3.01,-15.41,3.87,1.43,9.75
-58.62,-1.97,-15.18,4.34,1.4,9.76
-58.62,-1.97,-15.18,4.34,1.4,9.76
-57.48,-1.01,-15.16,4.78,1.33,9.7
-57.48,-1.01,-15.16,4.78,1.33,9.7
-56.42,-0.19,-15.32,5.17,1.21,9.43
-56.42,-0.19,-15.32,5.17,1.21,9.43
-55.46,0.49,-15.58,5.48,1.05,9.01
-55.46,0.49,-15.58,5.48,1.05,9.01
-54.65,1.04,-15.83,5.67,0.89,8.56
-54.03,1.48,-15.99,5.73,0.73,8.14
-54.03,1.48,-15.99,5.73,0.73,8.14
-53.59,1.85,-16.07,5.64,0.6,7.77
-53.59,1.85,-16.07,5.64,0.6,7.77
-53.34,2.2,-16.09,5.44,0.49,7.44
-53.26,2.56,-16.09,5.16,0.37,7.16
-53.26,2.56,-16.09,5.16,0.37,7.16
-53.33,2.91,-16.06,4.83,0.27,6.86
-53.33,2.91,-16.06,4.83,0.27,6.86
-53.51,3.23,-16.01,4.45,0.16,6.55
-53.51,3.23,-16.01,4.45,0.16,6.55
-53.78,3.46,-15.91,4.05,0.04,6.25
-54.12,3.59,-15.74,3.62,-0.09,6.0
-54.12,3.59,-15.74,3.62,-0.09,6.0
-54.51,3.6,-15.5,3.18,-0.23,5.8
-54.9,3.53,-15.22,2.73,-0.36,5.65
-54.9,3.53,-15.22,2.73,-0.36,5.65
-55.29,3.39,-14.9,2.31,-0.44,5.51
-55.29,3.39,-14.9,2.31,-0.44,5.51
-55.67,3.2,-14.51,1.96,-0.46,5.36
-55.67,3.2,-14.51,1.96,-0.46,5.36
-56.03,2.96,-14.02,1.66,-0.47,5.23
-56.03,2.96,-14.02,1.66,-0.47,5.23
-56.38,2.66,-13.42,1.41,-0.41,5.13
-56.72,2.31,-12.67,1.24,-0.32,5.11
-57.1,1.93,-11.77,1.11,-0.23,5.18
-57.1,1.93,-11.77,1.11,-0.23,5.18
-57.5,1.54,-10.76,0.98,-0.13,5.34
-57.5,1.54,-10.76,0.98,-0.13,5.34
-57.95,1.19,-9.7,0.82,-0.07,5.55
-57.95,1.19,-9.7,0.82,-0.07,5.55
-58.39,0.86,-8.59,0.62,-0.05,5.8
-58.39,0.86,-8.59,0.62,-0.05,5.8
-58.82,0.5,-7.48,0.41,-0.02,6.02
-59.19,0.1,-6.34,0.22,0.06,6.2
-59.19,0.1,-6.34,0.22,0.06,6.2
-59.52,-0.37,-5.12,0.06,0.16,6.4
-59.52,-0.37,-5.12,0.06,0.16,6.4
-59.79,-0.92,-3.74,-0.08,0.28,6.67
