yaw,pitch,roll,accelx,accely,accelz
129.54,-3.53,27.07,3.36,3.63,9.68
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
130.47,-3.61,27.1,2.59,2.29,9.67
130.47,-3.61,27.1,2.59,2.29,9.67
130.15,-3.73,26.67,1.78,1.29,9.65
130.15,-3.73,26.67,1.78,1.29,9.65
129.91,-3.9,26.26,1.16,0.58,9.66
129.73,-4.13,25.86,0.73,0.07,9.68
129.73,-4.13,25.86,0.73,0.07,9.68
129.61,-4.38,25.48,0.48,-0.3,9.72
129.61,-4.38,25.48,0.48,-0.3,9.72
129.52,-4.66,25.04,0.39,-0.57,9.7
129.52,-4.66,25.04,0.39,-0.57,9.7
129.44,-4.91,24.55,0.49,-0.82,9.65
129.35,-5.09,24.01,0.71,-1.07,9.6
129.35,-5.09,24.01,0.71,-1.07,9.6
129.2,-4.98,23.44,0.97,-1.27,9.54
128.95,-4.71,22.8,1.21,-1.43,9.51
128.95,-4.71,22.8,1.21,-1.43,9.51
128.63,-4.32,22.06,1.35,-1.57,9.43
128.26,-3.83,21.24,1.42,-1.73,9.27
128.26,-3.83,21.24,1.42,-1.73,9.27
127.91,-3.33,20.42,1.46,-1.89,9.06
127.91,-3.33,20.42,1.46,-1.89,9.06
127.64,-2.83,19.68,1.59,-2.05,8.83
127.64,-2.83,19.68,1.59,-2.05,8.83
127.43,-2.28,19.04,1.89,-2.21,8.64
127.43,-2.28,19.04,1.89,-2.21,8.64
127.27,-1.64,18.52,2.36,-2.4,8.5
127.04,-0.9,18.14,2.92,-2.54,8.49
127.04,-0.9,18.14,2.92,-2.54,8.49
126.72,-0.03,17.91,3.44,-2.6,8.67
126.22,0.95,17.74,3.82,-2.59,8.96
126.22,0.95,17.74,3.82,-2.59,8.96
125.55,2.08,17.52,4.01,-2.51,9.19
125.55,2.08,17.52,4.01,-2.51,9.19
124.74,3.37,17.24,4.07,-2.36,9.35
124.74,3.37,17.24,4.07,-2.36,9.35
123.82,4.79,16.87,4.07,-2.16,9.47
123.82,4.79,16.87,4.07,-2.16,9.47
122.86,6.23,16.39,4.07,-1.94,9.56
121.9,7.57,15.88,4.09,-1.76,9.63
121.9,7.57,15.88,4.09,-1.76,9.63
120.94,8.74,15.36,4.14,-1.63,9.67
119.94,9.8,14.73,4.18,-1.54,9.71
119.94,9.8,14.73,4.18,-1.54,9.71
118.91,10.7,14.08,4.21,-1.48,9.66
118.91,10.7,14.08,4.21,-1.48,9.66
117.82,11.5,13.47,4.18,-1.44,9.54
117.82,11.5,13.47,4.18,-1.44,9.54
116.62,12.21,12.89,4.03,-1.42,9.38
115.3,12.88,12.33,3.7,-1.37,9.22
115.3,12.88,12.33,3.7,-1.37,9.22
113.86,13.53,11.86,3.17,-1.22,9.12
112.32,14.26,11.49,2.44,-1.0,9.16
112.32,14.26,11.49,2.44,-1.0,9.16
110.74,15.03,11.15,1.56,-0.73,9.32
110.74,15.03,11.15,1.56,-0.73,9.32
109.25,15.74,10.85,0.67,-0.42,9.45
109.25,15.74,10.85,0.67,-0.42,9.45
107.95,16.29,10.54,-0.06,-0.17,9.54
107.95,16.29,10.54,-0.06,-0.17,9.54
106.87,16.66,10.15,-0.52,0.01,9.61
105.96,16.77,9.7,-0.81,0.08,9.64
105.96,16.77,9.7,-0.81,0.08,9.64
105.17,16.65,9.27,-1.01,0.04,9.58
104.43,16.42,8.88,-1.21,-0.04,9.44
104.43,16.42,8.88,-1.21,-0.04,9.44
103.67,16.26,8.48,-1.45,-0.17,9.29
103.67,16.26,8.48,-1.45,-0.17,9.29
102.85,16.29,8.03,-1.69,-0.28,9.12
102.85,16.29,8.03,-1.69,-0.28,9.12
101.96,16.6,7.56,-1.94,-0.39,8.98
101.96,16.6,7.56,-1.94,-0.39,8.98
100.99,17.12,7.06,-2.21,-0.46,8.88
100.99,17.12,7.06,-2.21,-0.46,8.88
100.0,17.79,6.55,-2.51,-0.46,8.81
99.04,18.49,6.04,-2.81,-0.45,8.76
99.04,18.49,6.04,-2.81,-0.45,8.76
98.18,19.08,5.54,-3.1,-0.47,8.7
97.43,19.48,5.1,-3.37,-0.5,8.64
97.43,19.48,5.1,-3.37,-0.5,8.64
96.81,19.66,4.73,-3.64,-0.59,8.53
96.81,19.66,4.73,-3.64,-0.59,8.53
96.31,19.62,4.45,-3.92,-0.71,8.39
95.93,19.49,4.38,-4.15,-0.79,8.3
95.93,19.49,4.38,-4.15,-0.79,8.3
95.65,19.33,4.56,-4.27,-0.79,8.37
95.65,19.33,4.56,-4.27,-0.79,8.37
95.45,19.2,4.93,-4.31,-0.71,8.63
95.45,19.2,4.93,-4.31,-0.71,8.63
95.31,19.03,5.39,-4.37,-0.55,8.94
95.23,18.68,5.89,-4.51,-0.33,9.17
95.23,18.68,5.89,-4.51,-0.33,9.17
95.26,18.08,6.3,-4.78,-0.12,9.34
95.26,18.08,6.3,-4.78,-0.12,9.34
95.42,17.2,6.56,-5.18,-0.01,9.46
95.42,17.2,6.56,-5.18,-0.01,9.46
95.75,16.15,6.69,-5.58,0.07,9.55
96.29,15.08,6.8,-5.84,0.12,9.62
96.29,15.08,6.8,-5.84,0.12,9.62
97.0,14.13,6.94,-5.85,0.14,9.67
97.0,14.13,6.94,-5.85,0.14,9.67
97.85,13.4,7.16,-5.58,0.18,9.71
97.85,13.4,7.16,-5.58,0.18,9.71
98.74,12.86,7.38,-5.17,0.27,9.73
99.64,12.41,7.52,-4.71,0.42,9.75
99.64,12.41,7.52,-4.71,0.42,9.75
100.56,11.88,7.54,-4.37,0.58,9.77
100.56,11.88,7.54,-4.37,0.58,9.77
101.51,11.18,7.46,-4.12,0.67,9.78
101.51,11.18,7.46,-4.12,0.67,9.78
102.5,10.29,7.26,-3.97,0.71,9.66
103.57,9.27,7.03,-3.84,0.69,9.39
103.57,9.27,7.03,-3.84,0.69,9.39
104.7,8.25,6.84,-3.73,0.65,9.04
104.7,8.25,6.84,-3.73,0.65,9.04
105.94,7.3,6.74,-3.58,0.62,8.64
107.3,6.49,6.78,-3.32,0.63,8.31
107.3,6.49,6.78,-3.32,0.63,8.31
108.78,5.77,7.02,-2.92,0.67,8.1
108.78,5.77,7.02,-2.92,0.67,8.1
110.39,5.04,7.37,-2.41,0.69,7.98
110.39,5.04,7.37,-2.41,0.69,7.98
112.08,4.22,7.78,-1.8,0.59,7.93
113.8,3.25,8.25,-1.13,0.46,7.95
113.8,3.25,8.25,-1.13,0.46,7.95
115.54,2.12,8.8,-0.48,0.3,7.97
115.54,2.12,8.8,-0.48,0.3,7.97
117.21,0.93,9.36,0.07,0.12,8.02
118.75,-0.21,9.98,0.45,-0.01,8.07
118.75,-0.21,9.98,0.45,-0.01,8.07
120.17,-1.08,10.68,0.74,-0.06,8.18
121.5,-1.64,11.5,0.96,-0.03,8.45
121.5,-1.64,11.5,0.96,-0.03,8.45
122.82,-2.0,12.46,1.19,0.11,8.8
122.82,-2.0,12.46,1.19,0.11,8.8
124.19,-2.31,13.52,1.51,0.29,9.06
124.19,-2.31,13.52,1.51,0.29,9.06
125.68,-2.89,14.61,1.96,0.43,9.26
127.27,-3.9,15.66,2.49,0.52,9.41
127.27,-3.9,15.66,2.49,0.52,9.41
128.82,-5.19,16.59,3.09,0.52,9.51
128.82,-5.19,16.59,3.09,0.52,9.51
130.21,-6.51,17.36,3.58,0.44,9.59
131.37,-7.6,18.06,3.89,0.36,9.65
131.37,-7.6,18.06,3.89,0.36,9.65
132.28,-8.29,18.75,3.99,0.35,9.69
132.28,-8.29,18.75,3.99,0.35,9.69
133.02,-8.5,19.47,3.96,0.47,9.72
133.02,-8.5,19.47,3.96,0.47,9.72
133.69,-8.46,20.26,3.95,0.71,9.74
134.37,-8.48,21.1,4.0,1.01,9.76
134.37,-8.48,21.1,4.0,1.01,9.76
135.07,-8.87,21.91,4.03,1.2,9.77
135.75,-9.67,22.53,4.08,1.22,9.78
135.75,-9.67,22.53,4.08,1.22,9.78
136.4,-10.67,22.92,4.25,1.17,9.79
136.4,-10.67,22.92,4.25,1.17,9.79
136.95,-11.53,23.23,4.52,1.13,9.79
136.95,-11.53,23.23,4.52,1.13,9.79
137.37,-11.98,23.54,4.76,1.08,9.8
137.37,-11.98,23.54,4.76,1.08,9.8
137.6,-11.92,23.81,4.9,1.06,9.8
137.6,-11.92,23.81,4.9,1.06,9.8
137.62,-11.36,23.93,5.01,1.14,9.8
137.46,-10.39,23.89,5.1,1.27,9.8
137.46,-10.39,23.89,5.1,1.27,9.8
137.15,-9.22,23.73,5.12,1.39,9.8
136.74,-8.08,23.46,5.07,1.48,9.8
136.74,-8.08,23.46,5.07,1.48,9.8
136.3,-7.09,23.0,5.04,1.51,9.8
136.3,-7.09,23.0,5.04,1.51,9.8
135.85,-6.28,22.44,5.08,1.47,9.8
