yaw,pitch,roll,accelx,accely,accelz
-68.17,4.78,24.33,-3.41,2.53,9.68
49.49,-37.72,12.6,0.0,0.0,-0.0
-68.38,5.23,24.05,-2.37,2.03,8.57
-68.38,5.23,24.05,-2.37,2.03,8.57
-69.56,5.91,24.13,-0.7,1.36,6.91
-70.79,6.61,24.26,0.44,0.88,5.84
-70.79,6.61,24.26,0.44,0.88,5.84
-72.07,7.39,24.38,1.26,0.54,5.16
-72.07,7.39,24.38,1.26,0.54,5.16
-73.42,8.2,24.48,1.85,0.38,4.7
-73.42,8.2,24.48,1.85,0.38,4.7
-74.83,9.02,24.57,2.22,0.36,4.38
-74.83,9.02,24.57,2.22,0.36,4.38
-76.34,9.82,24.7,2.4,0.46,4.14
-77.94,10.59,24.92,2.38,0.67,4.0
-77.94,10.59,24.92,2.38,0.67,4.0
-79.59,11.33,25.21,2.15,0.95,4.0
-81.24,12.1,25.57,1.88,1.15,4.03
-81.24,12.1,25.57,1.88,1.15,4.03
-82.87,13.0,25.98,1.59,1.29,4.1
-82.87,13.0,25.98,1.59,1.29,4.1
-84.43,14.09,26.5,1.35,1.45,4.12
-84.43,14.09,26.5,1.35,1.45,4.12
-85.89,15.38,27.13,1.18,1.66,4.1
-87.29,16.88,27.93,1.03,1.92,4.06
-87.29,16.88,27.93,1.03,1.92,4.06
-88.61,18.55,28.98,0.86,2.22,4.05
-88.61,18.55,28.98,0.86,2.22,4.05
-89.85,20.38,30.29,0.63,2.51,4.12
-89.85,20.38,30.29,0.63,2.51,4.12
-90.96,22.44,31.85,0.42,2.67,4.33
-90.96,22.44,31.85,0.42,2.67,4.33
-91.93,24.71,33.6,0.2,2.78,4.65
-92.74,27.11,35.53,-0.03,2.84,5.06
-92.74,27.11,35.53,-0.03,2.84,5.06
-93.38,29.56,37.57,-0.25,2.91,5.46
-93.38,29.56,37.57,-0.25,2.91,5.46
-93.8,32.0,39.72,-0.45,3.04,5.78
-94.05,34.33,42.03,-0.67,3.22,6.01
-94.05,34.33,42.03,-0.67,3.22,6.01
-94.2,36.47,44.58,-0.89,3.47,6.18
-94.2,36.47,44.58,-0.89,3.47,6.18
-94.29,38.34,47.36,-1.12,3.82,6.32
-94.29,38.34,47.36,-1.12,3.82,6.32
-94.49,39.97,50.35,-1.27,4.16,6.54
-95.0,41.39,53.53,-1.36,4.4,6.99
-95.0,41.39,53.53,-1.36,4.4,6.99
-96.06,42.61,56.78,-1.51,4.6,7.7
-96.06,42.61,56.78,-1.51,4.6,7.7
-97.75,43.68,59.95,-1.79,4.82,8.26
-97.75,43.68,59.95,-1.79,4.82,8.26
-100.17,44.51,62.86,-2.2,5.09,8.67
-103.53,45.07,65.41,-2.69,5.36,8.97
-103.53,45.07,65.41,-2.69,5.36,8.97
-108.28,45.32,67.54,-3.09,5.61,9.19
-115.27,45.23,69.23,-3.33,5.93,9.35
-115.27,45.23,69.23,-3.33,5.93,9.35
-125.15,44.93,70.55,-3.43,6.27,9.47
-125.15,44.93,70.55,-3.43,6.27,9.47
-137.74,44.62,71.65,-3.54,6.5,9.56
-137.74,44.62,71.65,-3.54,6.5,9.56
-151.05,44.46,72.64,-3.83,6.62,9.63
-151.05,44.46,72.64,-3.83,6.62,9.63
-162.37,44.47,73.5,-4.29,6.6,9.67
-162.37,44.47,73.5,-4.29,6.6,9.67
-170.56,44.59,74.2,-4.82,6.44,9.71
-176.52,44.73,74.92,-5.24,6.15,9.73
-176.52,44.73,74.92,-5.24,6.15,9.73
178.67,44.79,75.72,-5.41,5.77,9.75
174.42,44.75,76.5,-5.39,5.46,9.77
174.42,44.75,76.5,-5.39,5.46,9.77
170.7,44.51,77.16,-5.25,5.31,9.78
170.7,44.51,77.16,-5.25,5.31,9.78
167.65,44.11,77.61,-5.06,5.27,9.79
167.65,44.11,77.61,-5.06,5.27,9.79
165.25,43.64,77.87,-4.84,5.23,9.79
165.25,43.64,77.87,-4.84,5.23,9.79
163.64,43.13,77.93,-4.68,5.17,9.79
162.86,42.65,77.81,-4.63,5.03,9.8
162.86,42.65,77.81,-4.63,5.03,9.8
162.87,42.18,77.58,-4.64,4.81,9.8
162.87,42.18,77.58,-4.64,4.81,9.8
163.47,41.72,77.29,-4.61,4.56,9.8
163.47,41.72,77.29,-4.61,4.56,9.8
164.45,41.23,77.0,-4.49,4.29,9.8
164.45,41.23,77.0,-4.49,4.29,9.8
165.61,40.7,76.74,-4.27,4.06,9.8
166.82,40.09,76.48,-3.95,3.9,9.8
166.82,40.09,76.48,-3.95,3.9,9.8
167.99,39.45,76.19,-3.56,3.75,9.8
167.99,39.45,76.19,-3.56,3.75,9.8
169.08,38.83,75.85,-3.16,3.59,9.8
170.18,38.26,75.44,-2.78,3.48,9.81
170.18,38.26,75.44,-2.78,3.48,9.81
171.22,37.75,74.98,-2.44,3.38,9.81
171.22,37.75,74.98,-2.44,3.38,9.81
172.28,37.36,74.47,-2.16,3.25,9.81
172.28,37.36,74.47,-2.16,3.25,9.81
173.55,37.05,73.83,-1.97,3.12,9.81
175.14,36.76,72.99,-1.87,3.03,9.81
175.14,36.76,72.99,-1.87,3.03,9.81
176.91,36.44,72.03,-1.86,2.97,9.8
176.91,36.44,72.03,-1.86,2.97,9.8
178.7,36.06,71.05,-1.91,2.9,9.68
-179.58,35.6,70.11,-1.94,2.81,9.48
-179.58,35.6,70.11,-1.94,2.81,9.48
-177.95,35.03,69.2,-1.9,2.7,9.23
-176.57,34.4,68.4,-1.71,2.67,9.0
-176.57,34.4,68.4,-1.71,2.67,9.0
-175.63,33.8,67.76,-1.39,2.65,8.9
-175.63,33.8,67.76,-1.39,2.65,8.9
-175.12,33.33,67.25,-1.08,2.62,8.98
-175.12,33.33,67.25,-1.08,2.62,8.98
-174.78,33.04,66.76,-0.86,2.59,9.15
-174.78,33.04,66.76,-0.86,2.59,9.15
-174.45,32.89,66.24,-0.83,2.59,9.29
-174.13,32.8,65.7,-0.95,2.61,9.39
-174.13,32.8,65.7,-0.95,2.61,9.39
-173.78,32.69,65.13,-1.13,2.63,9.46
-173.78,32.69,65.13,-1.13,2.63,9.46
-173.3,32.49,64.45,-1.28,2.63,9.47
-173.3,32.49,64.45,-1.28,2.63,9.47
-172.71,32.16,63.62,-1.37,2.62,9.44
-172.06,31.67,62.65,-1.37,2.62,9.41
-172.06,31.67,62.65,-1.37,2.62,9.41
-171.35,31.0,61.5,-1.32,2.62,9.34
-170.66,30.18,60.2,-1.62,2.03,9.13
-170.66,30.18,60.2,-1.62,2.03,9.13
-169.52,29.58,58.81,-2.1,0.94,9.03
-169.52,29.58,58.81,-2.1,0.94,9.03
-169.82,29.12,58.95,-2.59,1.7,8.91
-169.82,29.12,58.95,-2.59,1.7,8.91
-170.62,28.22,59.81,-2.99,2.62,9.15
-170.62,28.22,59.81,-2.99,2.62,9.15
-170.49,27.0,60.08,-3.11,3.12,9.32
-169.09,25.75,59.43,-2.88,3.39,9.45
-169.09,25.75,59.43,-2.88,3.39,9.45
-167.0,24.71,58.25,-2.45,3.58,9.54
-164.98,23.83,57.04,-1.94,3.65,9.42
-164.98,23.83,57.04,-1.94,3.65,9.42
-163.42,23.14,56.09,-1.39,3.6,9.21
-163.42,23.14,56.09,-1.39,3.6,9.21
-162.1,22.55,55.15,-0.9,3.44,9.03
-162.1,22.55,55.15,-0.9,3.44,9.03
-160.8,22.0,54.03,-0.54,3.29,8.77
-160.8,22.0,54.03,-0.54,3.29,8.77
-159.66,21.52,52.92,-0.38,3.2,8.38
-158.77,21.15,51.98,-0.39,3.07,7.98
-158.77,21.15,51.98,-0.39,3.07,7.98
-158.06,20.91,51.21,-0.45,2.86,7.63
-158.06,20.91,51.21,-0.45,2.86,7.63
-157.64,20.77,50.7,-0.59,2.65,7.47
-157.64,20.77,50.7,-0.59,2.65,7.47
-157.42,20.64,50.4,-0.87,2.56,7.54
-157.12,20.43,50.09,-1.21,2.59,7.72
-157.12,20.43,50.09,-1.21,2.59,7.72
-156.66,20.18,49.71,-1.49,2.62,7.84
-156.66,20.18,49.71,-1.49,2.62,7.84
-156.09,19.91,49.33,-1.63,2.6,7.84
-156.09,19.91,49.33,-1.63,2.6,7.84
-155.56,19.71,49.04,-1.61,2.53,7.8
-155.11,19.54,48.89,-1.52,2.47,7.78
-155.11,19.54,48.89,-1.52,2.47,7.78
-154.75,19.4,48.82,-1.39,2.46,7.84
-154.45,19.26,48.79,-1.18,2.52,7.92
-154.45,19.26,48.79,-1.18,2.52,7.92
-154.21,19.16,48.73,-0.92,2.61,7.97
-154.21,19.16,48.73,-0.92,2.61,7.97
-154.05,19.04,48.61,-0.69,2.68,7.99
-154.05,19.04,48.61,-0.69,2.68,7.99
-153.99,18.9,48.46,-0.51,2.72,7.98
-153.99,18.9,48.46,-0.51,2.72,7.98
-154.05,18.73,48.31,-0.41,2.76,8.0
-154.22,18.51,48.16,-0.42,2.82,8.04
-154.22,18.51,48.16,-0.42,2.82,8.04
-154.4,18.25,47.97,-0.53,2.89,8.09
-154.62,17.99,47.83,-0.72,2.97,8.15
-154.62,17.99,47.83,-0.72,2.97,8.15
-154.86,17.72,47.78,-0.96,3.06,8.32
-154.86,17.72,47.78,-0.96,3.06,8.32
-155.08,17.37,47.73,-1.21,3.14,8.62
-155.13,16.92,47.56,-1.48,3.24,8.93
-155.13,16.92,47.56,-1.48,3.24,8.93
-154.97,16.37,47.22,-1.74,3.34,9.16
-154.97,16.37,47.22,-1.74,3.34,9.16
-154.61,15.73,46.72,-1.93,3.41,9.33
-154.61,15.73,46.72,-1.93,3.41,9.33
-154.12,15.02,46.13,-2.07,3.44,9.43
-153.52,14.26,45.49,-2.15,3.42,9.46
-153.52,14.26,45.49,-2.15,3.42,9.46
-152.85,13.46,44.83,-2.2,3.41,9.45
-152.1,12.64,44.13,-2.2,3.42,9.41
-152.1,12.64,44.13,-2.2,3.42,9.41
-151.31,11.86,43.41,-2.07,3.45,9.3
-151.31,11.86,43.41,-2.07,3.45,9.3
