yaw,pitch,roll,accelx,accely,accelz
-49.42,19.19,38.8,3.82,5.97,9.81
-180.0,-180.0,180.0,0.0,0.0,-0.0
-50.21,19.52,38.74,2.95,5.12,9.75
-50.21,19.52,38.74,2.95,5.12,9.75
-50.39,18.84,37.77,1.75,3.68,9.62
-50.54,18.23,36.94,0.84,2.66,9.52
-50.54,18.23,36.94,0.84,2.66,9.52
-50.66,17.72,36.25,0.1,1.95,9.55
-50.66,17.72,36.25,0.1,1.95,9.55
-50.72,17.25,35.65,-0.57,1.47,9.62
-50.72,17.25,35.65,-0.57,1.47,9.62
-50.72,16.8,35.03,-1.16,1.16,9.67
-50.63,16.4,34.43,-1.61,1.0,9.71
-50.63,16.4,34.43,-1.61,1.0,9.71
-50.46,16.09,33.81,-1.93,0.9,9.73
-50.46,16.09,33.81,-1.93,0.9,9.73
-50.21,15.9,33.14,-2.15,0.81,9.75
-49.91,15.84,32.39,-2.28,0.71,9.71
-49.91,15.84,32.39,-2.28,0.71,9.71
-49.57,15.93,31.64,-2.35,0.61,9.53
-49.57,15.93,31.64,-2.35,0.61,9.53
-49.19,16.08,30.9,-2.4,0.53,9.16
-48.76,16.22,30.22,-2.43,0.44,8.82
-48.76,16.22,30.22,-2.43,0.44,8.82
-48.25,16.23,29.64,-2.43,0.33,8.53
-48.25,16.23,29.64,-2.43,0.33,8.53
-47.65,16.03,29.12,-2.36,0.26,8.27
-47.65,16.03,29.12,-2.36,0.26,8.27
-46.96,15.58,28.71,-2.21,0.21,8.0
-46.96,15.58,28.71,-2.21,0.21,8.0
-46.21,14.93,28.45,-1.94,0.19,7.76
-45.42,14.15,28.33,-1.61,0.18,7.56
-45.42,14.15,28.33,-1.61,0.18,7.56
-44.68,13.3,28.25,-1.28,0.17,7.38
-44.0,12.45,28.19,-0.96,0.2,7.2
-44.0,12.45,28.19,-0.96,0.2,7.2
-43.38,11.62,28.18,-0.74,0.24,7.07
-43.38,11.62,28.18,-0.74,0.24,7.07
-42.84,10.82,28.2,-0.68,0.22,7.0
-42.84,10.82,28.2,-0.68,0.22,7.0
-42.32,10.05,28.19,-0.7,0.24,6.96
-41.78,9.33,28.13,-0.71,0.31,6.83
-41.78,9.33,28.13,-0.71,0.31,6.83
