yaw,pitch,roll,accelx,accely,accelz
-148.21,7.75,16.19,-0.2,1.72,9.03
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
-148.01,7.31,16.05,0.08,1.61,9.14
-148.01,7.31,16.05,0.08,1.61,9.14
-147.84,6.94,16.11,0.08,1.53,9.31
-147.84,6.94,16.11,0.08,1.53,9.31
-147.7,6.53,16.23,-0.03,1.47,9.44
-147.6,6.11,16.43,-0.27,1.47,9.54
-147.6,6.11,16.43,-0.27,1.47,9.54
-147.51,5.75,16.72,-0.62,1.52,9.61
-147.51,5.75,16.72,-0.62,1.52,9.61
-147.36,5.47,17.04,-1.08,1.62,9.66
-147.36,5.47,17.04,-1.08,1.62,9.66
-147.09,5.33,17.36,-1.48,1.78,9.7
-146.67,5.35,17.66,-1.7,2.02,9.73
-146.67,5.35,17.66,-1.7,2.02,9.73
-146.08,5.55,17.91,-1.66,2.25,9.75
-145.35,5.89,18.0,-1.32,2.47,9.76
-145.35,5.89,18.0,-1.32,2.47,9.76
-144.52,6.34,17.91,-0.9,2.66,9.78
-144.52,6.34,17.91,-0.9,2.66,9.78
-143.65,6.8,17.63,-0.38,2.72,9.78
-142.77,7.18,17.11,0.11,2.69,9.79
-142.77,7.18,17.11,0.11,2.69,9.79
-141.93,7.42,16.36,0.49,2.62,9.79
-141.18,7.54,15.56,0.75,2.57,9.8
-141.18,7.54,15.56,0.75,2.57,9.8
-140.54,7.58,14.77,0.91,2.57,9.8
-140.54,7.58,14.77,0.91,2.57,9.8
-139.97,7.58,13.97,0.97,2.6,9.8
-139.97,7.58,13.97,0.97,2.6,9.8
-139.47,7.51,13.17,0.97,2.66,9.8
-139.01,7.39,12.3,0.97,2.79,9.8
-139.01,7.39,12.3,0.97,2.79,9.8
-138.57,7.21,11.34,0.94,2.94,9.8
-138.57,7.21,11.34,0.94,2.94,9.8
-138.14,6.95,10.24,0.87,3.05,9.8
-137.73,6.65,9.04,0.8,3.16,9.8
-137.73,6.65,9.04,0.8,3.16,9.8
-137.33,6.29,7.73,0.73,3.21,9.81
-137.33,6.29,7.73,0.73,3.21,9.81
-136.92,5.87,6.32,0.67,3.2,9.81
-136.92,5.87,6.32,0.67,3.2,9.81
-136.52,5.46,4.81,0.64,3.15,9.81
-136.52,5.46,4.81,0.64,3.15,9.81
-136.17,5.11,3.26,0.63,3.07,9.81
