yaw,pitch,roll,accelx,accely,accelz
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
-87.04,-3.01,1.25,-2.18,-0.13,8.25
-87.04,-3.01,1.25,-2.18,-0.13,8.25
-87.35,-3.02,1.21,-2.01,-0.13,8.67
-87.35,-3.02,1.21,-2.01,-0.13,8.67
-87.58,-2.84,1.21,-1.88,0.02,8.97
-87.78,-2.47,1.18,-1.69,0.23,9.19
-87.78,-2.47,1.18,-1.69,0.23,9.19
-88.03,-1.92,1.02,-1.56,0.39,9.35
-88.03,-1.92,1.02,-1.56,0.39,9.35
-88.37,-1.28,0.66,-1.62,0.49,9.47
-88.37,-1.28,0.66,-1.62,0.49,9.47
-88.74,-0.62,0.17,-1.92,0.46,9.56
-89.05,0.06,-0.44,-2.35,0.38,9.63
-89.05,0.06,-0.44,-2.35,0.38,9.63
-89.22,0.76,-1.16,-2.77,0.3,9.67
-89.17,1.49,-1.96,-3.03,0.31,9.71
-89.17,1.49,-1.96,-3.03,0.31,9.71
-88.98,2.34,-2.8,-2.98,0.38,9.73
-88.98,2.34,-2.8,-2.98,0.38,9.73
-88.73,3.27,-3.75,-2.74,0.46,9.75
-88.56,4.22,-4.79,-2.45,0.52,9.77
-88.56,4.22,-4.79,-2.45,0.52,9.77
-88.55,5.14,-5.85,-2.24,0.46,9.78
-88.55,5.14,-5.85,-2.24,0.46,9.78
-88.67,5.94,-6.91,-2.26,0.3,9.79
-88.92,6.65,-7.96,-2.51,0.05,9.76
-88.92,6.65,-7.96,-2.51,0.05,9.76
-89.19,7.34,-9.02,-2.83,-0.24,9.66
-89.19,7.34,-9.02,-2.83,-0.24,9.66
-89.45,8.06,-10.05,-3.15,-0.55,9.43
-89.6,8.77,-11.04,-3.44,-0.86,9.15
-89.6,8.77,-11.04,-3.44,-0.86,9.15
-89.61,9.41,-11.97,-3.67,-1.13,8.89
-89.61,9.41,-11.97,-3.67,-1.13,8.89
-89.4,9.97,-12.85,-3.8,-1.31,8.66
-89.4,9.97,-12.85,-3.8,-1.31,8.66
-88.99,10.48,-13.7,-3.79,-1.38,8.41
-88.44,10.97,-14.51,-3.67,-1.34,8.13
-88.44,10.97,-14.51,-3.67,-1.34,8.13
-87.8,11.44,-15.28,-3.47,-1.22,7.87
-87.11,11.89,-16.04,-3.22,-1.07,7.59
-87.11,11.89,-16.04,-3.22,-1.07,7.59
-86.41,12.31,-16.85,-2.94,-0.98,7.24
-86.41,12.31,-16.85,-2.94,-0.98,7.24
-85.76,12.71,-17.69,-2.71,-0.95,6.81
-85.76,12.71,-17.69,-2.71,-0.95,6.81
-85.12,13.04,-18.47,-2.6,-0.95,6.34
-84.47,13.33,-19.11,-2.59,-1.0,5.9
-84.47,13.33,-19.11,-2.59,-1.0,5.9
-83.76,13.58,-19.58,-2.66,-1.05,5.57
-82.93,13.81,-19.85,-2.71,-1.06,5.36
-82.93,13.81,-19.85,-2.71,-1.06,5.36
-81.94,14.05,-19.96,-2.66,-0.99,5.26
-81.94,14.05,-19.96,-2.66,-0.99,5.26
-80.83,14.32,-19.98,-2.48,-0.86,5.2
-80.83,14.32,-19.98,-2.48,-0.86,5.2
-79.61,14.58,-19.99,-2.21,-0.7,5.12
-78.3,14.78,-20.03,-1.9,-0.52,4.96
-78.3,14.78,-20.03,-1.9,-0.52,4.96
-76.95,14.89,-20.04,-1.59,-0.33,4.77
-76.95,14.89,-20.04,-1.59,-0.33,4.77
-75.55,14.87,-19.99,-1.31,-0.15,4.57
-74.16,14.7,-19.88,-1.13,-0.01,4.4
-74.16,14.7,-19.88,-1.13,-0.01,4.4
-72.78,14.4,-19.71,-1.02,0.1,4.23
-71.46,14.05,-19.39,-0.96,0.18,4.11
-71.46,14.05,-19.39,-0.96,0.18,4.11
-70.18,13.66,-18.91,-0.97,0.25,4.07
-70.18,13.66,-18.91,-0.97,0.25,4.07
-68.94,13.24,-18.3,-0.99,0.36,4.09
-68.94,13.24,-18.3,-0.99,0.36,4.09
-67.69,12.79,-17.57,-0.98,0.48,4.14
-66.38,12.25,-16.78,-0.96,0.61,4.19
-66.38,12.25,-16.78,-0.96,0.61,4.19
-65.03,11.57,-15.93,-0.98,0.75,4.26
-65.03,11.57,-15.93,-0.98,0.75,4.26
