yaw,pitch,roll,accelx,accely,accelz
72.71,-11.65,29.02,-3.77,4.0,9.81
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
71.55,-11.14,26.62,-3.83,3.5,9.42
71.91,-10.8,24.53,-3.77,2.98,8.88
71.91,-10.8,24.53,-3.77,2.98,8.88
72.23,-10.66,22.63,-3.72,2.55,8.38
72.23,-10.66,22.63,-3.72,2.55,8.38
72.49,-10.9,20.99,-3.86,2.18,8.2
72.49,-10.9,20.99,-3.86,2.18,8.2
72.77,-11.47,19.54,-4.17,1.88,8.43
72.77,-11.47,19.54,-4.17,1.88,8.43
73.2,-12.24,18.02,-4.56,1.67,8.8
73.79,-13.0,16.2,-4.94,1.58,9.06
73.79,-13.0,16.2,-4.94,1.58,9.06
74.54,-13.56,14.11,-5.19,1.56,9.15
74.54,-13.56,14.11,-5.19,1.56,9.15
75.42,-13.81,11.95,-5.22,1.54,8.89
75.42,-13.81,11.95,-5.22,1.54,8.89
76.34,-13.77,9.85,-5.03,1.39,8.47
77.27,-13.56,7.78,-4.72,1.16,8.03
77.27,-13.56,7.78,-4.72,1.16,8.03
78.18,-13.3,5.88,-4.34,0.91,7.62
79.08,-13.21,4.21,-4.06,0.71,7.38
79.08,-13.21,4.21,-4.06,0.71,7.38
79.99,-13.34,2.76,-3.95,0.57,7.4
79.99,-13.34,2.76,-3.95,0.57,7.4
80.92,-13.6,1.33,-3.99,0.5,7.54
80.92,-13.6,1.33,-3.99,0.5,7.54
81.87,-13.83,-0.21,-4.05,0.43,7.62
81.87,-13.83,-0.21,-4.05,0.43,7.62
82.85,-13.96,-1.84,-4.03,0.32,7.61
83.84,-13.93,-3.57,-3.92,0.14,7.5
83.84,-13.93,-3.57,-3.92,0.14,7.5
84.83,-13.79,-5.39,-3.78,-0.05,7.24
85.86,-13.64,-7.26,-3.62,-0.23,6.85
85.86,-13.64,-7.26,-3.62,-0.23,6.85
86.95,-13.58,-9.07,-3.45,-0.39,6.46
86.95,-13.58,-9.07,-3.45,-0.39,6.46
88.14,-13.68,-10.75,-3.25,-0.51,6.2
88.14,-13.68,-10.75,-3.25,-0.51,6.2
89.46,-13.93,-12.28,-3.08,-0.61,6.14
90.87,-14.28,-13.78,-2.95,-0.73,6.21
90.87,-14.28,-13.78,-2.95,-0.73,6.21
92.35,-14.61,-15.36,-2.86,-0.85,6.29
92.35,-14.61,-15.36,-2.86,-0.85,6.29
93.9,-14.87,-17.01,-2.75,-0.96,6.28
95.47,-15.01,-18.69,-2.62,-1.06,6.15
95.47,-15.01,-18.69,-2.62,-1.06,6.15
97.11,-15.06,-20.41,-2.46,-1.15,5.88
97.11,-15.06,-20.41,-2.46,-1.15,5.88
98.83,-15.09,-22.07,-2.24,-1.21,5.55
100.63,-15.12,-23.53,-1.95,-1.27,5.26
100.63,-15.12,-23.53,-1.95,-1.27,5.26
102.46,-15.15,-24.76,-1.66,-1.31,5.13
102.46,-15.15,-24.76,-1.66,-1.31,5.13
104.26,-15.16,-25.74,-1.41,-1.32,5.15
105.95,-15.09,-26.56,-1.23,-1.34,5.3
105.95,-15.09,-26.56,-1.23,-1.34,5.3
107.51,-14.89,-27.32,-1.1,-1.33,5.43
107.51,-14.89,-27.32,-1.1,-1.33,5.43
108.96,-14.56,-28.06,-0.99,-1.33,5.48
108.96,-14.56,-28.06,-0.99,-1.33,5.48
