yaw,pitch,roll,accelx,accely,accelz
42.58,3.44,36.29,0.68,3.54,8.0
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
42.74,2.93,36.36,0.57,1.75,6.91
42.74,2.93,36.36,0.57,1.75,6.91
42.88,2.61,36.43,0.48,0.41,6.04
42.88,2.61,36.43,0.48,0.41,6.04
43.01,2.56,36.56,0.43,-0.51,5.38
43.01,2.56,36.56,0.43,-0.51,5.38
43.09,2.77,36.88,0.38,-1.07,4.96
43.11,3.15,37.39,0.37,-1.37,4.84
43.11,3.15,37.39,0.37,-1.37,4.84
43.1,3.55,37.96,0.38,-1.49,4.96
43.1,3.55,37.96,0.38,-1.49,4.96
43.11,3.9,38.44,0.43,-1.51,5.18
43.15,4.14,38.78,0.5,-1.53,5.33
43.15,4.14,38.78,0.5,-1.53,5.33
43.18,4.29,39.02,0.56,-1.58,5.37
43.18,4.29,39.02,0.56,-1.58,5.37
43.17,4.44,39.22,0.58,-1.63,5.28
43.17,4.44,39.22,0.58,-1.63,5.28
43.12,4.66,39.5,0.56,-1.64,5.12
43.12,4.66,39.5,0.56,-1.64,5.12
43.04,4.98,39.86,0.47,-1.58,4.88
42.92,5.43,40.4,0.35,-1.42,4.73
42.74,5.99,41.19,0.18,-1.24,4.75
42.74,5.99,41.19,0.18,-1.24,4.75
42.53,6.53,42.18,0.03,-0.96,4.85
42.53,6.53,42.18,0.03,-0.96,4.85
42.29,6.93,43.28,-0.1,-0.68,5.02
42.29,6.93,43.28,-0.1,-0.68,5.02
42.0,7.01,44.43,-0.19,-0.45,5.23
42.0,7.01,44.43,-0.19,-0.45,5.23
41.65,6.79,45.63,-0.22,-0.24,5.41
41.2,6.33,46.89,-0.19,-0.05,5.51
41.2,6.33,46.89,-0.19,-0.05,5.51
40.62,5.75,48.24,-0.09,0.16,5.59
39.89,5.18,49.77,0.01,0.42,5.74
39.89,5.18,49.77,0.01,0.42,5.74
39.04,4.74,51.44,0.15,0.74,5.99
39.04,4.74,51.44,0.15,0.74,5.99
38.09,4.44,53.21,0.3,1.13,6.36
38.09,4.44,53.21,0.3,1.13,6.36
37.1,4.24,54.98,0.47,1.54,6.83
37.1,4.24,54.98,0.47,1.54,6.83
36.08,4.06,56.68,0.64,1.83,7.33
35.03,3.82,58.25,0.77,2.02,7.79
35.03,3.82,58.25,0.77,2.02,7.79
33.99,3.51,59.63,0.87,2.1,8.1
33.99,3.51,59.63,0.87,2.1,8.1
32.87,3.2,60.92,0.91,2.14,8.19
31.59,2.94,62.32,0.85,2.21,8.17
31.59,2.94,62.32,0.85,2.21,8.17
30.12,2.8,63.9,0.66,2.34,8.17
30.12,2.8,63.9,0.66,2.34,8.17
28.57,2.75,65.64,0.41,2.62,8.26
28.57,2.75,65.64,0.41,2.62,8.26
26.96,2.74,67.53,0.25,3.01,8.48
26.96,2.74,67.53,0.25,3.01,8.48
25.25,2.72,69.54,0.23,3.46,8.81
25.25,2.72,69.54,0.23,3.46,8.81
23.38,2.56,71.58,0.41,3.86,9.08
21.37,2.23,73.51,0.74,4.13,9.27
21.37,2.23,73.51,0.74,4.13,9.27
19.24,1.82,75.3,1.04,4.22,9.41
17.06,1.46,76.95,1.15,4.26,9.52
17.06,1.46,76.95,1.15,4.26,9.52
14.91,1.2,78.53,1.05,4.39,9.59
14.91,1.2,78.53,1.05,4.39,9.59
12.71,1.03,80.19,0.88,4.65,9.65
12.71,1.03,80.19,0.88,4.65,9.65
10.35,0.91,82.0,0.74,5.02,9.69
10.35,0.91,82.0,0.74,5.02,9.69
7.8,0.84,83.94,0.69,5.36,9.72
7.8,0.84,83.94,0.69,5.36,9.72
5.27,0.77,85.84,0.75,5.54,9.74
3.11,0.68,87.42,0.89,5.61,9.76
3.11,0.68,87.42,0.89,5.61,9.76
1.48,0.61,88.59,1.07,5.57,9.77
1.48,0.61,88.59,1.07,5.57,9.77
0.14,0.62,89.49,1.26,5.5,9.78
0.14,0.62,89.49,1.26,5.5,9.78
-1.18,179.27,90.29,1.43,5.45,9.79
-2.58,179.05,91.06,1.58,5.45,9.79
-2.58,179.05,91.06,1.58,5.45,9.79
-4.13,178.74,91.82,1.74,5.49,9.8
-5.6,178.39,92.44,1.91,5.53,9.8
-5.6,178.39,92.44,1.91,5.53,9.8
-6.77,178.01,92.8,2.09,5.52,9.8
-6.77,178.01,92.8,2.09,5.52,9.8
-7.35,177.62,92.79,2.25,5.37,9.8
-7.35,177.62,92.79,2.25,5.37,9.8
-7.0,177.22,92.29,2.36,5.11,9.8
-7.0,177.22,92.29,2.36,5.11,9.8
-5.84,176.81,91.4,2.42,4.83,9.8
-4.36,176.4,90.39,2.39,4.57,9.8
-4.36,176.4,90.39,2.39,4.57,9.8
-3.03,4.0,89.51,2.29,4.33,9.8
-3.03,4.0,89.51,2.29,4.33,9.8
-2.06,4.36,88.83,2.15,4.07,9.81
-1.44,4.71,88.35,2.03,3.84,9.81
-1.44,4.71,88.35,2.03,3.84,9.81
-1.03,5.05,87.99,1.93,3.65,9.81
-1.03,5.05,87.99,1.93,3.65,9.81
-0.69,5.38,87.66,1.79,3.57,9.81
-0.69,5.38,87.66,1.79,3.57,9.81
-0.31,5.66,87.35,1.55,3.58,9.81
-0.31,5.66,87.35,1.55,3.58,9.81
0.1,5.85,87.09,1.25,3.56,9.81
0.51,5.92,86.93,1.07,3.49,9.81
0.51,5.92,86.93,1.07,3.49,9.81
0.65,5.95,86.95,1.17,3.4,9.81
0.65,5.95,86.95,1.17,3.4,9.81
0.08,6.05,87.27,1.58,3.39,9.81
0.08,6.05,87.27,1.58,3.39,9.81
-1.51,6.32,87.93,2.17,3.53,9.81
-3.68,6.75,88.7,2.74,3.78,9.81
-3.68,6.75,88.7,2.74,3.78,9.81
-5.51,7.31,89.23,3.12,4.05,9.81
-5.51,7.31,89.23,3.12,4.05,9.81
-6.5,7.96,89.36,3.21,4.27,9.81
-6.5,7.96,89.36,3.21,4.27,9.81
-6.68,8.6,89.11,3.0,4.39,9.81
-6.21,9.17,88.53,2.58,4.48,9.81
-6.21,9.17,88.53,2.58,4.48,9.81
-5.15,9.64,87.63,2.04,4.55,9.81
-3.63,9.95,86.42,1.44,4.56,9.81
-3.63,9.95,86.42,1.44,4.56,9.81
-1.67,10.09,84.9,0.85,4.51,9.81
-1.67,10.09,84.9,0.85,4.51,9.81
0.73,10.02,83.06,0.31,4.44,9.81
0.73,10.02,83.06,0.31,4.44,9.81
3.45,9.77,80.97,-0.13,4.33,9.76
6.25,9.37,78.8,-0.44,4.17,9.47
6.25,9.37,78.8,-0.44,4.17,9.47
8.94,8.9,76.71,-0.6,4.01,8.99
8.94,8.9,76.71,-0.6,4.01,8.99
11.47,8.43,74.76,-0.66,3.83,8.45
11.47,8.43,74.76,-0.66,3.83,8.45
13.83,8.01,72.98,-0.65,3.64,7.94
16.02,7.68,71.38,-0.58,3.48,7.52
18.11,7.42,69.91,-0.47,3.33,7.19
20.11,7.2,68.55,-0.35,3.22,6.94
22.01,6.98,67.29,-0.21,3.12,6.75
22.01,6.98,67.29,-0.21,3.12,6.75
23.77,6.73,66.14,-0.06,3.04,6.6
25.38,6.45,65.11,0.09,2.95,6.49
25.38,6.45,65.11,0.09,2.95,6.49
26.8,6.15,64.21,0.26,2.87,6.42
26.8,6.15,64.21,0.26,2.87,6.42
28.03,5.85,63.45,0.45,2.8,6.4
29.1,5.56,62.8,0.65,2.75,6.41
29.1,5.56,62.8,0.65,2.75,6.41
29.98,5.31,62.25,0.86,2.7,6.47
29.98,5.31,62.25,0.86,2.7,6.47
30.66,5.12,61.81,1.06,2.66,6.58
30.66,5.12,61.81,1.06,2.66,6.58
31.19,4.99,61.46,1.24,2.65,6.73
31.56,4.93,61.13,1.36,2.66,6.9
31.56,4.93,61.13,1.36,2.66,6.9
31.8,4.9,60.84,1.41,2.67,7.09
31.8,4.9,60.84,1.41,2.67,7.09
31.94,4.89,60.56,1.39,2.68,7.3
31.94,4.89,60.56,1.39,2.68,7.3
32.02,4.89,60.29,1.32,2.69,7.55
32.08,4.91,60.0,1.23,2.69,7.82
32.08,4.91,60.0,1.23,2.69,7.82
32.22,4.94,59.61,1.09,2.69,8.06
32.22,4.94,59.61,1.09,2.69,8.06
32.46,5.0,59.15,0.93,2.69,8.19
32.46,5.0,59.15,0.93,2.69,8.19
32.77,5.07,58.66,0.74,2.68,8.26
33.56,5.26,57.75,0.4,2.64,8.29
34.02,5.39,57.38,0.29,2.63,8.32
34.51,5.52,57.04,0.22,2.64,8.38
35.06,5.65,56.73,0.19,2.69,8.46
35.06,5.65,56.73,0.19,2.69,8.46
35.67,5.77,56.43,0.19,2.74,8.56
35.67,5.77,56.43,0.19,2.74,8.56
36.31,5.87,56.15,0.22,2.78,8.68
36.31,5.87,56.15,0.22,2.78,8.68
37.01,5.96,55.86,0.29,2.82,8.79
37.74,6.04,55.56,0.41,2.87,8.91
37.74,6.04,55.56,0.41,2.87,8.91
38.49,6.1,55.24,0.56,2.92,9.01
39.23,6.15,54.88,0.71,2.95,9.1
39.23,6.15,54.88,0.71,2.95,9.1
39.94,6.19,54.49,0.85,3.0,9.16
39.94,6.19,54.49,0.85,3.0,9.16
40.61,6.22,54.09,0.98,3.04,9.21
40.61,6.22,54.09,0.98,3.04,9.21
41.22,6.23,53.66,1.09,3.09,9.24
41.22,6.23,53.66,1.09,3.09,9.24
41.81,6.2,53.18,1.19,3.12,9.25
42.36,6.17,52.65,1.23,3.12,9.22
42.36,6.17,52.65,1.23,3.12,9.22
42.88,6.14,52.11,1.22,3.09,9.16
42.88,6.14,52.11,1.22,3.09,9.16
43.38,6.13,51.55,1.18,3.06,9.09
43.38,6.13,51.55,1.18,3.06,9.09
43.88,6.13,50.98,1.15,3.02,8.99
43.88,6.13,50.98,1.15,3.02,8.99
44.38,6.13,50.41,1.12,2.99,8.88
44.85,6.15,49.87,1.11,2.95,8.76
44.85,6.15,49.87,1.11,2.95,8.76
45.29,6.18,49.34,1.1,2.9,8.63
45.29,6.18,49.34,1.1,2.9,8.63
45.7,6.21,48.84,1.08,2.87,8.51
45.7,6.21,48.84,1.08,2.87,8.51
46.08,6.26,48.37,1.05,2.85,8.4
46.08,6.26,48.37,1.05,2.85,8.4
46.42,6.27,47.94,1.0,2.84,8.31
46.72,6.27,47.55,0.96,2.82,8.26
46.72,6.27,47.55,0.96,2.82,8.26
47.02,6.24,47.19,0.92,2.82,8.24
47.02,6.24,47.19,0.92,2.82,8.24
47.3,6.19,46.85,0.9,2.82,8.23
47.3,6.19,46.85,0.9,2.82,8.23
47.59,6.13,46.53,0.91,2.82,8.24
47.59,6.13,46.53,0.91,2.82,8.24
47.88,6.06,46.2,0.93,2.82,8.26
48.14,6.02,45.89,0.96,2.82,8.27
48.14,6.02,45.89,0.96,2.82,8.27
48.41,6.01,45.59,1.0,2.82,8.28
48.41,6.01,45.59,1.0,2.82,8.28
48.65,6.03,45.3,1.04,2.82,8.29
48.65,6.03,45.3,1.04,2.82,8.29
48.86,6.07,45.03,1.08,2.83,8.31
48.86,6.07,45.03,1.08,2.83,8.31
49.04,6.14,44.78,1.1,2.84,8.35
49.21,6.2,44.52,1.11,2.87,8.39
49.21,6.2,44.52,1.11,2.87,8.39
49.33,6.25,44.27,1.09,2.89,8.45
49.33,6.25,44.27,1.09,2.89,8.45
49.43,6.27,44.02,1.06,2.9,8.48
49.51,6.26,43.77,1.02,2.92,8.51
49.51,6.26,43.77,1.02,2.92,8.51
49.58,6.23,43.52,0.97,2.93,8.52
49.58,6.23,43.52,0.97,2.93,8.52
49.64,6.18,43.29,0.93,2.95,8.55
49.64,6.18,43.29,0.93,2.95,8.55
49.7,6.13,43.07,0.89,2.97,8.59
49.7,6.13,43.07,0.89,2.97,8.59
49.77,6.08,42.85,0.86,3.0,8.65
49.77,6.08,42.85,0.86,3.0,8.65
49.86,6.03,42.6,0.85,3.02,8.72
49.97,5.98,42.31,0.84,3.03,8.78
49.97,5.98,42.31,0.84,3.03,8.78
50.11,5.93,41.99,0.83,3.04,8.8
50.11,5.93,41.99,0.83,3.04,8.8
50.26,5.9,41.66,0.83,3.06,8.8
50.42,5.88,41.32,0.83,3.06,8.8
50.42,5.88,41.32,0.83,3.06,8.8
50.58,5.88,40.95,0.82,3.05,8.78
50.58,5.88,40.95,0.82,3.05,8.78
50.76,5.88,40.58,0.81,3.05,8.74
50.76,5.88,40.58,0.81,3.05,8.74
50.94,5.87,40.21,0.79,3.04,8.69
50.94,5.87,40.21,0.79,3.04,8.69
51.12,5.85,39.85,0.77,3.02,8.63
51.3,5.81,39.5,0.77,3.0,8.58
51.3,5.81,39.5,0.77,3.0,8.58
51.46,5.78,39.18,0.78,2.99,8.53
51.46,5.78,39.18,0.78,2.99,8.53
51.63,5.73,38.87,0.81,2.97,8.5
51.63,5.73,38.87,0.81,2.97,8.5
51.78,5.66,38.58,0.84,2.95,8.47
51.9,5.6,38.28,0.88,2.95,8.43
51.9,5.6,38.28,0.88,2.95,8.43
52.0,5.54,38.02,0.9,2.94,8.41
52.08,5.49,37.77,0.9,2.94,8.4
52.08,5.49,37.77,0.9,2.94,8.4
52.15,5.45,37.52,0.89,2.94,8.42
52.15,5.45,37.52,0.89,2.94,8.42
52.24,5.42,37.27,0.88,2.93,8.43
52.24,5.42,37.27,0.88,2.93,8.43
52.31,5.36,37.01,0.87,2.93,8.42
52.31,5.36,37.01,0.87,2.93,8.42
52.38,5.27,36.75,0.86,2.93,8.39
52.41,5.16,36.52,0.85,2.92,8.36
52.41,5.16,36.52,0.85,2.92,8.36
52.43,5.03,36.31,0.83,2.91,8.33
52.43,5.03,36.31,0.83,2.91,8.33
52.45,4.9,36.14,0.8,2.9,8.31
52.47,4.77,35.99,0.78,2.91,8.31
52.47,4.77,35.99,0.78,2.91,8.31
52.48,4.67,35.85,0.77,2.92,8.34
52.48,4.67,35.85,0.77,2.92,8.34
52.49,4.58,35.72,0.75,2.94,8.38
52.49,4.58,35.72,0.75,2.94,8.38
52.52,4.49,35.58,0.73,2.97,8.44
52.52,4.49,35.58,0.73,2.97,8.44
52.55,4.42,35.43,0.71,2.98,8.48
52.6,4.34,35.25,0.7,3.01,8.53
52.6,4.34,35.25,0.7,3.01,8.53
52.67,4.28,35.06,0.7,3.04,8.56
52.67,4.28,35.06,0.7,3.04,8.56
52.74,4.24,34.86,0.69,3.05,8.57
52.83,4.19,34.66,0.69,3.06,8.58
