yaw,pitch,roll,accelx,accely,accelz
118.78,-3.04,24.35,-0.62,4.59,9.81
118.99,-3.17,24.61,-0.57,4.59,9.81
119.03,-2.34,24.46,-0.4,4.4,9.81
118.29,-2.82,23.53,-1.27,4.21,9.81
119.73,-3.35,22.43,-0.78,4.24,9.81
121.3,-3.48,20.71,-0.76,4.3,9.81
123.51,-2.56,18.23,-0.65,4.31,9.81
125.63,0.65,15.14,-0.06,4.2,9.81
126.14,3.73,13.42,-0.46,4.0,9.81
126.47,5.97,12.54,-0.82,3.83,9.81
126.62,7.08,11.63,-0.51,3.74,9.81
125.25,5.81,10.93,-0.8,3.69,9.81
124.19,5.22,11.93,-1.35,3.71,9.81
123.51,5.07,15.92,-1.17,4.11,9.81
123.04,1.82,21.23,-1.99,4.19,9.81
126.93,1.53,26.1,-1.56,4.25,9.81
132.27,1.19,28.91,0.2,4.25,9.81
134.67,-0.74,29.89,1.06,4.43,9.81
134.77,-0.21,30.39,1.0,4.41,9.81
132.87,1.7,28.97,0.15,4.43,9.81
130.65,3.22,26.65,-0.37,4.41,9.81
128.29,3.3,24.24,-0.46,4.29,9.81
125.97,3.21,21.88,-0.59,4.29,9.81
124.46,4.21,20.79,-0.82,4.1,9.81
123.77,4.23,20.25,-1.2,3.95,9.81
124.93,3.72,20.66,-0.92,3.95,9.81
126.88,2.41,22.0,-0.39,4.08,9.81
128.97,0.98,24.23,-0.02,4.19,9.81
130.53,-0.34,26.39,0.19,4.24,9.81
131.3,-1.57,27.66,0.22,4.26,9.81
130.86,-1.93,27.19,0.25,4.35,9.81
130.18,-0.32,25.8,-0.08,4.28,9.81
129.28,0.69,24.37,-0.23,4.24,9.81
128.31,0.68,23.43,-0.35,4.21,9.81
127.54,0.56,22.81,-0.46,4.18,9.81
127.25,0.68,22.57,-0.52,4.13,9.81
127.43,0.37,22.84,-0.56,4.12,9.81
128.04,-0.14,23.43,-0.38,4.14,9.81
128.74,-0.57,23.99,-0.26,4.17,9.81
129.49,-0.73,24.56,-0.11,4.2,9.81
129.9,-0.73,24.95,-0.01,4.21,9.81
129.96,-0.42,25.05,-0.06,4.25,9.81
129.79,-0.33,24.82,-0.17,4.24,9.81
129.54,-0.36,24.38,-0.18,4.23,9.81
129.2,-0.25,23.86,-0.21,4.23,9.81
128.94,-0.1,23.57,-0.28,4.21,9.81
128.81,-0.21,23.51,-0.35,4.21,9.81
128.92,-0.42,23.62,-0.31,4.21,9.81
129.1,-0.51,23.74,-0.26,4.21,9.81
129.34,-0.53,23.83,-0.18,4.22,9.81
129.52,-0.55,23.94,-0.12,4.22,9.81
129.56,-0.52,23.98,-0.14,4.23,9.81
129.55,-0.45,23.93,-0.18,4.23,9.81
129.49,-0.42,23.83,-0.18,4.24,9.81
129.42,-0.31,23.79,-0.2,4.23,9.81
129.4,-0.23,23.8,-0.25,4.25,9.81
129.43,-0.26,23.77,-0.26,4.22,9.81
129.6,-0.16,23.7,-0.19,4.22,9.81
129.72,-0.1,23.63,-0.12,4.24,9.81
129.77,-0.01,23.61,-0.08,4.22,9.81
