yaw,pitch,roll,accelx,accely,accelz
-36.47,9.69,31.67,1.17,1.9,9.8
-36.48,9.85,32.38,1.03,2.03,9.81
-37.02,9.85,31.74,1.04,2.02,9.81
-37.97,9.63,29.93,0.92,2.05,9.81
-38.99,9.34,27.17,0.99,2.1,9.75
-40.17,8.79,24.06,0.87,2.18,9.47
-40.86,8.0,21.13,0.65,2.15,9.43
-40.91,6.86,18.42,0.72,2.04,9.72
-40.32,5.87,14.35,0.89,2.0,9.77
-39.62,5.74,10.43,2.45,1.87,9.77
-41.89,5.21,5.74,3.15,2.1,9.57
-46.92,3.9,1.87,2.74,2.22,8.88
-53.21,2.4,-0.67,1.9,2.31,8.44
-59.49,1.29,-1.3,1.03,2.08,7.72
-64.63,0.93,1.04,0.3,2.09,7.92
-67.84,3.39,4.86,-0.09,2.25,8.03
-68.8,6.92,10.76,-0.31,2.52,8.3
-67.28,10.42,17.99,-0.19,2.82,8.89
-64.17,12.59,25.93,-0.02,2.88,9.52
-60.03,12.61,32.71,-0.2,2.78,9.76
-55.47,10.72,35.76,0.1,2.42,9.8
-51.63,8.14,34.04,0.66,2.38,9.8
-48.22,5.68,29.78,1.04,2.49,9.81
-44.81,4.37,24.37,1.38,2.48,9.81
-41.59,4.08,19.01,1.52,2.83,9.81
-38.98,4.12,12.87,1.52,2.83,9.81
-37.02,4.54,6.66,1.79,2.69,9.78
-36.42,4.3,0.98,1.68,2.52,9.56
-36.75,3.29,-3.87,1.35,2.28,9.06
-37.57,2.31,-7.46,0.96,1.97,8.2
-38.48,2.25,-8.83,0.52,1.76,7.58
-38.53,2.66,-7.39,0.56,1.76,7.31
-38.26,4.43,-3.3,0.98,1.94,7.25
-38.52,6.6,3.89,1.23,2.44,7.68
-38.94,8.64,13.41,1.29,3.04,8.71
-39.01,10.28,23.45,1.0,3.46,9.59
-38.12,11.33,32.16,0.71,3.39,9.77
-36.45,11.51,37.56,0.51,2.98,9.8
-34.96,10.91,38.63,0.79,2.53,9.81
-34.35,10.29,36.61,1.07,2.23,9.81
-34.43,9.62,33.5,1.12,2.17,9.71
-34.65,9.21,30.12,1.04,2.18,9.65
-35.07,8.71,26.34,0.91,2.35,9.78
-35.35,7.92,21.39,0.78,2.62,9.8
-35.24,7.08,15.23,0.83,2.91,9.81
-34.75,6.64,7.62,1.12,3.22,9.81
-34.11,5.55,0.21,1.19,3.11,9.81
-33.3,3.91,-6.75,1.13,2.86,9.31
-32.12,2.89,-12.2,1.21,2.27,8.59
-31.33,2.7,-16.07,1.35,1.77,7.84
-31.43,3.37,-18.05,1.44,1.35,7.03
-33.15,3.98,-16.61,1.1,1.25,6.28
-35.35,4.65,-10.21,0.76,1.76,6.84
-36.52,6.43,-0.18,1.12,2.53,7.69
-36.78,8.48,12.74,1.4,3.53,8.92
-35.92,10.4,26.52,1.66,4.07,9.67
-35.58,11.6,37.83,1.36,3.95,9.78
-36.37,11.78,42.99,0.59,3.28,9.8
-37.31,11.02,43.51,0.41,2.71,9.81
-38.34,10.2,41.53,0.62,2.46,9.8
