yaw,pitch,roll,accelx,accely,accelz
171.82,10.03,7.54,1.69,0.58,9.81
171.76,8.89,6.69,0.78,0.61,9.81
173.3,6.58,4.52,-0.05,0.52,9.81
176.36,4.86,2.37,0.39,0.74,9.81
179.39,4.07,1.91,0.19,0.83,9.81
-176.56,3.44,2.26,-0.08,0.97,9.81
-171.03,1.8,2.14,-0.24,1.19,9.81
-164.18,-0.28,2.16,-0.63,1.48,9.81
-155.45,-2.1,1.91,-1.06,1.87,9.81
-144.51,-2.22,1.96,-0.48,2.53,9.81
-132.8,-2.6,1.7,0.5,2.99,9.81
-121.02,-2.54,0.48,2.45,2.91,9.81
-112.84,-1.36,-0.15,2.88,2.22,9.81
-106.38,-3.09,-1.28,2.8,1.48,9.81
-102.46,-0.62,-0.52,3.12,0.98,9.81
-101.02,-0.56,-0.71,2.65,0.42,9.81
-101.51,1.62,-0.2,2.2,0.07,9.81
-103.0,2.94,1.29,2.57,0.15,9.81
-106.93,2.72,3.96,2.24,0.67,9.81
-112.45,1.96,4.98,0.89,0.66,9.81
-117.4,2.17,5.05,0.08,0.78,9.81
-121.86,2.89,4.21,0.3,1.26,9.81
-126.73,5.95,2.25,0.71,1.64,9.81
-132.42,2.79,-2.65,0.13,1.81,9.81
-138.41,2.85,-7.4,-0.89,1.34,9.81
-142.24,-2.13,-13.04,-1.74,0.96,9.81
-145.54,-2.16,-19.15,-1.32,0.25,9.81
-148.08,-1.87,-23.91,-0.93,-0.19,9.81
-150.5,-1.16,-27.7,-1.02,-0.9,9.72
-152.11,0.91,-30.54,-0.86,-1.67,9.14
-152.65,2.57,-32.09,-0.01,-1.98,9.08
-153.52,3.17,-33.08,0.03,-2.36,8.86
-153.86,3.8,-32.99,0.45,-2.63,8.82
-154.53,3.44,-32.14,0.29,-3.03,8.81
-154.94,2.84,-30.03,0.23,-3.23,9.18
-154.87,4.8,-26.92,0.41,-2.76,9.13
-153.85,7.88,-22.46,1.08,-2.04,9.68
-152.93,11.36,-18.99,1.85,-1.99,9.32
-153.28,14.49,-13.75,2.41,-1.49,9.36
-155.81,19.6,-6.9,2.34,-0.66,9.74
-159.41,19.67,0.68,2.1,0.05,9.8
-163.78,22.29,10.82,2.05,1.15,9.8
-168.46,22.89,20.27,2.56,2.03,9.81
-174.79,23.35,30.19,1.66,2.75,9.81
-179.66,22.18,38.77,2.35,3.13,9.81
175.56,22.08,45.43,2.01,3.43,9.81
173.45,21.56,46.05,2.62,3.03,9.81
171.26,21.0,42.24,1.96,2.32,9.81
170.74,19.41,36.79,0.64,2.01,9.81
172.23,18.2,31.23,1.22,1.97,9.81
173.56,17.54,27.63,1.47,2.03,9.53
174.56,16.56,26.82,1.79,2.21,9.63
175.18,15.82,26.83,2.29,2.3,9.78
175.05,15.31,27.02,2.35,2.29,9.8
174.66,15.23,26.58,2.11,2.22,9.81
174.8,14.93,24.36,1.77,2.12,9.81
175.52,14.63,21.72,1.78,2.11,9.81
176.14,14.41,20.05,1.94,2.12,9.81
176.58,14.21,19.47,1.93,2.16,9.81
176.97,13.87,19.46,2.17,2.18,9.81
