yaw,pitch,roll,accelx,accely,accelz
100.68,4.04,-11.19,-1.38,1.51,9.62
101.79,1.54,-13.28,-1.58,1.6,9.78
103.62,-0.6,-16.05,-1.66,1.18,9.8
105.09,-0.63,-18.69,-1.68,0.59,9.71
107.71,-0.94,-21.16,-1.38,0.24,9.73
110.61,-0.75,-23.7,-1.08,-0.17,9.61
113.95,-1.1,-26.31,-0.62,-0.51,9.47
116.87,-2.24,-28.72,-0.84,-0.81,9.4
119.69,-3.03,-31.49,-0.88,-1.09,9.08
122.74,-3.74,-34.54,-1.13,-1.21,8.67
127.25,-3.97,-39.42,-0.59,-1.9,7.51
129.4,-4.05,-42.05,-0.89,-2.69,6.83
129.95,-4.62,-41.8,-1.62,-2.89,7.74
132.24,-4.16,-42.27,-1.43,-3.13,7.57
134.84,-3.6,-41.85,-1.31,-3.24,7.74
137.53,-1.96,-41.12,-0.93,-3.23,7.98
140.53,-0.19,-41.05,-0.4,-3.26,7.76
142.57,1.1,-40.7,-0.09,-3.56,7.32
143.17,1.43,-39.09,-0.37,-3.58,7.63
143.96,1.5,-37.54,-0.06,-3.51,7.48
144.37,0.44,-35.25,-0.18,-3.41,7.73
144.21,0.11,-32.62,-0.23,-3.38,7.79
144.07,-0.3,-29.65,-0.3,-3.28,8.08
144.01,-0.68,-26.75,-0.18,-3.04,8.48
143.99,-1.18,-24.37,0.18,-2.9,8.37
142.92,-2.39,-21.82,0.01,-2.68,8.4
141.37,-3.08,-19.0,-0.22,-2.44,8.52
139.68,-3.55,-16.14,-0.31,-2.22,8.16
137.61,-3.52,-12.07,-0.55,-1.99,8.55
135.65,-3.97,-8.32,-0.83,-1.8,8.64
133.73,-3.22,-3.63,-1.09,-1.38,8.83
132.41,-2.69,1.18,-0.84,-0.9,8.77
131.15,-2.24,6.9,-1.28,-0.29,8.98
130.79,-2.73,12.91,-1.49,0.35,9.59
131.58,-3.4,18.55,-1.41,0.9,9.57
132.89,-4.32,24.53,-1.4,1.67,9.66
134.83,-5.87,30.75,-1.36,2.47,9.46
137.33,-6.66,37.06,-1.4,3.12,9.6
139.24,-8.11,42.37,-2.12,3.64,9.69
142.52,-9.52,46.42,-2.2,4.0,9.15
147.64,-10.01,50.5,-2.05,4.3,9.58
150.93,-12.47,52.19,-2.3,4.41,9.24
154.88,-13.84,52.41,-2.47,4.48,9.04
159.41,-15.36,51.04,-2.45,4.39,8.71
163.91,-16.32,48.56,-2.22,4.42,8.73
167.77,-17.09,44.93,-2.18,4.33,8.87
171.1,-17.67,40.15,-1.84,4.25,9.17
173.47,-16.5,34.46,-1.46,3.91,8.96
175.36,-14.59,29.04,-1.21,3.6,8.88
176.49,-11.95,24.21,-0.74,3.21,9.05
176.38,-9.57,19.58,-0.8,2.95,9.24
175.68,-7.21,14.53,-1.04,2.61,9.09
174.99,-5.19,9.76,-1.24,2.17,8.97
174.57,-2.53,5.39,-0.99,1.69,8.85
173.7,-0.43,1.8,-0.83,1.37,8.97
172.35,0.56,-1.64,-0.74,1.07,8.89
170.28,2.11,-4.39,-0.65,0.85,9.38
167.58,3.6,-7.71,-0.61,0.62,9.34
165.15,3.34,-11.26,-0.41,0.13,8.87
162.52,4.09,-13.06,-0.69,-0.26,8.9
