yaw,pitch,roll,accelx,accely,accelz
-73.38,-12.24,13.99,-1.63,2.31,8.29
-74.16,-12.51,14.82,-2.12,3.38,7.52
-75.09,-12.99,15.57,-2.28,3.54,7.31
-75.62,-13.45,16.69,-2.3,3.59,7.39
-75.88,-13.88,17.83,-2.23,3.61,7.53
-76.11,-14.34,18.9,-2.15,3.65,7.61
-76.34,-14.71,19.89,-2.12,3.69,7.64
-76.61,-15.08,20.72,-2.12,3.67,7.68
-76.84,-15.39,21.37,-2.13,3.67,7.69
-76.98,-15.55,21.88,-2.12,3.67,7.7
-77.05,-15.59,22.22,-2.07,3.68,7.71
-77.17,-15.56,22.36,-2.08,3.68,7.69
-77.33,-15.48,22.36,-2.11,3.67,7.62
-77.49,-15.39,22.31,-2.11,3.66,7.58
-77.66,-15.33,22.32,-2.13,3.65,7.73
-77.58,-14.85,21.89,-1.98,3.68,8.1
-77.32,-13.51,20.99,-1.98,3.69,8.84
-77.32,-12.04,18.61,-1.46,3.69,8.71
-79.12,-12.16,15.74,-1.38,3.61,8.78
-81.93,-13.87,11.98,-1.68,3.37,8.45
-84.57,-15.82,8.62,-1.97,3.16,8.32
-86.59,-16.79,5.82,-2.09,2.95,8.07
-88.36,-17.67,3.76,-2.11,2.84,8.18
-90.14,-18.75,1.84,-2.02,2.74,8.08
-92.22,-19.86,0.46,-1.96,2.61,7.61
-94.91,-20.01,0.56,-2.32,2.42,6.89
-97.2,-19.78,2.98,-2.61,2.41,6.48
-98.54,-19.94,7.34,-3.12,2.41,5.98
-96.0,-14.17,16.69,-5.02,3.22,6.15
-80.07,-3.52,27.28,-2.81,5.08,8.52
-67.93,-4.7,30.92,-0.97,5.41,8.75
-59.92,-7.39,32.93,-1.56,4.93,8.06
-48.95,-6.74,35.18,-2.32,4.67,9.33
-38.65,-5.9,33.51,-1.42,4.64,9.73
-32.75,-5.59,29.16,-0.43,3.99,9.59
-30.5,-6.31,23.63,-0.35,3.24,9.76
-30.36,-7.36,17.09,-0.66,2.5,9.44
-29.96,-6.59,11.39,-0.73,2.01,9.46
-29.78,-3.18,6.47,-0.75,1.71,9.25
-29.86,0.8,2.5,-0.42,1.61,9.06
-31.63,4.62,-0.75,0.16,1.49,9.01
-35.76,6.15,-4.36,-0.02,1.33,8.57
-42.55,6.0,-7.18,-0.77,1.2,8.18
-49.91,4.12,-8.21,-1.56,1.13,7.87
-56.7,3.02,-6.78,-1.63,1.16,7.67
-63.11,-0.91,-3.83,-2.14,1.44,8.65
-68.03,-4.76,-0.48,-2.12,1.51,8.28
-72.33,-6.12,4.15,-2.68,1.71,8.49
-73.93,-5.15,8.38,-2.62,1.91,6.88
-72.16,-4.81,16.57,-2.91,2.73,6.8
-65.94,-5.81,27.21,-2.27,4.14,7.66
-57.5,-8.98,37.73,-1.93,5.28,8.6
-48.73,-13.11,46.33,-1.76,5.89,8.56
-42.17,-17.83,54.01,-2.09,5.99,9.17
-36.95,-21.67,59.16,-2.02,5.52,9.59
-33.99,-24.1,60.21,-1.4,5.0,9.77
-37.59,-24.72,57.21,-0.73,4.64,9.15
-45.63,-24.39,53.19,-0.92,4.29,8.07
-52.88,-23.45,49.4,-1.08,4.15,7.56
-58.61,-21.7,45.9,-1.33,4.24,7.57
