yaw,pitch,roll,accelx,accely,accelz
-25.62,-2.05,-12.0,-1.76,-1.58,9.24
-25.0,-3.74,-12.8,-2.42,-1.59,8.59
-23.59,-3.87,-11.79,-2.2,-1.6,8.65
-21.49,-5.25,-10.56,-2.62,-1.34,9.56
-18.33,-5.67,-10.1,-2.07,-1.27,9.51
-14.82,-6.3,-9.65,-1.87,-1.14,9.21
-10.37,-7.93,-9.18,-1.21,-0.85,9.69
-6.94,-8.81,-9.38,-1.09,-1.03,9.57
-3.82,-9.1,-9.06,-1.47,-1.18,9.52
0.07,-8.63,-9.15,-1.14,-1.16,8.89
4.76,-9.36,-9.06,-0.79,-1.13,7.87
10.32,-9.27,-5.21,0.59,-0.72,9.28
12.05,-7.89,-4.03,0.78,-0.59,9.72
11.64,-8.2,-7.31,0.46,-1.03,9.32
10.52,-7.23,-8.2,-0.43,-1.15,8.52
10.29,-4.79,-7.74,-0.38,-1.03,7.84
10.08,-3.08,-6.56,0.2,-0.97,7.58
8.31,-2.46,-4.81,-0.56,-0.85,7.12
7.01,-3.38,-1.79,-0.83,-0.34,6.63
6.03,-4.2,3.74,-1.13,0.3,7.44
5.34,-5.8,10.75,-1.66,1.09,9.2
5.23,-7.13,17.19,-1.52,1.68,9.7
4.21,-5.71,22.4,-1.28,1.84,9.79
3.52,-4.98,27.23,-1.53,1.97,9.8
3.33,-2.28,30.18,-1.34,2.49,9.81
4.21,-1.34,28.9,0.12,2.26,9.81
3.43,1.16,28.01,1.89,2.31,9.81
-0.02,3.32,26.91,2.32,2.6,9.71
-5.62,5.75,26.59,2.22,3.0,9.57
-11.76,7.38,25.36,1.36,3.18,9.11
-17.37,8.54,23.81,1.13,3.27,8.48
-23.87,11.43,23.51,0.82,3.35,8.31
-30.4,11.24,23.1,0.44,3.58,8.7
-37.68,10.83,22.18,-0.7,3.59,9.56
-42.93,8.26,19.85,-0.86,3.34,8.75
-47.17,6.55,19.52,-0.36,3.18,8.34
-51.39,4.2,19.96,-0.49,3.28,7.99
-56.9,2.16,21.27,-0.87,2.96,8.55
-63.35,-0.69,21.47,-3.32,2.06,9.58
-63.8,-4.35,20.53,-3.17,1.95,9.77
-60.49,-7.61,20.47,-1.07,2.58,9.8
-58.52,-8.37,19.43,-0.5,3.41,9.81
-57.8,-10.3,15.72,-0.02,3.74,9.81
-58.56,-12.38,11.12,-0.44,2.87,9.81
-58.91,-14.51,6.97,-1.37,2.32,9.81
-57.26,-13.97,1.61,-1.75,2.04,9.78
-53.57,-12.94,-5.09,-0.52,1.7,8.94
-51.43,-8.81,-10.36,0.24,1.01,7.8
-49.92,-7.57,-13.65,-0.13,0.41,7.77
-49.27,-6.29,-16.59,-0.35,-0.13,7.92
-48.87,-7.25,-19.92,-0.74,-0.85,7.53
-49.01,-9.56,-22.82,-1.47,-1.62,6.88
-49.71,-12.05,-23.01,-2.66,-1.89,6.99
-48.9,-14.02,-21.3,-2.81,-1.75,7.9
-46.51,-15.19,-19.41,-2.53,-1.49,8.46
-43.22,-14.7,-16.92,-2.3,-1.31,9.27
-38.2,-14.06,-15.77,-1.6,-1.0,9.15
-32.87,-12.64,-13.23,-0.71,-0.78,9.59
-28.27,-9.34,-11.21,-0.38,-0.61,9.77
-23.31,-6.42,-9.6,0.59,-0.49,9.78
