yaw,pitch,roll,accelx,accely,accelz
24.61,-4.18,-8.79,-0.21,-1.41,9.81
24.03,-4.8,-8.02,-0.66,-1.52,9.81
22.81,-4.97,-8.21,-1.94,-1.38,9.81
24.53,-0.55,-10.96,-0.68,-1.48,9.81
25.55,0.6,-12.78,0.25,-1.67,9.81
25.96,-0.39,-12.87,-0.27,-1.85,9.81
27.03,-1.88,-13.2,-0.76,-1.76,9.81
28.6,-1.26,-13.96,-0.48,-2.08,9.81
31.14,-2.95,-13.93,-0.14,-2.01,9.81
32.95,-4.34,-13.29,-0.11,-1.94,9.81
33.53,-6.03,-11.45,-0.49,-1.77,9.81
34.17,-5.28,-9.45,-0.67,-1.68,9.81
34.83,-3.64,-8.43,-0.53,-1.63,9.81
35.19,-2.72,-7.81,0.09,-1.6,9.81
34.47,-3.39,-6.66,-0.51,-1.53,9.81
34.26,-3.12,-4.81,-0.45,-1.38,9.81
34.2,-4.1,-4.05,-0.64,-1.29,9.81
33.95,-5.39,-3.88,-0.98,-1.34,9.81
33.84,-5.4,-3.93,-0.81,-1.1,9.81
33.76,-5.67,-4.53,-0.87,-0.95,9.81
33.67,-6.17,-6.31,-0.69,-1.0,9.81
33.73,-6.27,-7.31,-0.61,-1.27,9.81
33.71,-6.46,-6.42,-0.44,-1.22,9.81
33.17,-5.62,-3.56,-0.46,-1.05,9.81
32.35,-4.74,-0.1,-0.85,-0.85,9.81
31.89,-5.21,0.48,-1.15,-0.86,9.81
31.73,-5.23,-0.22,-0.98,-0.85,9.81
31.29,-5.29,-0.08,-1.11,-0.37,9.81
31.03,-4.99,-0.19,-0.97,-0.18,9.81
31.05,-4.64,-1.09,-0.71,-0.17,9.81
30.9,-4.36,-1.66,-0.7,-0.48,9.81
30.83,-4.63,-2.14,-1.39,-0.57,9.81
31.16,-3.79,-4.27,-0.87,-0.12,9.81
30.67,-2.19,-8.11,-0.13,0.04,9.81
29.9,-1.74,-11.55,0.35,-0.08,9.81
28.26,-3.23,-15.97,-0.24,-0.51,9.81
26.88,-3.97,-20.09,-0.75,-1.0,9.81
26.17,-4.45,-24.16,-0.48,-1.51,9.81
25.34,-3.99,-27.84,-0.47,-1.99,9.81
24.35,-3.53,-32.17,-0.6,-2.47,9.81
23.06,-2.0,-36.51,-0.72,-3.01,9.04
22.67,-1.25,-39.04,-0.45,-3.38,8.91
22.63,-0.93,-40.08,-0.72,-3.63,9.15
23.23,-0.57,-41.11,-0.63,-3.82,9.23
24.22,0.42,-42.03,-0.38,-3.94,8.56
25.61,1.66,-41.67,-0.02,-3.86,8.4
27.0,2.6,-40.41,-0.1,-4.04,8.41
28.78,3.89,-38.65,-0.07,-4.14,8.49
31.15,5.31,-36.37,0.41,-4.14,8.66
33.27,6.44,-33.52,0.41,-3.9,8.58
35.85,7.3,-30.02,0.62,-3.73,8.91
38.55,8.42,-25.89,0.85,-3.45,8.84
41.27,10.69,-21.02,1.27,-3.07,9.34
43.3,10.59,-15.47,2.07,-2.53,9.66
43.84,12.22,-9.23,1.65,-1.99,9.78
44.05,10.6,-3.91,1.27,-1.94,9.8
44.55,8.97,0.19,1.23,-1.63,9.81
44.81,7.81,4.81,0.94,-1.17,9.81
45.83,6.79,7.33,1.38,-0.91,9.81
46.5,5.92,10.03,1.22,-0.65,9.81
