yaw,pitch,roll,accelx,accely,accelz
178.17,5.21,8.04,0.26,2.67,9.77
-174.09,17.64,8.65,2.21,2.82,9.8
-166.35,25.34,6.67,4.15,2.53,9.81
-158.51,30.7,-0.16,4.66,2.76,9.81
-149.57,39.11,-8.67,6.18,2.92,9.81
-142.96,46.33,-19.85,6.96,3.37,9.53
-139.9,50.09,-34.46,5.9,3.69,8.53
-137.45,51.73,-51.97,4.54,3.05,5.86
-135.67,51.93,-67.0,4.31,1.94,4.53
-134.37,50.62,-78.99,4.11,0.98,3.61
-134.38,48.23,-85.73,4.15,0.34,3.19
-135.99,45.18,-88.61,3.12,0.15,3.38
-137.36,43.3,-89.44,2.63,-0.17,3.12
-138.96,42.93,-88.9,2.35,-0.48,3.52
-140.22,44.22,-88.44,2.71,-0.96,3.3
-161.5,45.91,-85.93,3.11,-1.29,3.16
114.38,46.82,-79.85,2.54,-1.3,3.43
95.4,48.44,-72.13,2.34,-1.3,3.71
91.96,50.51,-62.09,2.78,-1.34,4.04
93.32,50.87,-48.69,2.68,-1.11,5.28
93.7,51.54,-36.41,2.2,-0.82,6.11
95.99,52.05,-23.01,2.52,-0.5,6.69
98.73,51.93,-9.31,2.75,-0.07,7.05
102.07,50.16,5.33,2.94,0.15,7.95
105.85,47.55,17.59,2.82,0.56,9.37
111.36,45.79,27.76,3.75,0.88,9.12
117.18,44.61,36.54,4.56,1.14,8.42
122.83,41.46,43.27,4.31,1.68,8.27
128.88,37.63,48.91,4.89,1.94,8.7
134.16,33.38,51.3,4.79,2.5,8.73
139.09,28.73,51.78,4.45,2.96,8.09
145.17,24.06,51.7,4.82,3.3,8.38
150.16,20.79,50.16,5.42,3.4,7.41
154.01,17.92,48.68,4.78,3.77,7.33
157.82,14.65,47.05,3.88,3.94,7.58
162.14,11.89,44.15,3.59,4.17,8.23
166.76,9.46,39.79,3.43,4.44,8.31
171.86,7.46,33.87,3.01,5.03,8.53
178.08,6.34,26.86,2.96,5.16,7.79
-174.7,6.44,19.53,3.18,4.95,7.71
-168.36,8.86,11.69,3.58,4.1,7.0
-165.25,9.13,6.47,3.05,3.22,7.12
-164.05,7.65,2.95,2.18,2.66,7.48
-163.77,6.45,1.01,1.92,2.11,7.19
-164.69,4.09,1.44,1.44,1.93,7.73
-166.14,0.84,3.64,0.94,2.01,8.67
-167.21,-2.04,5.23,0.53,2.07,9.61
-168.12,-2.77,4.82,0.37,1.85,9.67
-168.86,-3.33,4.35,0.55,1.64,9.76
-169.92,-4.24,3.61,0.43,1.6,9.8
-171.23,-4.95,2.09,0.28,1.5,9.8
-172.68,-4.93,-0.15,0.24,1.37,9.53
-174.24,-5.28,-1.31,0.19,1.14,9.45
-176.11,-5.85,-2.19,0.15,1.06,9.68
-178.2,-5.69,-3.37,-0.19,0.88,9.46
-179.8,-5.74,-3.91,-0.13,0.68,9.49
178.75,-5.37,-4.46,-0.25,0.54,9.54
177.86,-4.9,-4.79,-0.01,0.38,9.39
176.71,-4.71,-4.49,0.02,0.3,9.43
175.42,-4.55,-3.7,-0.04,0.32,9.64
