yaw,pitch,roll,accelx,accely,accelz
-145.4,3.09,-3.41,-2.01,-1.65,8.17
-145.02,1.52,-3.03,-1.87,-1.66,7.19
-145.93,-0.4,-1.92,-1.37,-1.25,6.98
-147.87,-2.5,0.07,-1.2,-0.69,6.3
-150.96,-3.59,4.61,-0.69,0.27,6.29
-156.36,-4.11,11.09,-1.46,1.27,6.83
-162.55,-2.24,19.39,-1.85,2.26,7.93
-169.69,0.48,26.68,-3.01,2.99,9.45
-176.19,4.4,30.97,-3.24,3.35,9.67
177.58,6.82,34.6,-3.99,3.63,9.78
172.11,8.98,36.11,-3.82,3.75,9.8
167.31,11.07,34.67,-4.51,3.59,9.81
164.09,12.84,32.52,-3.73,3.47,9.81
161.06,14.01,28.84,-3.3,3.33,9.81
158.63,14.76,23.34,-3.61,3.12,9.81
158.26,13.8,16.71,-3.14,2.98,9.81
159.25,12.48,11.11,-2.58,2.91,9.81
161.26,11.82,6.01,-1.87,3.03,9.81
163.83,11.64,0.04,-1.31,3.29,9.81
166.46,12.51,-6.09,-0.65,3.16,9.81
168.87,13.28,-12.9,-0.26,2.79,9.81
171.27,13.97,-20.21,0.15,2.1,9.62
173.54,14.07,-27.36,0.62,1.26,8.86
174.86,13.19,-34.04,0.81,0.44,8.36
175.15,11.45,-40.73,0.64,-0.42,7.5
175.18,8.65,-46.97,0.41,-1.18,6.4
175.12,6.89,-51.81,0.7,-1.73,5.52
174.09,5.02,-55.11,0.81,-2.14,4.95
171.54,2.84,-56.63,0.52,-2.39,4.75
168.09,0.34,-57.12,0.36,-2.49,4.27
162.99,-2.35,-55.12,-0.05,-2.44,4.13
156.6,-4.88,-50.13,-0.07,-2.11,4.87
148.32,-7.79,-42.7,-0.39,-1.41,6.13
139.1,-11.07,-34.17,-1.58,-0.86,6.75
130.38,-12.91,-23.63,-1.97,-0.2,8.17
122.06,-14.18,-13.79,-2.67,0.38,9.26
114.59,-14.02,-4.53,-3.92,0.83,9.7
109.99,-11.7,4.63,-3.78,1.4,9.79
107.65,-7.63,13.26,-3.99,1.43,9.8
107.18,-5.58,18.78,-2.71,1.62,9.81
105.17,-5.34,21.45,-2.92,1.58,9.81
103.68,-5.08,22.14,-2.97,1.52,9.81
102.45,-4.61,21.66,-2.5,1.49,9.81
101.65,-4.16,19.25,-2.59,1.31,9.81
102.1,-3.22,16.71,-2.22,1.26,9.81
103.19,-1.73,13.5,-1.54,1.33,9.81
104.14,-0.49,10.18,-1.17,1.35,9.79
105.2,1.03,7.17,-0.82,1.33,9.63
106.09,2.26,4.33,-0.43,1.14,9.31
106.65,4.19,2.38,-0.06,1.02,9.08
106.52,5.67,0.77,-0.01,0.74,9.3
106.56,6.46,-0.94,-0.09,0.4,9.23
106.75,7.58,-2.21,0.13,0.13,9.33
107.13,8.42,-3.15,0.34,-0.09,9.66
107.6,8.43,-4.75,0.3,-0.36,9.56
108.35,8.51,-5.86,0.36,-0.49,9.39
108.93,8.8,-6.48,0.68,-0.51,9.7
109.3,8.46,-7.31,0.58,-0.65,9.41
109.4,8.55,-7.54,0.71,-0.66,9.59
109.51,7.78,-8.07,0.49,-0.76,9.38
