yaw,pitch,roll,accelx,accely,accelz
-120.14,4.11,-6.92,0.66,-1.33,6.93
-121.94,5.11,-5.5,1.71,-1.44,5.68
-125.48,6.58,-3.07,1.49,-0.9,5.88
-129.99,7.81,0.63,0.93,-0.34,5.77
-135.2,6.6,5.88,0.64,0.32,6.61
-143.06,5.82,12.54,-0.48,1.43,7.96
-152.38,6.59,20.63,-2.32,1.96,9.36
-160.62,6.46,26.24,-4.25,1.89,9.74
-165.61,5.41,29.21,-5.76,1.44,9.79
-167.18,4.06,31.57,-5.68,1.26,9.8
-166.51,1.38,31.03,-5.8,0.81,9.81
-162.93,-2.98,28.03,-6.39,0.88,9.81
-156.64,-7.24,25.31,-5.23,1.37,9.81
-149.66,-11.03,21.89,-4.52,1.71,9.8
-141.36,-15.16,17.95,-3.65,2.13,9.36
-132.46,-17.5,14.49,-1.49,2.39,9.03
-126.32,-17.61,11.81,1.56,2.34,9.58
-123.5,-18.45,9.33,0.47,1.42,8.5
-120.37,-16.5,7.99,1.15,1.15,8.87
-118.79,-14.28,6.91,1.98,0.93,7.62
-119.73,-11.74,8.22,2.36,1.06,7.17
-123.79,-10.29,11.18,1.65,1.68,7.15
-130.15,-9.57,14.95,0.68,2.58,6.78
-138.71,-7.78,21.08,-0.12,3.56,6.53
-149.45,-5.28,29.19,-1.5,4.84,7.42
-161.05,-2.96,37.49,-3.78,5.77,9.03
-169.65,-1.74,43.47,-5.47,5.71,9.68
-175.18,-1.88,47.26,-5.18,5.51,9.79
-178.6,-3.26,46.8,-5.28,4.68,9.68
178.72,-4.62,45.33,-4.46,4.04,9.47
178.12,-6.02,42.13,-4.57,3.6,8.72
179.88,-7.85,39.3,-3.1,3.66,7.54
-176.69,-8.61,37.47,-3.46,4.06,8.88
-171.03,-7.46,33.64,-2.73,4.81,9.66
-164.95,-3.74,28.32,-1.75,5.06,9.69
-158.84,-0.34,22.4,-0.97,4.95,9.77
-153.06,3.54,15.22,-0.35,4.59,9.6
-148.2,6.54,7.16,0.24,3.81,8.83
-144.99,9.69,-0.11,0.53,2.78,8.49
-143.06,12.39,-6.47,0.59,1.72,8.24
-142.08,13.72,-12.32,0.82,0.83,7.74
-142.22,14.97,-16.65,0.77,0.01,7.73
-143.08,14.29,-19.82,0.55,-0.72,7.63
-144.48,12.66,-21.53,0.24,-1.25,7.76
-145.84,11.06,-21.34,-0.12,-1.55,8.1
-146.62,9.62,-19.45,-0.16,-1.54,8.86
-147.05,9.55,-16.97,0.18,-1.39,9.64
-147.65,7.87,-15.85,-0.08,-1.42,9.76
-147.7,7.15,-14.79,-0.05,-1.39,9.74
-147.24,6.66,-13.73,0.16,-1.25,9.75
-146.67,6.31,-13.0,0.4,-1.1,9.79
-146.31,6.19,-12.65,0.53,-1.08,9.47
-146.19,5.59,-12.1,0.33,-1.12,9.4
-145.92,5.51,-11.3,0.32,-1.08,9.58
-145.67,5.27,-10.52,0.38,-1.08,9.64
-145.56,4.96,-10.0,0.37,-1.09,9.51
-145.52,4.78,-9.18,0.35,-1.06,9.73
-145.56,4.55,-8.69,0.32,-1.07,9.79
-145.59,4.18,-8.49,0.26,-1.1,9.66
-145.49,3.98,-8.2,0.29,-1.06,9.66
