yaw,pitch,roll,accelx,accely,accelz
-29.55,10.49,-21.5,1.59,-2.78,8.78
-30.18,10.45,-19.68,1.47,-0.81,9.49
-30.74,10.38,-17.99,1.45,-0.48,9.43
-31.3,10.19,-16.17,1.34,-0.43,9.21
-31.76,10.21,-14.34,1.3,-0.41,9.09
-31.64,9.51,-12.35,1.18,-0.43,8.82
-31.45,9.02,-9.84,1.14,-0.25,8.35
-30.74,7.17,-6.36,1.43,0.03,8.77
-30.97,7.13,-2.54,1.3,0.47,8.21
-31.02,4.28,2.44,1.47,0.8,8.87
-31.92,3.36,8.99,1.41,1.21,9.54
-32.93,3.03,14.16,1.65,1.79,9.76
-35.26,0.81,16.37,1.46,2.41,9.8
-38.89,-2.76,14.9,0.29,2.91,9.8
-42.45,-5.6,9.45,-0.24,2.84,9.81
-45.52,-7.08,2.73,-0.92,2.48,9.81
-46.52,-8.02,-5.12,-1.31,2.08,9.81
-45.1,-8.3,-13.53,-0.64,1.63,9.46
-43.47,-7.98,-21.14,-0.64,0.86,8.87
-41.37,-8.21,-28.3,-1.08,-0.05,8.32
-37.97,-6.68,-34.31,-1.31,-0.64,7.97
-33.0,-2.87,-40.21,-0.76,-1.18,7.17
-27.04,1.51,-46.01,-0.32,-1.86,6.0
-20.7,6.18,-50.18,-0.01,-2.41,5.06
-14.87,11.91,-51.07,1.04,-2.63,4.52
-11.4,16.25,-48.21,1.58,-2.6,4.86
-8.12,18.56,-42.65,2.66,-2.4,5.51
-7.66,18.14,-35.6,2.2,-2.28,6.61
-6.62,17.5,-27.41,2.03,-1.7,7.5
-4.96,17.79,-18.28,2.45,-1.16,8.14
-3.45,17.45,-8.89,2.31,-0.48,9.3
-1.25,16.3,-0.54,2.13,-0.09,9.21
2.15,15.56,8.35,1.98,0.59,9.61
5.23,12.05,16.59,1.48,1.3,9.75
10.29,7.22,24.26,0.84,1.8,9.8
16.26,1.46,30.88,0.28,2.58,9.8
25.12,-4.92,30.52,0.44,2.92,9.81
34.72,-10.05,27.94,0.65,3.57,9.81
42.7,-8.86,24.04,2.06,4.05,9.81
48.03,-6.33,17.42,2.37,4.05,9.81
50.38,-2.37,10.65,2.14,3.51,9.81
50.57,0.52,2.99,1.5,2.78,9.66
49.24,3.78,-4.11,1.14,1.92,9.06
47.02,5.08,-10.95,1.12,1.01,8.76
43.67,3.94,-18.07,0.61,0.1,7.94
40.1,3.91,-23.08,0.32,-0.69,7.37
36.95,4.11,-26.59,0.12,-1.4,6.7
34.55,4.37,-27.71,-0.0,-2.1,6.37
33.96,4.22,-25.45,0.14,-2.35,7.77
33.99,4.21,-22.51,0.21,-2.38,9.32
34.22,3.94,-20.65,0.38,-2.34,9.73
34.73,4.44,-19.4,0.52,-2.17,9.79
35.23,5.07,-19.0,0.82,-2.06,9.66
35.55,5.61,-18.92,0.79,-2.11,9.25
36.02,6.24,-18.6,1.03,-2.09,9.15
36.15,6.7,-18.14,0.93,-2.08,9.22
36.39,7.13,-17.82,1.22,-2.18,9.12
36.18,6.94,-17.29,0.93,-2.19,9.28
36.28,6.87,-16.84,0.96,-2.14,9.43
36.27,6.92,-16.62,1.03,-2.15,9.36
