yaw,pitch,roll,accelx,accely,accelz
-37.79,-10.09,-41.76,-1.02,-4.13,8.28
-38.33,-9.9,-39.51,-0.94,-3.99,8.51
-39.5,-9.55,-36.49,-1.05,-3.88,8.9
-40.52,-9.99,-34.19,-1.57,-3.67,9.43
-40.24,-11.06,-33.86,-2.07,-3.61,9.0
-38.84,-10.88,-33.76,-2.26,-3.51,8.65
-35.72,-9.91,-33.4,-1.83,-3.46,8.79
-31.93,-8.66,-32.8,-1.48,-3.33,9.07
-26.7,-8.8,-33.14,-1.44,-3.1,9.04
-19.98,-8.68,-34.09,-0.72,-3.04,8.59
-12.88,-8.57,-34.44,0.13,-3.1,8.33
-6.89,-9.82,-34.11,-0.11,-3.18,7.93
-1.35,-10.78,-31.73,-0.85,-3.08,7.69
4.99,-10.22,-27.56,-0.6,-2.58,8.34
11.64,-9.62,-22.98,0.12,-2.13,8.42
17.35,-9.55,-16.74,0.84,-1.69,8.98
20.73,-10.69,-9.36,0.8,-1.15,9.6
22.04,-12.78,-1.78,0.82,-0.63,9.77
20.67,-14.65,5.97,0.8,-0.05,9.8
17.06,-16.08,13.63,0.59,0.82,9.77
11.31,-16.03,21.93,0.66,1.84,9.8
2.71,-15.11,27.66,-0.01,2.82,9.8
-7.76,-12.12,32.25,-0.85,3.68,9.81
-19.25,-9.62,33.81,-1.74,3.91,9.69
-30.78,-7.51,33.59,-2.43,3.76,9.04
-41.36,-7.05,32.55,-1.85,3.75,8.8
-52.21,-6.8,31.46,-1.87,3.63,9.0
-62.51,-7.24,28.85,-2.21,3.25,9.38
-71.39,-9.16,25.8,-1.75,2.75,9.0
-79.22,-9.95,22.48,-1.97,2.32,8.71
-85.51,-11.61,20.57,-3.04,2.28,8.96
-88.78,-14.47,18.24,-3.01,2.48,9.67
-90.08,-17.3,14.0,-2.39,2.11,9.71
-90.91,-17.97,9.59,-2.12,1.48,9.41
-91.38,-18.36,5.61,-2.19,0.94,9.57
-91.4,-18.87,1.49,-2.27,0.6,9.64
-91.04,-19.0,-2.55,-2.41,0.31,9.72
-90.28,-18.98,-6.57,-2.14,0.12,9.7
-89.25,-18.81,-11.2,-2.02,-0.41,9.44
-87.55,-19.06,-15.85,-1.88,-1.07,9.23
-87.08,-18.08,-19.4,-2.21,-1.46,9.33
-86.34,-18.1,-22.81,-2.94,-1.74,9.22
-84.51,-18.08,-26.05,-2.9,-1.89,9.13
-82.05,-17.72,-29.03,-2.72,-2.3,8.82
-79.16,-16.91,-31.66,-2.06,-2.66,8.54
-76.65,-16.33,-33.65,-2.04,-2.96,8.48
-74.11,-15.93,-35.03,-2.27,-3.35,8.71
-70.64,-15.61,-36.59,-2.48,-3.51,8.89
-66.14,-15.06,-38.51,-2.25,-3.57,8.45
-62.01,-13.67,-39.69,-1.86,-3.6,8.25
-57.61,-12.5,-40.93,-1.62,-3.77,7.98
-53.51,-11.52,-41.94,-1.37,-3.98,7.57
-50.27,-10.73,-42.06,-1.54,-4.17,7.49
-47.09,-9.69,-41.86,-1.57,-4.08,7.36
-43.53,-8.85,-41.41,-1.27,-4.23,7.31
-41.9,-7.21,-39.66,-1.69,-4.45,7.53
-39.55,-4.69,-37.24,-1.51,-4.27,8.41
-35.13,-1.94,-36.12,-0.38,-4.07,8.24
-31.77,1.75,-34.65,0.88,-3.88,7.74
-30.93,4.36,-32.41,0.95,-3.94,8.21
